consentKey.keys,consentKey.rt,languageL1Key.keys,languageL1Key.rt,languageL2,languageL2OralKey.keys,languageL2OralKey.rt,languageL2WrittenKey.keys,languageL2WrittenKey.rt,languageL3OralKey.keys,languageL3OralKey.rt,languageL3WrittenKey.keys,languageL3WrittenKey.rt,languageCatalanOralKey.keys,languageCatalanOralKey.rt,languageCatalanWrittenKey.keys,languageCatalanWrittenKey.rt,languageCatalanTimeKey.keys,languageCatalanTimeKey.rt,age,demoSexKey.keys,demoSexKey.rt,demoEducationKey.keys,demoEducationKey.rt,city,demoVisionKey.keys,demoVisionKey.rt,demoLanguageKey.keys,demoLanguageKey.rt,setupLocationKey.keys,setupLocationKey.rt,setupNoiseKey.keys,setupNoiseKey.rt,instructionsKeys.keys,instructionsKeys.rt,keyPressed,keyPressTime,inputText,error,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials_practice.ran,trials_practice.order,trial_id,word,test_language,soundfile,date,expName,psychopyVersion,OS,frameRate,participant,trialOffset,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1.200000048,CA,FALSE,,,,,,,121,camisa,Catalan,Sounds/cat_camisa.mp3,2020-06-13_12h12.57.975,TranslationElicitation_spa,3.2.4,Win32,60,5ede2161e9851d03c61433b5,,1,0,80,16,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1.365999937,CAM,FALSE,,,,,,,121,camisa,Catalan,Sounds/cat_camisa.mp3,2020-06-13_12h12.57.975,TranslationElicitation_spa,3.2.4,Win32,60,5ede2161e9851d03c61433b5,,1,0,80,16,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1.499000072,CAMI,FALSE,,,,,,,121,camisa,Catalan,Sounds/cat_camisa.mp3,2020-06-13_12h12.57.975,TranslationElicitation_spa,3.2.4,Win32,60,5ede2161e9851d03c61433b5,,1,0,80,16,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.633000135,CAMIS,FALSE,,,,,,,121,camisa,Catalan,Sounds/cat_camisa.mp3,2020-06-13_12h12.57.975,TranslationElicitation_spa,3.2.4,Win32,60,5ede2161e9851d03c61433b5,,1,0,80,16,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1.766000032,CAMISA,FALSE,,,,,,,121,camisa,Catalan,Sounds/cat_camisa.mp3,2020-06-13_12h12.57.975,TranslationElicitation_spa,3.2.4,Win32,60,5ede2161e9851d03c61433b5,,1,0,80,16,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,2.133000135,,FALSE,,,,,,,121,camisa,Catalan,Sounds/cat_camisa.mp3,2020-06-13_12h12.57.975,TranslationElicitation_spa,3.2.4,Win32,60,5ede2161e9851d03c61433b5,2.133000135,1,0,80,16,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,camisa,Catalan,Sounds/cat_camisa.mp3,2020-06-13_12h12.57.975,TranslationElicitation_spa,3.2.4,Win32,60,5ede2161e9851d03c61433b5,,1,0,80,16,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,1.299999952,O,FALSE,,,,,,,113,boca,Catalan,Sounds/cat_boca.mp3,2020-06-13_12h12.57.975,TranslationElicitation_spa,3.2.4,Win32,60,5ede2161e9851d03c61433b5,,1,0,80,8,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.516000032,OC,FALSE,,,,,,,113,boca,Catalan,Sounds/cat_boca.mp3,2020-06-13_12h12.57.975,TranslationElicitation_spa,3.2.4,Win32,60,5ede2161e9851d03c61433b5,,1,0,80,8,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1.731999874,OCA,FALSE,,,,,,,113,boca,Catalan,Sounds/cat_boca.mp3,2020-06-13_12h12.57.975,TranslationElicitation_spa,3.2.4,Win32,60,5ede2161e9851d03c61433b5,,1,0,80,8,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,1.914999962,,FALSE,,,,,,,113,boca,Catalan,Sounds/cat_boca.mp3,2020-06-13_12h12.57.975,TranslationElicitation_spa,3.2.4,Win32,60,5ede2161e9851d03c61433b5,1.914999962,1,0,80,8,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,boca,Catalan,Sounds/cat_boca.mp3,2020-06-13_12h12.57.975,TranslationElicitation_spa,3.2.4,Win32,60,5ede2161e9851d03c61433b5,,1,0,80,8,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,2.064999819,A,FALSE,,,,,,,133,estruc,Catalan,Sounds/cat_estruc.mp3,2020-06-13_12h12.57.975,TranslationElicitation_spa,3.2.4,Win32,60,5ede2161e9851d03c61433b5,,1,0,80,28,1,79
