consentKey.keys,consentKey.rt,languageL1Key.keys,languageL1Key.rt,languageL2,languageL2OralKey.keys,languageL2OralKey.rt,languageL2WrittenKey.keys,languageL2WrittenKey.rt,languageL3OralKey.keys,languageL3OralKey.rt,languageL3WrittenKey.keys,languageL3WrittenKey.rt,languageCatalanOralKey.keys,languageCatalanOralKey.rt,languageCatalanWrittenKey.keys,languageCatalanWrittenKey.rt,languageCatalanTimeKey.keys,languageCatalanTimeKey.rt,languageSpanishOralKey.keys,languageSpanishOralKey.rt,languageSpanishWrittenKey.keys,languageSpanishWrittenKey.rt,languageSpanishTimeKey.keys,languageSpanishTimeKey.rt,age,demoSexKey.keys,demoSexKey.rt,demoEducationKey.keys,demoEducationKey.rt,city,demoVisionKey.keys,demoVisionKey.rt,demoLanguageKey.keys,demoLanguageKey.rt,setupLocationKey.keys,setupLocationKey.rt,setupNoiseKey.keys,setupNoiseKey.rt,instructionsKeys.keys,instructionsKeys.rt,keyPressed,keyPressTime,inputText,error,trialsPracticeCatalan.thisRepN,trialsPracticeCatalan.thisTrialN,trialsPracticeCatalan.thisN,trialsPracticeCatalan.thisIndex,trialsPracticeCatalan.ran,trialsPracticeCatalan.order,trial_id,word,test_language,soundfile,date,expName,psychopyVersion,OS,frameRate,participant,trialOffset,trialsCatalan.thisRepN,trialsCatalan.thisTrialN,trialsCatalan.thisN,trialsCatalan.thisIndex,trialsCatalan.ran,trialsCatalan.order
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,4.683000088,UMBR,FALSE,1,0,5,3,1,4,159,onada,Catalan,Sounds/cat_onada.mp3,2020-06-05_15h36.04.575,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5eca8f766efc6002c151bb05,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,4.749000072,UMBRE,FALSE,1,0,5,3,1,4,159,onada,Catalan,Sounds/cat_onada.mp3,2020-06-05_15h36.04.575,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5eca8f766efc6002c151bb05,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,4.883000135,UMBREL,FALSE,1,0,5,3,1,4,159,onada,Catalan,Sounds/cat_onada.mp3,2020-06-05_15h36.04.575,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5eca8f766efc6002c151bb05,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,5.050000191,UMBRELL,FALSE,1,0,5,3,1,4,159,onada,Catalan,Sounds/cat_onada.mp3,2020-06-05_15h36.04.575,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5eca8f766efc6002c151bb05,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,5.149000168,UMBRELLA,FALSE,1,0,5,3,1,4,159,onada,Catalan,Sounds/cat_onada.mp3,2020-06-05_15h36.04.575,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5eca8f766efc6002c151bb05,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,5.450000048,UMBRELLA,FALSE,1,0,5,3,1,4,159,onada,Catalan,Sounds/cat_onada.mp3,2020-06-05_15h36.04.575,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5eca8f766efc6002c151bb05,5.450000048,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,5,3,1,4,159,onada,Catalan,Sounds/cat_onada.mp3,2020-06-05_15h36.04.575,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5eca8f766efc6002c151bb05,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,2.499000072,R,FALSE,1,0,5,2,1,4,147,jaqueta,Catalan,Sounds/cat_jaqueta.mp3,2020-06-05_15h36.04.575,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5eca8f766efc6002c151bb05,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,2.68200016,RO,FALSE,1,0,5,2,1,4,147,jaqueta,Catalan,Sounds/cat_jaqueta.mp3,2020-06-05_15h36.04.575,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5eca8f766efc6002c151bb05,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,2.84800005,ROC,FALSE,1,0,5,2,1,4,147,jaqueta,Catalan,Sounds/cat_jaqueta.mp3,2020-06-05_15h36.04.575,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5eca8f766efc6002c151bb05,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,2.98300004,ROCK,FALSE,1,0,5,2,1,4,147,jaqueta,Catalan,Sounds/cat_jaqueta.mp3,2020-06-05_15h36.04.575,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5eca8f766efc6002c151bb05,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,3.11500001,ROCKE,FALSE,1,0,5,2,1,4,147,jaqueta,Catalan,Sounds/cat_jaqueta.mp3,2020-06-05_15h36.04.575,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5eca8f766efc6002c151bb05,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,3.215000153,ROCKET,FALSE,1,0,5,2,1,4,147,jaqueta,Catalan,Sounds/cat_jaqueta.mp3,2020-06-05_15h36.04.575,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5eca8f766efc6002c151bb05,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,3.6650002,ROCKET,FALSE,1,0,5,2,1,4,147,jaqueta,Catalan,Sounds/cat_jaqueta.mp3,2020-06-05_15h36.04.575,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5eca8f766efc6002c151bb05,3.6650002,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,5,2,1,4,147,jaqueta,Catalan,Sounds/cat_jaqueta.mp3,2020-06-05_15h36.04.575,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5eca8f766efc6002c151bb05,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1.96600008,M,FALSE,,,,,,,156,moto,Catalan,Sounds/cat_moto.mp3,2020-06-05_15h36.04.575,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5eca8f766efc6002c151bb05,,1,0,81,49,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,2.187000036,MO,FALSE,,,,,,,156,moto,Catalan,Sounds/cat_moto.mp3,2020-06-05_15h36.04.575,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5eca8f766efc6002c151bb05,,1,0,81,49,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,2.399000168,MOU,FALSE,,,,,,,156,moto,Catalan,Sounds/cat_moto.mp3,2020-06-05_15h36.04.575,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5eca8f766efc6002c151bb05,,1,0,81,49,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,2.549000025,MOUT,FALSE,,,,,,,156,moto,Catalan,Sounds/cat_moto.mp3,2020-06-05_15h36.04.575,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5eca8f766efc6002c151bb05,,1,0,81,49,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,2.683000088,MOUTH,FALSE,,,,,,,156,moto,Catalan,Sounds/cat_moto.mp3,2020-06-05_15h36.04.575,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5eca8f766efc6002c151bb05,,1,0,81,49,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,3.149000168,MOUTH,FALSE,,,,,,,156,moto,Catalan,Sounds/cat_moto.mp3,2020-06-05_15h36.04.575,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5eca8f766efc6002c151bb05,3.149000168,1,0,81,49,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,moto,Catalan,Sounds/cat_moto.mp3,2020-06-05_15h36.04.575,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5eca8f766efc6002c151bb05,,1,0,81,49,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,5.21600008,J,FALSE,,,,,,,141,gerd,Catalan,Sounds/cat_gerd.mp3,2020-06-05_15h36.04.575,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5eca8f766efc6002c151bb05,,1,0,81,35,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,5.34800005,JA,FALSE,,,,,,,141,gerd,Catalan,Sounds/cat_gerd.mp3,2020-06-05_15h36.04.575,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5eca8f766efc6002c151bb05,,1,0,81,35,1,80
