consentKey.keys,consentKey.rt,languageL1Key.keys,languageL1Key.rt,languageL2,languageL2OralKey.keys,languageL2OralKey.rt,languageL2WrittenKey.keys,languageL2WrittenKey.rt,languageL3OralKey.keys,languageL3OralKey.rt,languageL3WrittenKey.keys,languageL3WrittenKey.rt,languageCatalanOralKey.keys,languageCatalanOralKey.rt,languageCatalanWrittenKey.keys,languageCatalanWrittenKey.rt,languageCatalanTimeKey.keys,languageCatalanTimeKey.rt,age,demoSexKey.keys,demoSexKey.rt,demoEducationKey.keys,demoEducationKey.rt,city,demoVisionKey.keys,demoVisionKey.rt,demoLanguageKey.keys,demoLanguageKey.rt,setupLocationKey.keys,setupLocationKey.rt,setupNoiseKey.keys,setupNoiseKey.rt,instructionsKeys.keys,instructionsKeys.rt,keyPressed,keyPressTime,inputText,error,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials_practice.ran,trials_practice.order,trial_id,word,test_language,soundfile,date,expName,psychopyVersion,OS,frameRate,participant,trialOffset,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,6.789999962,SOMBR,FALSE,,,,,,,160,orella,Catalan,Sounds/cat_orella.mp3,2020-06-22_11h06.37.843,TranslationElicitation_spa,3.2.4,Win32,60,55334jfdklgneroijnrpo3994493,,1,0,80,53,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,6.891000032,SOMBRI,FALSE,,,,,,,160,orella,Catalan,Sounds/cat_orella.mp3,2020-06-22_11h06.37.843,TranslationElicitation_spa,3.2.4,Win32,60,55334jfdklgneroijnrpo3994493,,1,0,80,53,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,7.140000105,SOMBRIL,FALSE,,,,,,,160,orella,Catalan,Sounds/cat_orella.mp3,2020-06-22_11h06.37.843,TranslationElicitation_spa,3.2.4,Win32,60,55334jfdklgneroijnrpo3994493,,1,0,80,53,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,7.657999992,SOMBRILL,FALSE,,,,,,,160,orella,Catalan,Sounds/cat_orella.mp3,2020-06-22_11h06.37.843,TranslationElicitation_spa,3.2.4,Win32,60,55334jfdklgneroijnrpo3994493,,1,0,80,53,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,7.95600009,SOMBRILLA,FALSE,,,,,,,160,orella,Catalan,Sounds/cat_orella.mp3,2020-06-22_11h06.37.843,TranslationElicitation_spa,3.2.4,Win32,60,55334jfdklgneroijnrpo3994493,,1,0,80,53,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,8.256000042,,FALSE,,,,,,,160,orella,Catalan,Sounds/cat_orella.mp3,2020-06-22_11h06.37.843,TranslationElicitation_spa,3.2.4,Win32,60,55334jfdklgneroijnrpo3994493,8.256000042,1,0,80,53,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,orella,Catalan,Sounds/cat_orella.mp3,2020-06-22_11h06.37.843,TranslationElicitation_spa,3.2.4,Win32,60,55334jfdklgneroijnrpo3994493,,1,0,80,53,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p,5.722999811,P,FALSE,,,,,,,174,porta,Catalan,Sounds/cat_porta.mp3,2020-06-22_11h06.37.843,TranslationElicitation_spa,3.2.4,Win32,60,55334jfdklgneroijnrpo3994493,,1,0,80,66,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,6.040999889,PU,FALSE,,,,,,,174,porta,Catalan,Sounds/cat_porta.mp3,2020-06-22_11h06.37.843,TranslationElicitation_spa,3.2.4,Win32,60,55334jfdklgneroijnrpo3994493,,1,0,80,66,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,6.123999834,PUE,FALSE,,,,,,,174,porta,Catalan,Sounds/cat_porta.mp3,2020-06-22_11h06.37.843,TranslationElicitation_spa,3.2.4,Win32,60,55334jfdklgneroijnrpo3994493,,1,0,80,66,1,79
