consentKey.keys,consentKey.rt,languageL1Key.keys,languageL1Key.rt,languageL2,languageL2OralKey.keys,languageL2OralKey.rt,languageL2WrittenKey.keys,languageL2WrittenKey.rt,languageL3,languageL3OralKey.keys,languageL3OralKey.rt,languageL3WrittenKey.keys,languageL3WrittenKey.rt,languageCatalanOralKey.keys,languageCatalanOralKey.rt,languageCatalanWrittenKey.keys,languageCatalanWrittenKey.rt,languageCatalanTimeKey.keys,languageCatalanTimeKey.rt,languageSpanishOralKey.keys,languageSpanishOralKey.rt,languageSpanishWrittenKey.keys,languageSpanishWrittenKey.rt,languageSpanishTimeKey.keys,languageSpanishTimeKey.rt,age,demoSexKey.keys,demoSexKey.rt,demoEducationKey.keys,demoEducationKey.rt,city,demoVisionKey.keys,demoVisionKey.rt,demoLanguageKey.keys,demoLanguageKey.rt,setupLocationKey.keys,setupLocationKey.rt,setupNoiseKey.keys,setupNoiseKey.rt,instructionsKeys.keys,instructionsKeys.rt,keyPressed,keyPressTime,inputText,error,trialsPracticeSpanish.thisRepN,trialsPracticeSpanish.thisTrialN,trialsPracticeSpanish.thisN,trialsPracticeSpanish.thisIndex,trialsPracticeSpanish.ran,trialsPracticeSpanish.order,trial_id,word,test_language,soundfile,date,expName,psychopyVersion,OS,frameRate,participant,trialOffset,trialsSpanish.thisRepN,trialsSpanish.thisTrialN,trialsSpanish.thisN,trialsSpanish.thisIndex,trialsSpanish.ran,trialsSpanish.order
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,15.70499992,HUS,TRUE,,,,,,,74,pajaro,Spanish,Sounds/spa_pajaro.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,69,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,15.89299989,HUSN,TRUE,,,,,,,74,pajaro,Spanish,Sounds/spa_pajaro.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,69,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,15.96299982,HUSNA,TRUE,,,,,,,74,pajaro,Spanish,Sounds/spa_pajaro.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,69,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,16.17199993,HUSNAD,TRUE,,,,,,,74,pajaro,Spanish,Sounds/spa_pajaro.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,69,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,16.51799989,HUSNA,TRUE,,,,,,,74,pajaro,Spanish,Sounds/spa_pajaro.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,69,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,16.64299989,HUSN,TRUE,,,,,,,74,pajaro,Spanish,Sounds/spa_pajaro.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,69,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,16.82499981,HUS,TRUE,,,,,,,74,pajaro,Spanish,Sounds/spa_pajaro.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,69,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,17.37099981,HUSB,TRUE,,,,,,,74,pajaro,Spanish,Sounds/spa_pajaro.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,69,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,17.46199989,HUSBA,TRUE,,,,,,,74,pajaro,Spanish,Sounds/spa_pajaro.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,69,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,17.56900001,HUSBAN,TRUE,,,,,,,74,pajaro,Spanish,Sounds/spa_pajaro.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,69,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,17.65199995,HUSBAND,TRUE,,,,,,,74,pajaro,Spanish,Sounds/spa_pajaro.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,69,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,17.90699983,HUSBAND,TRUE,,,,,,,74,pajaro,Spanish,Sounds/spa_pajaro.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,17.90699983,1,0,98,69,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,pajaro,Spanish,Sounds/spa_pajaro.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,69,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,2.822999954,D,FALSE,,,,,,,80,pato,Spanish,Sounds/spa_pato.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,75,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,2.938999891,DO,FALSE,,,,,,,80,pato,Spanish,Sounds/spa_pato.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,75,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,3.179999828,DOG,FALSE,,,,,,,80,pato,Spanish,Sounds/spa_pato.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,75,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,3.493000031,DOG,FALSE,,,,,,,80,pato,Spanish,Sounds/spa_pato.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,3.493000031,1,0,98,75,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,pato,Spanish,Sounds/spa_pato.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,75,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,1.603000164,L,FALSE,,,,,,,54,lengua,Spanish,Sounds/spa_lengua.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,50,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1.788000107,LA,FALSE,,,,,,,54,lengua,Spanish,Sounds/spa_lengua.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,50,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,2.203000069,LAN,FALSE,,,,,,,54,lengua,Spanish,Sounds/spa_lengua.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,50,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,2.393000126,LANG,FALSE,,,,,,,54,lengua,Spanish,Sounds/spa_lengua.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,50,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,2.604000092,LANGU,FALSE,,,,,,,54,lengua,Spanish,Sounds/spa_lengua.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,50,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,2.772000074,LANGUA,FALSE,,,,,,,54,lengua,Spanish,Sounds/spa_lengua.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,50,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,3.567000151,LANGUAG,FALSE,,,,,,,54,lengua,Spanish,Sounds/spa_lengua.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,50,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,3.825999975,LANGUAGE,FALSE,,,,,,,54,lengua,Spanish,Sounds/spa_lengua.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,50,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,4.106000185,LANGUAGE,FALSE,,,,,,,54,lengua,Spanish,Sounds/spa_lengua.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,4.106000185,1,0,98,50,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,lengua,Spanish,Sounds/spa_lengua.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,50,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,7.799999952,C,FALSE,,,,,,,15,caballo,Spanish,Sounds/spa_caballo.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,13,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,8.35800004,CA,FALSE,,,,,,,15,caballo,Spanish,Sounds/spa_caballo.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,13,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,8.664999962,CAR,FALSE,,,,,,,15,caballo,Spanish,Sounds/spa_caballo.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,13,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,8.950999975,CAR,FALSE,,,,,,,15,caballo,Spanish,Sounds/spa_caballo.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,8.950999975,1,0,98,13,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,caballo,Spanish,Sounds/spa_caballo.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,13,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,3.367000103,B,FALSE,,,,,,,3,barco,Spanish,Sounds/spa_barco.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,1,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,3.769000053,BA,FALSE,,,,,,,3,barco,Spanish,Sounds/spa_barco.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,1,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,4.003000021,BAR,FALSE,,,,,,,3,barco,Spanish,Sounds/spa_barco.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,1,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,4.160000086,BARK,FALSE,,,,,,,3,barco,Spanish,Sounds/spa_barco.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,1,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,4.50999999,BAR,TRUE,,,,,,,3,barco,Spanish,Sounds/spa_barco.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,1,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,4.690000057,BA,TRUE,,,,,,,3,barco,Spanish,Sounds/spa_barco.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,1,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,4.828000069,B,TRUE,,,,,,,3,barco,Spanish,Sounds/spa_barco.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,1,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,4.967999935,,TRUE,,,,,,,3,barco,Spanish,Sounds/spa_barco.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,1,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,5.092999935,,TRUE,,,,,,,3,barco,Spanish,Sounds/spa_barco.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,1,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,5.160000086,T,TRUE,,,,,,,3,barco,Spanish,Sounds/spa_barco.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,1,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,5.39199996,TR,TRUE,,,,,,,3,barco,Spanish,Sounds/spa_barco.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,1,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,5.615999937,TRE,TRUE,,,,,,,3,barco,Spanish,Sounds/spa_barco.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,1,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,5.773999929,TREE,TRUE,,,,,,,3,barco,Spanish,Sounds/spa_barco.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,1,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,6.156000137,TREEB,TRUE,,,,,,,3,barco,Spanish,Sounds/spa_barco.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,1,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,6.322999954,TREEBA,TRUE,,,,,,,3,barco,Spanish,Sounds/spa_barco.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,1,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,6.717999935,TREEB,TRUE,,,,,,,3,barco,Spanish,Sounds/spa_barco.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,1,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,6.898999929,TREE,TRUE,,,,,,,3,barco,Spanish,Sounds/spa_barco.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,1,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,7.292999983,TREE ,TRUE,,,,,,,3,barco,Spanish,Sounds/spa_barco.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,1,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,7.548000097,TREE B,TRUE,,,,,,,3,barco,Spanish,Sounds/spa_barco.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,1,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,7.713999987,TREE BA,TRUE,,,,,,,3,barco,Spanish,Sounds/spa_barco.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,1,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,7.842999935,TREE BAR,TRUE,,,,,,,3,barco,Spanish,Sounds/spa_barco.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,1,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,7.999000072,TREE BARK,TRUE,,,,,,,3,barco,Spanish,Sounds/spa_barco.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,1,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,8.414999962,TREE BARK,TRUE,,,,,,,3,barco,Spanish,Sounds/spa_barco.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,8.414999962,1,0,98,1,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,barco,Spanish,Sounds/spa_barco.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,1,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,3.427999973,C,FALSE,,,,,,,48,gusano,Spanish,Sounds/spa_gusano.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,44,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,3.576999903,CH,FALSE,,,,,,,48,gusano,Spanish,Sounds/spa_gusano.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,44,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,3.835999966,CHE,FALSE,,,,,,,48,gusano,Spanish,Sounds/spa_gusano.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,44,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,4.014999866,CHEF,FALSE,,,,,,,48,gusano,Spanish,Sounds/spa_gusano.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,44,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,4.222999811,CHEF,FALSE,,,,,,,48,gusano,Spanish,Sounds/spa_gusano.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,4.222999811,1,0,98,44,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,gusano,Spanish,Sounds/spa_gusano.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,44,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,2.013000011,G,FALSE,,,,,,,42,gato,Spanish,Sounds/spa_gato.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,38,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,2.304999828,GA,FALSE,,,,,,,42,gato,Spanish,Sounds/spa_gato.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,38,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,2.987999916,GAT,FALSE,,,,,,,42,gato,Spanish,Sounds/spa_gato.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,38,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,3.220999956,GATE,FALSE,,,,,,,42,gato,Spanish,Sounds/spa_gato.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,38,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,3.337999821,GATEU,FALSE,,,,,,,42,gato,Spanish,Sounds/spa_gato.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,38,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,4.291999817,GATE,TRUE,,,,,,,42,gato,Spanish,Sounds/spa_gato.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,38,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,4.460999966,GAT,TRUE,,,,,,,42,gato,Spanish,Sounds/spa_gato.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,38,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,4.604999781,GATA,TRUE,,,,,,,42,gato,Spanish,Sounds/spa_gato.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,38,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,5.194000006,GATAE,TRUE,,,,,,,42,gato,Spanish,Sounds/spa_gato.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,38,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,5.395999908,GATAEU,TRUE,,,,,,,42,gato,Spanish,Sounds/spa_gato.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,38,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,5.871999979,GATAE,TRUE,,,,,,,42,gato,Spanish,Sounds/spa_gato.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,38,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,6.154999971,GATA,TRUE,,,,,,,42,gato,Spanish,Sounds/spa_gato.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,38,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,6.471999884,GAT,TRUE,,,,,,,42,gato,Spanish,Sounds/spa_gato.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,38,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,6.666999817,GATE,TRUE,,,,,,,42,gato,Spanish,Sounds/spa_gato.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,38,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,7.071999788,GATEA,TRUE,,,,,,,42,gato,Spanish,Sounds/spa_gato.mp3,2020-06-24_18h26.16.849,TranslationElicitation_eng-prolific-spa,3.2.4,Win32,60,5e9b959c77f86e0a8314b0e8,,1,0,98,38,1,97
