consentKey.keys,consentKey.rt,languageL1Key.keys,languageL1Key.rt,languageL2,languageL2OralKey.keys,languageL2OralKey.rt,languageL2WrittenKey.keys,languageL2WrittenKey.rt,languageL3OralKey.keys,languageL3OralKey.rt,languageL3WrittenKey.keys,languageL3WrittenKey.rt,languageCatalanOralKey.keys,languageCatalanOralKey.rt,languageCatalanWrittenKey.keys,languageCatalanWrittenKey.rt,languageCatalanTimeKey.keys,languageCatalanTimeKey.rt,age,demoSexKey.keys,demoSexKey.rt,demoEducationKey.keys,demoEducationKey.rt,city,demoVisionKey.keys,demoVisionKey.rt,demoLanguageKey.keys,demoLanguageKey.rt,setupLocationKey.keys,setupLocationKey.rt,setupNoiseKey.keys,setupNoiseKey.rt,instructionsKeys.keys,instructionsKeys.rt,trialOffset,keyPressTime,keyPressed,inputText,error,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials_practice.ran,trials_practice.order,trial_id,word,test_language,soundfile,date,expName,psychopyVersion,OS,frameRate,participant,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,fulla,Catalan,Sounds/cat_fulla.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,32,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.878000021,t,T,FALSE,,,,,,,182,tomaquet,Catalan,Sounds/cat_tomaquet.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,73,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.929999828,o,TO,FALSE,,,,,,,182,tomaquet,Catalan,Sounds/cat_tomaquet.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,73,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.251999855,m,TOM,FALSE,,,,,,,182,tomaquet,Catalan,Sounds/cat_tomaquet.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,73,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.345999956,a,TOMA,FALSE,,,,,,,182,tomaquet,Catalan,Sounds/cat_tomaquet.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,73,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.61500001,t,TOMAT,FALSE,,,,,,,182,tomaquet,Catalan,Sounds/cat_tomaquet.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,73,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.707000017,e,TOMATE,FALSE,,,,,,,182,tomaquet,Catalan,Sounds/cat_tomaquet.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,73,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.453999996,3.454999924,return,,FALSE,,,,,,,182,tomaquet,Catalan,Sounds/cat_tomaquet.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,73,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,tomaquet,Catalan,Sounds/cat_tomaquet.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,73,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.289000034,p,P,FALSE,,,,,,,169,plat,Catalan,Sounds/cat_plat.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,61,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.414999962,l,PL,FALSE,,,,,,,169,plat,Catalan,Sounds/cat_plat.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,61,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.500999928,a,PLA,FALSE,,,,,,,169,plat,Catalan,Sounds/cat_plat.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,61,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.796999931,t,PLAT,FALSE,,,,,,,169,plat,Catalan,Sounds/cat_plat.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,61,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.348999977,a,PLATA,FALSE,,,,,,,169,plat,Catalan,Sounds/cat_plat.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,61,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.707000017,4.707000017,return,,FALSE,,,,,,,169,plat,Catalan,Sounds/cat_plat.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,61,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,plat,Catalan,Sounds/cat_plat.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,61,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.531000137,m,M,FALSE,,,,,,,156,moto,Catalan,Sounds/cat_moto.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,50,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.644000053,o,MO,FALSE,,,,,,,156,moto,Catalan,Sounds/cat_moto.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,50,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.781000137,t,MOT,FALSE,,,,,,,156,moto,Catalan,Sounds/cat_moto.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,50,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.876000166,o,MOTO,FALSE,,,,,,,156,moto,Catalan,Sounds/cat_moto.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,50,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.521000147,2.521000147,return,,FALSE,,,,,,,156,moto,Catalan,Sounds/cat_moto.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,50,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,moto,Catalan,Sounds/cat_moto.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,50,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.211999893,h,H,FALSE,,,,,,,141,gerd,Catalan,Sounds/cat_gerd.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,36,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.305999994,i,HI,FALSE,,,,,,,141,gerd,Catalan,Sounds/cat_gerd.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,36,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.427000046,e,HIE,FALSE,,,,,,,141,gerd,Catalan,Sounds/cat_gerd.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,36,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.61500001,r,HIER,FALSE,,,,,,,141,gerd,Catalan,Sounds/cat_gerd.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,36,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.730999947,r,HIERR,FALSE,,,,,,,141,gerd,Catalan,Sounds/cat_gerd.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,36,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.835999966,o,HIERRO,FALSE,,,,,,,141,gerd,Catalan,Sounds/cat_gerd.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,36,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.736999989,4.736999989,return,,FALSE,,,,,,,141,gerd,Catalan,Sounds/cat_gerd.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,36,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,gerd,Catalan,Sounds/cat_gerd.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,36,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.575000048,m,M,FALSE,,,,,,,152,ma,Catalan,Sounds/cat_ma.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,46,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.754999876,a,MA,FALSE,,,,,,,152,ma,Catalan,Sounds/cat_ma.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,46,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.945999861,r,MAR,FALSE,,,,,,,152,ma,Catalan,Sounds/cat_ma.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,46,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.23300004,4.23300004,return,,FALSE,,,,,,,152,ma,Catalan,Sounds/cat_ma.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,46,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,ma,Catalan,Sounds/cat_ma.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,46,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.371000051,c,C,FALSE,,,,,,,126,corona,Catalan,Sounds/cat_corona.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,21,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.486000061,o,CO,FALSE,,,,,,,126,corona,Catalan,Sounds/cat_corona.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,21,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.592000008,r,COR,FALSE,,,,,,,126,corona,Catalan,Sounds/cat_corona.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,21,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.700999975,o,CORO,FALSE,,,,,,,126,corona,Catalan,Sounds/cat_corona.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,21,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.325000048,n,CORON,FALSE,,,,,,,126,corona,Catalan,Sounds/cat_corona.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,21,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.376000166,o,CORONO,FALSE,,,,,,,126,corona,Catalan,Sounds/cat_corona.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,21,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.460999966,backspace,CORO,TRUE,,,,,,,126,corona,Catalan,Sounds/cat_corona.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,21,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.600000143,a,COROA,TRUE,,,,,,,126,corona,Catalan,Sounds/cat_corona.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,21,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.840000153,3.840000153,return,,TRUE,,,,,,,126,corona,Catalan,Sounds/cat_corona.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,21,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,corona,Catalan,Sounds/cat_corona.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,21,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.544000149,p,P,FALSE,,,,,,,172,poma,Catalan,Sounds/cat_poma.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,64,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.694000006,o,PO,FALSE,,,,,,,172,poma,Catalan,Sounds/cat_poma.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,64,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.976999998,m,POM,FALSE,,,,,,,172,poma,Catalan,Sounds/cat_poma.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,64,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.430000067,o,POMO,FALSE,,,,,,,172,poma,Catalan,Sounds/cat_poma.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,64,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.137000084,5.137000084,return,,FALSE,,,,,,,172,poma,Catalan,Sounds/cat_poma.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,64,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,poma,Catalan,Sounds/cat_poma.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,64,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.828000069,c,C,FALSE,,,,,,,189,zebra,Catalan,Sounds/cat_zebra.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,79,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.947000027,e,CE,FALSE,,,,,,,189,zebra,Catalan,Sounds/cat_zebra.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,79,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.270999908,b,CEB,FALSE,,,,,,,189,zebra,Catalan,Sounds/cat_zebra.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,79,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.335000038,r,CEBR,FALSE,,,,,,,189,zebra,Catalan,Sounds/cat_zebra.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,79,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.676000118,a,CEBRA,FALSE,,,,,,,189,zebra,Catalan,Sounds/cat_zebra.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,79,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.151000023,3.151000023,return,,FALSE,,,,,,,189,zebra,Catalan,Sounds/cat_zebra.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,79,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,zebra,Catalan,Sounds/cat_zebra.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,79,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.257999897,t,T,FALSE,,,,,,,181,tobogan,Catalan,Sounds/cat_tobogan.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,72,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.340999842,o,TO,FALSE,,,,,,,181,tobogan,Catalan,Sounds/cat_tobogan.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,72,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.656999826,b,TOB,FALSE,,,,,,,181,tobogan,Catalan,Sounds/cat_tobogan.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,72,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75999999,o,TOBO,FALSE,,,,,,,181,tobogan,Catalan,Sounds/cat_tobogan.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,72,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.097999811,g,TOBOG,FALSE,,,,,,,181,tobogan,Catalan,Sounds/cat_tobogan.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,72,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.732999802,apostrophe,TOBOG,FALSE,,,,,,,181,tobogan,Catalan,Sounds/cat_tobogan.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,72,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.004999876,a,TOBOGÁ,FALSE,,,,,,,181,tobogan,Catalan,Sounds/cat_tobogan.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,72,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.142999887,n,TOBOGÁN,FALSE,,,,,,,181,tobogan,Catalan,Sounds/cat_tobogan.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,72,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.690999985,3.695999861,return,,FALSE,,,,,,,181,tobogan,Catalan,Sounds/cat_tobogan.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,72,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,tobogan,Catalan,Sounds/cat_tobogan.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,72,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.078000069,g,G,FALSE,,,,,,,145,got,Catalan,Sounds/cat_got.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,40,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.296000004,o,GO,FALSE,,,,,,,145,got,Catalan,Sounds/cat_got.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,40,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.464999914,o,GOO,FALSE,,,,,,,145,got,Catalan,Sounds/cat_got.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,40,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.556999922,r,GOOR,FALSE,,,,,,,145,got,Catalan,Sounds/cat_got.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,40,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.875,a,GOORA,FALSE,,,,,,,145,got,Catalan,Sounds/cat_got.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,40,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.06699991,backspace,GOO,TRUE,,,,,,,145,got,Catalan,Sounds/cat_got.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,40,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.20099998,backspace,G,TRUE,,,,,,,145,got,Catalan,Sounds/cat_got.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,40,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.69599986,o,GO,TRUE,,,,,,,145,got,Catalan,Sounds/cat_got.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,40,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.96199989,r,GOR,TRUE,,,,,,,145,got,Catalan,Sounds/cat_got.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,40,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.06299996,r,GORR,TRUE,,,,,,,145,got,Catalan,Sounds/cat_got.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,40,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.52499986,a,GORRA,TRUE,,,,,,,145,got,Catalan,Sounds/cat_got.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,40,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.99099994,12.99099994,return,,TRUE,,,,,,,145,got,Catalan,Sounds/cat_got.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,40,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,got,Catalan,Sounds/cat_got.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,40,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.587000132,g,G,FALSE,,,,,,,146,guitarra,Catalan,Sounds/cat_guitarra.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,41,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.639000177,u,GU,FALSE,,,,,,,146,guitarra,Catalan,Sounds/cat_guitarra.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,41,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.763000011,i,GUI,FALSE,,,,,,,146,guitarra,Catalan,Sounds/cat_guitarra.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,41,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.072000027,t,GUIT,FALSE,,,,,,,146,guitarra,Catalan,Sounds/cat_guitarra.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,41,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.368000031,a,GUITA,FALSE,,,,,,,146,guitarra,Catalan,Sounds/cat_guitarra.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,41,1,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.608999968,r,GUITAR,FALSE,,,,,,,146,guitarra,Catalan,Sounds/cat_guitarra.mp3,2020-06-19_09h35.18.844,TranslationElicitation_spa,3.2.4,Win32,60,55kvweighibv82hihv9322hhfh,1,0,80,41,1,79
