participant,consent_key.keys,consent_key.rt,language_native_key.keys,language_native_key.rt,language_home_key.keys,language_home_key.rt,language_prof_oral_english_key.keys,language_prof_oral_english_key.rt,language_prof_oral_spanish_key.keys,language_prof_oral_spanish_key.rt,language_prof_oral_catalan_key.keys,language_prof_oral_catalan_key.rt,language_prof_written_english_key.keys,language_prof_written_english_key.rt,language_prof_written_spanish_key.keys,language_prof_written_spanish_key.rt,language_prof_written_catalan_key.keys,language_prof_written_catalan_key.rt,age,date,expName,psychopyVersion,OS,frameRate,demo_age_key.keys,demo_age_key.rt,demo_sex_key.keys,demo_sex_key.rt,demo_education_key.keys,demo_education_key.rt,demo_vision_key.keys,demo_vision_key.rt,demo_impairment_key.keys,demo_impairment_key.rt,setup_where_key.keys,setup_where_key.rt,setup_noise_key.keys,setup_noise_key.rt,letterTyped,typingOnset,inputText,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_trials.order,trial_id,word,test_language,soundfile,correction,trials_catalan.thisRepN,trials_catalan.thisTrialN,trials_catalan.thisN,trials_catalan.thisIndex,trials_catalan.ran,trials_catalan.order
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,A,2.523000002,CAMA,,,,,,,120,cama,Catalan,Sounds/cat_cama.wav,,1,0,80,15,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,2.523000002,,,,,,,,120,cama,Catalan,Sounds/cat_cama.wav,,1,0,80,15,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,120,cama,Catalan,Sounds/cat_cama.wav,,1,0,80,15,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,B,1.638000011,B,,,,,,,113,boca,Catalan,Sounds/cat_boca.wav,,1,0,80,8,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,O,1.72300005,BO,,,,,,,113,boca,Catalan,Sounds/cat_boca.wav,,1,0,80,8,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,C,1.855000019,BOC,,,,,,,113,boca,Catalan,Sounds/cat_boca.wav,,1,0,80,8,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,A,2.371999979,BOCA,,,,,,,113,boca,Catalan,Sounds/cat_boca.wav,,1,0,80,8,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,2.371999979,,,,,,,,113,boca,Catalan,Sounds/cat_boca.wav,,1,0,80,8,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,113,boca,Catalan,Sounds/cat_boca.wav,,1,0,80,8,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,P,1.437000036,P,,,,,,,163,papallona,Catalan,Sounds/cat_papallona.wav,,1,0,80,56,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,A,1.521000147,PA,,,,,,,163,papallona,Catalan,Sounds/cat_papallona.wav,,1,0,80,56,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,P,1.638000011,PAP,,,,,,,163,papallona,Catalan,Sounds/cat_papallona.wav,,1,0,80,56,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,A,1.721000195,PAPA,,,,,,,163,papallona,Catalan,Sounds/cat_papallona.wav,,1,0,80,56,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,L,1.888000011,PAPAL,,,,,,,163,papallona,Catalan,Sounds/cat_papallona.wav,,1,0,80,56,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,L,2.004000187,PAPALL,,,,,,,163,papallona,Catalan,Sounds/cat_papallona.wav,,1,0,80,56,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,O,2.256000042,PAPALLO,,,,,,,163,papallona,Catalan,Sounds/cat_papallona.wav,,1,0,80,56,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,N,2.357000113,PAPALLON,,,,,,,163,papallona,Catalan,Sounds/cat_papallona.wav,,1,0,80,56,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,A,2.507000208,PAPALLONA,,,,,,,163,papallona,Catalan,Sounds/cat_papallona.wav,,1,0,80,56,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,2.507000208,,,,,,,,163,papallona,Catalan,Sounds/cat_papallona.wav,,1,0,80,56,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,163,papallona,Catalan,Sounds/cat_papallona.wav,,1,0,80,56,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,B,1.838000059,B,,,,,,,112,bici,Catalan,Sounds/cat_bici.wav,,1,0,80,7,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,I,1.957000017,BI,,,,,,,112,bici,Catalan,Sounds/cat_bici.wav,,1,0,80,7,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,C,2.072000027,BIC,,,,,,,112,bici,Catalan,Sounds/cat_bici.wav,,1,0,80,7,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,I,2.18900013,BICI,,,,,,,112,bici,Catalan,Sounds/cat_bici.wav,,1,0,80,7,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,2.18900013,,,,,,,,112,bici,Catalan,Sounds/cat_bici.wav,,1,0,80,7,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,112,bici,Catalan,Sounds/cat_bici.wav,,1,0,80,7,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,A,1.421000004,A,,,,,,,105,aigua,Catalan,Sounds/cat_aigua.wav,,1,0,80,1,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,G,1.605999947,AG,,,,,,,105,aigua,Catalan,Sounds/cat_aigua.wav,,1,0,80,1,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,U,1.723999977,AGU,,,,,,,105,aigua,Catalan,Sounds/cat_aigua.wav,,1,0,80,1,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,A,1.822000027,AGUA,,,,,,,105,aigua,Catalan,Sounds/cat_aigua.wav,,1,0,80,1,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,1.822000027,,,,,,,,105,aigua,Catalan,Sounds/cat_aigua.wav,,1,0,80,1,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,105,aigua,Catalan,Sounds/cat_aigua.wav,,1,0,80,1,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,L,1.437999964,L,,,,,,,114,bol,Catalan,Sounds/cat_bol.wav,,1,0,80,9,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,1.437999964,,,,,,,,114,bol,Catalan,Sounds/cat_bol.wav,yes,1,0,80,9,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,B,2.17200017,B,,,,,,,114,bol,Catalan,Sounds/cat_bol.wav,,1,0,80,9,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,O,2.291000128,BO,,,,,,,114,bol,Catalan,Sounds/cat_bol.wav,,1,0,80,9,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,L,2.423000097,BOL,,,,,,,114,bol,Catalan,Sounds/cat_bol.wav,,1,0,80,9,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,2.423000097,,,,,,,,114,bol,Catalan,Sounds/cat_bol.wav,,1,0,80,9,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,114,bol,Catalan,Sounds/cat_bol.wav,,1,0,80,9,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,N,1.756000042,N,,,,,,,158,nas,Catalan,Sounds/cat_nas.wav,,1,0,80,52,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,A,1.872999907,NA,,,,,,,158,nas,Catalan,Sounds/cat_nas.wav,,1,0,80,52,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,R,2.022000074,NAR,,,,,,,158,nas,Catalan,Sounds/cat_nas.wav,,1,0,80,52,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,Z,2.339999914,NARZ,,,,,,,158,nas,Catalan,Sounds/cat_nas.wav,,1,0,80,52,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,2.339999914,NAR,,,,,,,158,nas,Catalan,Sounds/cat_nas.wav,yes,1,0,80,52,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,I,2.910000086,NARI,,,,,,,158,nas,Catalan,Sounds/cat_nas.wav,,1,0,80,52,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,Z,2.993000031,NARIZ,,,,,,,158,nas,Catalan,Sounds/cat_nas.wav,,1,0,80,52,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,2.993000031,,,,,,,,158,nas,Catalan,Sounds/cat_nas.wav,,1,0,80,52,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,158,nas,Catalan,Sounds/cat_nas.wav,,1,0,80,52,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,T,1.220000029,T,,,,,,,180,tisores,Catalan,Sounds/cat_tisores.wav,,1,0,80,71,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,I,2.039000034,TI,,,,,,,180,tisores,Catalan,Sounds/cat_tisores.wav,,1,0,80,71,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,J,2.171999931,TIJ,,,,,,,180,tisores,Catalan,Sounds/cat_tisores.wav,,1,0,80,71,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,E,2.256000042,TIJE,,,,,,,180,tisores,Catalan,Sounds/cat_tisores.wav,,1,0,80,71,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,R,2.357000113,TIJER,,,,,,,180,tisores,Catalan,Sounds/cat_tisores.wav,,1,0,80,71,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,A,2.506000042,TIJERA,,,,,,,180,tisores,Catalan,Sounds/cat_tisores.wav,,1,0,80,71,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,S,2.607000113,TIJERAS,,,,,,,180,tisores,Catalan,Sounds/cat_tisores.wav,,1,0,80,71,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,2.607000113,,,,,,,,180,tisores,Catalan,Sounds/cat_tisores.wav,,1,0,80,71,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,180,tisores,Catalan,Sounds/cat_tisores.wav,,1,0,80,71,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,G,1.805999994,G,,,,,,,144,gorra,Catalan,Sounds/cat_gorra.wav,,1,0,80,39,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,O,1.974999905,GO,,,,,,,144,gorra,Catalan,Sounds/cat_gorra.wav,,1,0,80,39,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,R,2.859999895,GOR,,,,,,,144,gorra,Catalan,Sounds/cat_gorra.wav,,1,0,80,39,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,R,2.991999865,GORR,,,,,,,144,gorra,Catalan,Sounds/cat_gorra.wav,,1,0,80,39,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,A,3.15899992,GORRA,,,,,,,144,gorra,Catalan,Sounds/cat_gorra.wav,,1,0,80,39,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,3.15899992,,,,,,,,144,gorra,Catalan,Sounds/cat_gorra.wav,,1,0,80,39,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,144,gorra,Catalan,Sounds/cat_gorra.wav,,1,0,80,39,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,T,1.503999949,T,,,,,,,182,tomaquet,Catalan,Sounds/cat_tomaquet.wav,,1,0,80,73,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,O,1.553999901,TO,,,,,,,182,tomaquet,Catalan,Sounds/cat_tomaquet.wav,,1,0,80,73,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,M,1.635999918,TOM,,,,,,,182,tomaquet,Catalan,Sounds/cat_tomaquet.wav,,1,0,80,73,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,A,1.736999989,TOMA,,,,,,,182,tomaquet,Catalan,Sounds/cat_tomaquet.wav,,1,0,80,73,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,T,1.921999931,TOMAT,,,,,,,182,tomaquet,Catalan,Sounds/cat_tomaquet.wav,,1,0,80,73,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,E,1.986999989,TOMATE,,,,,,,182,tomaquet,Catalan,Sounds/cat_tomaquet.wav,,1,0,80,73,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,1.986999989,,,,,,,,182,tomaquet,Catalan,Sounds/cat_tomaquet.wav,,1,0,80,73,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,182,tomaquet,Catalan,Sounds/cat_tomaquet.wav,,1,0,80,73,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,M,2.458000183,M,,,,,,,153,mico,Catalan,Sounds/cat_mico.wav,,1,0,80,47,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,O,2.558000088,MO,,,,,,,153,mico,Catalan,Sounds/cat_mico.wav,,1,0,80,47,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,N,2.674000025,MON,,,,,,,153,mico,Catalan,Sounds/cat_mico.wav,,1,0,80,47,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,O,2.741000175,MONO,,,,,,,153,mico,Catalan,Sounds/cat_mico.wav,,1,0,80,47,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,2.741000175,,,,,,,,153,mico,Catalan,Sounds/cat_mico.wav,,1,0,80,47,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,153,mico,Catalan,Sounds/cat_mico.wav,,1,0,80,47,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,P,1.585000038,P,,,,,,,168,planta,Catalan,Sounds/cat_planta.wav,,1,0,80,60,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,L,1.652000189,PL,,,,,,,168,planta,Catalan,Sounds/cat_planta.wav,,1,0,80,60,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,A,1.820000172,PLA,,,,,,,168,planta,Catalan,Sounds/cat_planta.wav,,1,0,80,60,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,N,1.917999983,PLAN,,,,,,,168,planta,Catalan,Sounds/cat_planta.wav,,1,0,80,60,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,T,2.019000053,PLANT,,,,,,,168,planta,Catalan,Sounds/cat_planta.wav,,1,0,80,60,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,A,2.203999996,PLANTA,,,,,,,168,planta,Catalan,Sounds/cat_planta.wav,,1,0,80,60,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,2.203999996,,,,,,,,168,planta,Catalan,Sounds/cat_planta.wav,,1,0,80,60,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,168,planta,Catalan,Sounds/cat_planta.wav,,1,0,80,60,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,P,1.736999989,P,,,,,,,116,bolquer,Catalan,Sounds/cat_bolquer.wav,,1,0,80,11,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,A,1.870999813,PA,,,,,,,116,bolquer,Catalan,Sounds/cat_bolquer.wav,,1,0,80,11,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,A,2.103999853,PAA,,,,,,,116,bolquer,Catalan,Sounds/cat_bolquer.wav,,1,0,80,11,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,N,2.388000011,PAAN,,,,,,,116,bolquer,Catalan,Sounds/cat_bolquer.wav,,1,0,80,11,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,2.388000011,PAA,,,,,,,116,bolquer,Catalan,Sounds/cat_bolquer.wav,yes,1,0,80,11,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,2.388000011,PA,,,,,,,116,bolquer,Catalan,Sounds/cat_bolquer.wav,yes,1,0,80,11,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,A,4.411000013,PAA,,,,,,,116,bolquer,Catalan,Sounds/cat_bolquer.wav,,1,0,80,11,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,L,4.54399991,PAAL,,,,,,,116,bolquer,Catalan,Sounds/cat_bolquer.wav,,1,0,80,11,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,4.54399991,,,,,,,,116,bolquer,Catalan,Sounds/cat_bolquer.wav,,1,0,80,11,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,116,bolquer,Catalan,Sounds/cat_bolquer.wav,,1,0,80,11,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,P,1.40199995,P,,,,,,,164,patata,Catalan,Sounds/cat_patata.wav,,1,0,80,57,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,A,1.534999847,PA,,,,,,,164,patata,Catalan,Sounds/cat_patata.wav,,1,0,80,57,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,T,1.65199995,PAT,,,,,,,164,patata,Catalan,Sounds/cat_patata.wav,,1,0,80,57,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,A,1.751999855,PATA,,,,,,,164,patata,Catalan,Sounds/cat_patata.wav,,1,0,80,57,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,T,1.819999933,PATAT,,,,,,,164,patata,Catalan,Sounds/cat_patata.wav,,1,0,80,57,1,79
