frame	time(s)	intensity	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)
345	0.345	0.15229	1366.077	1182.242	3438.715	1292.565	--undefined--	--undefined--
346	0.346	0.15229	1488.391	891.367	2579.209	766.345	3906.619	943.836
347	0.347	0.09859	1851.997	565.799	3347.480	875.991	4468.428	4587.606
348	0.348	0.09859	1287.400	880.459	2452.023	493.825	4081.260	656.806
349	0.349	0.16831	1588.308	1685.892	2425.601	980.900	--undefined--	--undefined--
350	0.350	0.16831	2402.528	374.760	4135.543	546.643	--undefined--	--undefined--
351	0.351	0.07178	1053.669	1572.238	2317.623	839.120	3434.332	978.460
352	0.352	0.07178	1256.503	1877.609	2609.385	731.784	3960.674	742.163
353	0.353	0.18224	765.160	1311.023	2506.720	693.297	3854.940	926.395
354	0.354	0.18224	1698.360	1048.219	2936.238	1055.545	4201.100	1281.726
355	0.355	0.11427	715.388	953.685	2534.650	548.075	4583.575	742.539
356	0.356	0.11427	1457.004	1218.164	2744.798	1177.955	3993.399	1267.361
357	0.357	0.04096	1015.666	422.575	2505.147	1505.662	3891.465	723.839
358	0.358	0.13352	1479.914	1883.460	2748.256	1579.414	4025.768	1596.865
359	0.359	0.13352	1034.790	758.356	2738.317	739.404	4149.402	935.049
360	0.360	0.04725	974.553	1768.401	2497.864	1139.486	3833.048	1063.485
361	0.361	0.04725	1018.276	859.680	2893.481	1175.290	4188.718	1367.485
362	0.362	0.07045	939.585	2579.623	2601.199	1935.183	3744.041	1896.987
363	0.363	0.07045	1159.020	1127.148	2599.899	1010.354	3971.905	1230.694
364	0.364	0.03802	767.978	1118.733	2417.026	783.112	3913.469	764.640
365	0.365	0.03802	1015.457	811.320	2291.580	1041.869	3499.637	935.206
366	0.366	0.07934	813.835	1123.090	2657.570	1113.076	3864.879	1413.290
367	0.367	0.07934	1163.104	949.661	2580.379	1120.442	3773.247	1851.483
368	0.368	0.05177	843.573	789.088	2315.310	1074.851	3877.144	747.064
369	0.369	0.05177	994.410	650.110	2164.038	958.515	3173.132	632.230
370	0.370	0.04283	930.749	880.504	2381.306	1028.725	3786.433	1275.716
371	0.371	0.04283	1083.069	710.811	2392.399	948.293	3481.806	1216.922
372	0.372	0.03892	901.877	868.032	2365.370	956.216	3588.456	1003.484
373	0.373	0.03892	1027.677	651.055	2272.072	1209.194	3743.845	946.919
374	0.374	0.02874	907.185	1193.239	2252.876	1478.852	3360.675	960.075
375	0.375	0.02874	953.756	555.571	2593.067	2023.274	3627.784	804.679
376	0.376	0.02861	849.925	997.460	2168.698	1047.985	3449.491	806.882
377	0.377	0.02861	919.653	570.786	2408.455	2342.723	3480.310	716.429
378	0.378	0.02652	864.720	831.083	2261.929	925.439	3459.483	603.202
379	0.379	0.02207	1058.002	730.235	2864.129	1049.141	4119.511	3285.396
380	0.380	0.02207	940.474	663.663	2587.362	953.400	3594.053	767.760
381	0.381	0.02555	1157.671	664.559	2489.173	1982.668	2752.684	1072.463
382	0.382	0.02555	906.785	350.294	2750.560	632.395	3704.071	720.169
383	0.383	0.02563	1150.024	887.846	2411.749	1108.022	--undefined--	--undefined--
384	0.384	0.02563	881.755	855.217	2512.387	1556.080	3424.932	1500.336
385	0.385	0.02928	993.389	1031.333	1521.382	1206.257	3369.085	510.419
386	0.386	0.02928	1188.151	1291.286	2579.968	905.397	--undefined--	--undefined--
387	0.387	0.02655	1106.647	500.065	2371.017	1681.169	3595.646	570.829
388	0.388	0.02655	981.511	747.160	2510.583	988.277	3617.364	1347.649
389	0.389	0.01840	964.846	895.587	2333.026	1186.083	3635.563	672.678
390	0.390	0.01944	960.483	505.732	2753.336	484.839	3775.682	847.716
391	0.391	0.01944	835.995	819.410	2603.910	1046.049	3754.589	759.835
392	0.392	0.01894	1303.695	780.267	2660.264	807.870	3072.418	2596.311
393	0.393	0.01894	964.321	466.588	2656.261	643.351	3838.429	709.476
394	0.394	0.01141	1181.155	754.026	2172.801	898.377	3483.456	806.481
395	0.395	0.01141	915.173	1041.353	2320.180	794.982	4143.332	2581.940
396	0.396	0.01450	1227.940	791.192	1917.723	1151.116	3993.894	567.065
397	0.397	0.01450	904.969	945.930	2496.122	814.061	3582.991	1246.096
398	0.398	0.00962	890.626	1106.011	2368.809	1111.251	3789.333	816.698
399	0.399	0.01697	1105.964	624.326	2521.664	533.114	3497.478	640.284
400	0.400	0.01697	811.870	1226.555	2717.399	502.253	3881.253	817.261
401	0.401	0.01881	1339.914	645.967	2318.627	787.893	3534.457	1120.917
402	0.402	0.01881	1533.669	1489.859	2725.214	715.848	--undefined--	--undefined--
403	0.403	0.02209	1229.716	674.504	2114.570	715.558	4113.076	632.565
404	0.404	0.02209	770.041	1569.132	2556.486	829.114	3654.427	1375.170
405	0.405	0.02156	879.501	1638.438	2520.625	966.335	3828.167	937.774
406	0.406	0.01793	1563.595	913.743	2678.269	638.864	3545.222	3386.999
407	0.407	0.01793	1385.832	2658.082	2535.465	832.971	3487.297	1688.029
408	0.408	0.01258	1542.941	456.097	2375.858	446.267	4338.606	962.411
409	0.409	0.01258	900.247	1920.458	2331.063	958.564	3304.555	1197.267
410	0.410	0.02227	1158.104	1635.309	2348.562	1087.024	3887.139	1395.267
411	0.411	0.02227	2303.885	490.762	3196.528	702.235	--undefined--	--undefined--
412	0.412	0.01539	2475.198	685.342	3523.168	1301.464	--undefined--	--undefined--
413	0.413	0.02191	1719.219	656.769	2587.409	672.660	3568.230	2726.155
414	0.414	0.02191	832.729	1728.091	2340.219	1026.847	3257.385	1352.711
415	0.415	0.01986	1014.315	1328.749	2285.154	863.961	3580.036	1119.974
416	0.416	0.01986	2305.851	557.006	3111.124	602.361	--undefined--	--undefined--
417	0.417	0.01878	2349.979	625.832	3213.156	861.502	--undefined--	--undefined--
418	0.418	0.02216	1853.003	501.500	2712.065	569.302	3340.044	2511.960
419	0.419	0.02216	825.984	1059.103	2217.845	558.895	3175.670	484.755
420	0.420	0.02825	1034.608	1872.225	2331.736	965.126	3434.948	1143.824
421	0.421	0.03053	571.982	1638.001	2291.020	439.333	3171.488	421.963
422	0.422	0.03053	2197.083	555.055	3010.985	538.236	--undefined--	--undefined--
423	0.423	0.02918	2207.017	522.422	3060.074	570.121	--undefined--	--undefined--
424	0.424	0.02918	636.435	1179.985	2186.907	644.137	3095.517	541.411
425	0.425	0.02342	660.630	2242.617	2391.324	1146.427	3505.400	1711.119
426	0.426	0.01682	626.651	1095.390	2268.172	632.619	3124.036	499.987
427	0.427	0.01682	1084.672	1054.726	2474.216	678.738	3517.720	1860.617
428	0.428	0.01188	702.768	1249.320	2543.222	765.361	3423.830	978.663
429	0.429	0.01188	788.092	1494.129	2699.842	487.296	--undefined--	--undefined--
430	0.430	0.00534	1038.399	3550.159	2694.943	1148.392	--undefined--	--undefined--
431	0.431	0.00124	1120.672	1421.361	2714.355	978.100	--undefined--	--undefined--
432	0.432	0.00045	791.107	511.071	2673.119	1174.973	4545.283	1433.690
433	0.433	0.00045	593.966	724.459	1701.375	765.670	4114.888	1105.548
434	0.434	0.00011	977.241	734.543	3106.201	1012.321	--undefined--	--undefined--
435	0.435	0.00011	1041.690	795.113	2405.182	1219.585	3802.212	603.408
436	0.436	0.00013	1010.236	746.798	2104.661	1166.800	3081.142	737.047
437	0.437	0.00013	1534.195	528.015	2594.677	592.250	--undefined--	--undefined--
438	0.438	0.00007	1478.186	1449.533	2611.946	623.958	--undefined--	--undefined--
439	0.439	0.00007	2015.818	1187.341	2826.274	622.516	--undefined--	--undefined--
440	0.440	0.00005	789.753	2757.279	2300.011	810.893	3489.109	1142.454
441	0.441	0.00005	565.290	1943.932	2315.831	977.879	3287.949	1011.136
442	0.442	0.00004	1104.192	4245.019	2521.891	716.653	--undefined--	--undefined--
443	0.443	0.00004	489.828	1363.072	2625.061	786.114	4838.354	2500.296
444	0.444	0.00004	1400.052	1702.727	2580.293	1188.411	2980.802	1911.874
445	0.445	0.00003	1053.983	1017.696	2452.180	981.979	3377.618	1306.316
446	0.446	0.00003	295.217	1544.621	2453.964	641.324	3581.295	847.141
447	0.447	0.00004	1163.467	1783.820	2616.744	662.021	--undefined--	--undefined--
448	0.448	0.00004	2454.369	568.629	4738.832	3035.147	--undefined--	--undefined--
449	0.449	0.00002	2359.733	848.904	2543.098	3091.036	--undefined--	--undefined--
450	0.450	0.00001	1228.946	906.546	2559.575	874.862	4295.461	1314.128
451	0.451	0.000008	1502.901	1168.567	2473.753	669.591	3444.832	768.941
452	0.452	0.000007	718.465	507.122	2510.129	764.897	3785.502	927.565
453	0.453	0.000004	2166.222	620.653	3037.434	608.136	--undefined--	--undefined--
454	0.454	0.000004	1208.551	1313.426	2317.146	932.123	--undefined--	--undefined--
455	0.455	0.000003	787.801	1134.702	2001.212	911.569	4581.824	1386.825
456	0.456	0.000003	421.140	960.954	3263.436	2896.645	4195.410	1151.274
457	0.457	0.000002	715.846	963.508	1928.790	591.532	4249.493	695.787
458	0.458	0.000002	1343.002	2462.631	2780.012	869.111	--undefined--	--undefined--
459	0.459	0.000002	1986.575	944.127	2753.194	643.373	--undefined--	--undefined--
460	0.460	0.000001	846.729	1296.930	2569.096	579.283	3905.329	1803.758
461	0.461	0.000001	1723.002	2306.647	2405.089	1850.835	3263.103	1646.927
462	0.462	0.0000008	938.910	1055.376	2423.256	976.166	3612.916	954.761
463	0.463	0.0000008	1351.850	1010.508	3624.091	622.055	--undefined--	--undefined--
464	0.464	0.0000005	1039.735	863.862	2307.894	842.312	4131.562	1108.178
465	0.465	0.0000008	993.045	1046.955	2547.135	635.811	3557.563	527.844
466	0.466	0.0000008	1964.584	763.507	3125.060	669.337	--undefined--	--undefined--
467	0.467	0.0000007	646.699	554.990	2751.767	927.066	3967.546	1120.645
468	0.468	0.000002	736.059	484.983	2766.739	1071.387	4263.893	1197.188
469	0.469	0.000002	431.520	843.459	2643.018	450.194	4596.593	925.041
470	0.470	0.0000008	514.511	936.890	1454.625	810.399	4823.005	745.790
471	0.471	0.0000005	536.440	733.585	2391.866	999.907	3691.079	793.436
472	0.472	0.000001	1498.185	2223.184	2773.036	801.789	--undefined--	--undefined--
473	0.473	0.000001	2641.186	798.567	3944.641	972.676	--undefined--	--undefined--
474	0.474	0.0000004	1341.295	4039.593	2712.082	526.649	--undefined--	--undefined--
475	0.475	0.0000004	1591.821	725.520	2444.077	503.260	4038.495	1276.378
476	0.476	0.000001	1047.201	1857.575	2339.260	467.590	3264.586	449.554
477	0.477	0.000001	1501.904	746.499	2519.770	717.205	3465.622	1008.219
478	0.478	0.0000009	1086.304	1829.674	2265.805	390.682	3141.329	391.440
479	0.479	0.0000007	1471.078	963.894	2416.343	574.143	3247.228	512.174
480	0.480	0.0000008	1746.514	452.573	2718.903	382.837	--undefined--	--undefined--
481	0.481	0.0000009	1883.761	513.139	2880.423	559.048	4226.430	4075.302
482	0.482	0.0000009	1849.272	819.580	2850.337	527.921	--undefined--	--undefined--
483	0.483	0.0000006	1951.988	497.847	2818.521	398.216	--undefined--	--undefined--
484	0.484	0.0000005	1675.317	1132.102	2672.664	831.879	3567.880	3394.853
485	0.485	0.0000003	2371.620	1390.703	2804.653	2298.082	--undefined--	--undefined--
486	0.486	0.0000003	1845.657	3532.346	2484.522	702.802	--undefined--	--undefined--
487	0.487	0.0000002	403.547	1126.709	2675.979	494.114	--undefined--	--undefined--
488	0.488	0.0000002	1601.962	2658.654	3010.221	705.190	--undefined--	--undefined--
489	0.489	0.0000002	1210.790	1961.945	2414.974	783.000	--undefined--	--undefined--
490	0.490	0.0000001	592.573	1486.821	2486.719	1141.602	--undefined--	--undefined--
491	0.491	0.0000001	2170.973	761.593	5084.050	1057.989	--undefined--	--undefined--
492	0.492	0.00000009	948.668	1242.501	2503.374	494.508	5183.508	866.511
493	0.493	0.00000006	1528.655	545.836	2593.708	612.249	5431.299	1082.954
494	0.494	0.00000005	721.891	930.148	3026.352	656.862	5087.009	447.419
495	0.495	0.00000007	648.009	532.301	2632.768	672.347	5091.723	645.186
496	0.496	0.00000008	1826.294	682.515	4412.231	955.741	--undefined--	--undefined--
497	0.497	0.0000002	1493.817	1032.514	2532.153	920.678	4906.377	803.926
498	0.498	0.0000002	2270.511	753.735	3049.261	1063.003	--undefined--	--undefined--
499	0.499	0.0000002	1766.544	1232.774	2546.114	714.871	--undefined--	--undefined--
500	0.500	0.0000002	1713.450	1201.212	2593.748	811.312	--undefined--	--undefined--
501	0.501	0.0000002	1989.450	482.416	2937.654	644.782	5044.138	1254.487
502	0.502	0.0000002	1796.407	554.615	2718.390	573.135	5349.616	1415.920
503	0.503	0.0000002	1599.565	524.800	2558.675	451.436	5263.808	1032.810
504	0.504	0.0000002	1467.602	938.477	2521.200	507.201	5104.658	734.748
505	0.505	0.0000001	1503.479	2373.224	2565.020	570.371	--undefined--	--undefined--
506	0.506	0.0000001	2187.966	1000.397	5026.572	636.564	--undefined--	--undefined--
507	0.507	0.00000008	1409.615	772.470	2433.624	516.431	5091.563	407.693
508	0.508	0.00000010	1482.148	1522.257	2503.877	752.624	5089.631	649.603
509	0.509	0.0000001	1759.134	817.387	2808.317	868.481	5066.126	786.501
510	0.510	0.0000001	1995.582	1831.877	2543.320	1183.556	5056.149	798.613
511	0.511	0.0000001	1769.503	1068.959	2663.735	631.888	5223.767	964.605
512	0.512	0.0000002	1819.751	541.949	2656.988	662.990	5039.401	358.175
513	0.513	0.0000002	1961.380	447.004	2971.313	754.073	5000.396	606.425
514	0.514	0.0000001	1815.838	463.171	2748.882	471.546	5120.504	610.439
515	0.515	0.0000001	1732.696	835.825	2451.948	1432.958	5019.426	428.246
516	0.516	0.00000008	1718.379	980.494	2805.190	613.373	5159.743	651.060
517	0.517	0.00000007	583.900	1575.659	4728.896	639.999	--undefined--	--undefined--
518	0.518	0.00000006	2658.954	1445.904	4640.221	467.336	--undefined--	--undefined--
519	0.519	0.00000006	1589.299	950.315	4995.896	674.501	--undefined--	--undefined--
520	0.520	0.00000009	1849.324	974.239	2728.228	1366.693	5042.004	484.665
521	0.521	0.00000009	1874.706	601.464	2707.906	855.006	5048.386	371.389
522	0.522	0.00000009	2026.039	596.296	2879.622	906.365	5064.642	336.491
523	0.523	0.00000009	1874.093	1207.504	2465.089	1529.027	5047.096	408.140
524	0.524	0.00000010	2036.877	733.565	2776.909	1796.256	5035.060	523.820
525	0.525	0.00000010	2173.878	610.749	3040.764	1478.028	5035.425	599.457
526	0.526	0.00000010	1880.600	551.396	2741.724	1000.180	5051.021	332.303
527	0.527	0.00000009	2128.919	6751.892	2355.255	673.797	5047.921	587.392
528	0.528	0.00000009	2045.178	717.942	2870.889	1587.202	5049.360	393.847
529	0.529	0.00000009	2042.833	982.440	2420.803	2785.175	5048.040	450.058
530	0.530	0.00000008	2249.491	547.563	4676.835	425.348	--undefined--	--undefined--
531	0.531	0.00000008	2067.769	904.783	2751.402	1765.675	5058.582	351.380
532	0.532	0.00000006	488.677	1260.708	4248.149	729.632	5110.686	530.906
533	0.533	0.00000007	2517.239	699.947	4746.528	562.290	--undefined--	--undefined--
534	0.534	0.00000009	2367.500	1572.365	4832.308	802.692	--undefined--	--undefined--
535	0.535	0.00000009	1260.823	574.792	4669.542	443.178	--undefined--	--undefined--
536	0.536	0.00000007	2035.342	1682.943	4779.763	959.335	--undefined--	--undefined--
537	0.537	0.00000007	1726.072	715.994	4805.926	700.530	--undefined--	--undefined--
538	0.538	0.00000008	3754.663	5657.099	4735.362	1203.023	--undefined--	--undefined--
539	0.539	0.00000008	1365.471	1293.553	4668.755	392.857	--undefined--	--undefined--
540	0.540	0.00000008	2884.061	1266.725	4667.549	1055.697	--undefined--	--undefined--
541	0.541	0.00000008	2289.963	1856.449	4657.448	426.757	--undefined--	--undefined--
542	0.542	0.00000009	2237.866	863.562	4735.481	376.837	--undefined--	--undefined--
543	0.543	0.00000010	1932.451	421.804	4696.275	467.667	--undefined--	--undefined--
544	0.544	0.00000010	3185.392	1825.991	4646.086	805.363	--undefined--	--undefined--
545	0.545	0.0000001	1926.469	1539.824	4678.057	586.063	--undefined--	--undefined--
546	0.546	0.0000001	822.018	861.380	4602.155	445.431	--undefined--	--undefined--
547	0.547	0.0000001	1170.589	1339.618	4977.506	1045.859	--undefined--	--undefined--
548	0.548	0.0000001	2017.147	693.521	4687.488	266.524	--undefined--	--undefined--
549	0.549	0.0000001	2320.993	704.361	4708.914	807.681	--undefined--	--undefined--
550	0.550	0.0000001	819.503	1248.648	4611.583	711.153	--undefined--	--undefined--
551	0.551	0.0000001	2459.247	725.466	4711.304	574.335	--undefined--	--undefined--
552	0.552	0.0000001	1145.109	1596.248	4678.611	427.431	--undefined--	--undefined--
553	0.553	0.0000001	2031.577	998.803	4673.749	436.914	--undefined--	--undefined--
554	0.554	0.0000001	2522.763	745.610	4742.006	452.265	--undefined--	--undefined--
555	0.555	0.0000001	2395.790	630.112	4823.488	573.667	--undefined--	--undefined--
556	0.556	0.0000001	2573.089	614.726	4799.024	740.342	--undefined--	--undefined--
557	0.557	0.0000001	1942.379	734.575	4667.596	543.274	--undefined--	--undefined--
558	0.558	0.0000001	3064.460	2374.394	4817.208	985.494	--undefined--	--undefined--
559	0.559	0.0000001	2220.679	619.986	4695.226	342.026	--undefined--	--undefined--
560	0.560	0.0000001	1422.494	574.962	4519.379	1133.620	--undefined--	--undefined--
561	0.561	0.0000001	1548.091	1104.522	4739.012	319.407	--undefined--	--undefined--
562	0.562	0.0000001	981.170	651.116	4104.161	1190.217	5084.478	741.481
563	0.563	0.0000001	776.776	1261.464	4327.279	1166.909	5109.387	701.362
564	0.564	0.0000001	1789.837	922.962	4987.242	669.262	--undefined--	--undefined--
565	0.565	0.0000001	2881.631	471.281	4837.002	761.188	--undefined--	--undefined--
566	0.566	0.0000002	2114.103	702.869	4691.855	363.091	--undefined--	--undefined--
567	0.567	0.0000002	2392.968	9084.587	2688.049	4247.516	5040.260	904.305
568	0.568	0.0000002	1907.517	1332.750	4678.175	1017.522	--undefined--	--undefined--
569	0.569	0.0000002	1826.492	897.699	4732.216	399.363	--undefined--	--undefined--
570	0.570	0.0000001	981.363	2459.378	4649.534	474.971	--undefined--	--undefined--
571	0.571	0.0000002	1502.134	2353.971	4711.112	1045.086	--undefined--	--undefined--
572	0.572	0.0000002	1714.192	563.395	4795.370	401.423	--undefined--	--undefined--
573	0.573	0.0000001	2281.311	898.142	4766.965	898.367	--undefined--	--undefined--
574	0.574	0.0000002	2448.472	531.394	4730.551	423.164	--undefined--	--undefined--
575	0.575	0.0000002	1856.887	1321.284	4711.552	695.783	--undefined--	--undefined--
576	0.576	0.0000002	2043.140	759.440	4777.384	702.343	--undefined--	--undefined--
577	0.577	0.0000002	2185.410	603.991	4894.263	779.904	--undefined--	--undefined--
578	0.578	0.0000002	2627.833	1088.522	4717.222	598.508	--undefined--	--undefined--
579	0.579	0.00002	757.455	716.367	4700.504	605.169	--undefined--	--undefined--
580	0.580	0.00077	1971.492	1457.017	2803.584	1431.950	4387.752	769.550
581	0.581	0.00077	797.194	770.788	3067.651	720.088	4923.401	1332.748
582	0.582	0.00060	1103.347	599.642	2317.359	623.482	--undefined--	--undefined--
583	0.583	0.00060	1952.118	1075.454	2889.300	636.367	5132.617	1468.464
584	0.584	0.00007	1073.978	694.130	2700.281	917.425	--undefined--	--undefined--
585	0.585	0.00007	3166.874	563.135	4791.328	2088.880	--undefined--	--undefined--
586	0.586	0.00007	726.898	2501.752	1933.669	1719.331	4368.955	882.365
587	0.587	0.00002	1712.859	3148.555	2262.417	652.016	--undefined--	--undefined--
588	0.588	0.00002	2809.032	564.336	3932.708	656.088	--undefined--	--undefined--
589	0.589	0.00001	345.674	2516.215	3206.047	941.491	4972.466	1404.366
590	0.590	0.00002	1427.004	851.670	2858.027	1169.384	--undefined--	--undefined--
591	0.591	0.00002	2001.224	1127.729	4533.035	798.278	--undefined--	--undefined--
592	0.592	0.00002	1394.581	1217.563	4628.460	1118.350	--undefined--	--undefined--
593	0.593	0.00007	572.792	792.595	2853.583	922.718	--undefined--	--undefined--
594	0.594	0.00024	965.590	620.858	2607.570	3833.889	--undefined--	--undefined--
595	0.595	0.00024	813.363	1520.841	1042.523	603.089	4177.525	1146.098
596	0.596	0.00123	950.329	482.973	3229.397	2175.635	--undefined--	--undefined--
597	0.597	0.00123	1081.633	497.188	4856.764	608.183	--undefined--	--undefined--
598	0.598	0.00333	356.072	680.571	2111.036	1068.864	5285.866	1693.606
599	0.599	0.00333	579.002	821.111	1936.020	921.407	--undefined--	--undefined--
600	0.600	0.00214	1857.397	528.354	4613.739	1280.137	--undefined--	--undefined--
601	0.601	0.00487	718.440	1409.777	1953.080	1482.031	4100.704	2132.618
602	0.602	0.00487	766.676	1512.792	1976.470	1073.397	4718.844	3053.089
603	0.603	0.00701	1067.622	706.127	2064.725	1632.299	3721.496	429.957
604	0.604	0.00701	1000.920	1185.573	2273.098	1215.770	4710.064	1141.307
605	0.605	0.00893	270.146	1174.715	2840.373	760.418	4419.276	2034.456
606	0.606	0.00893	1461.714	1598.736	4555.224	1005.481	--undefined--	--undefined--
607	0.607	0.01083	1439.080	965.434	2664.070	1496.876	4508.648	1518.886
608	0.608	0.01083	807.785	2586.204	1547.294	2301.285	4884.385	1945.372
609	0.609	0.00357	667.159	2487.202	1553.166	759.077	4531.845	620.413
610	0.610	0.00577	1194.896	595.344	3028.465	827.993	--undefined--	--undefined--
611	0.611	0.00577	854.337	1397.333	2028.129	1786.995	4373.362	694.427
612	0.612	0.00490	590.651	603.700	2335.593	1512.008	5283.112	1436.771
613	0.613	0.00490	1049.540	798.997	4406.002	716.420	--undefined--	--undefined--
614	0.614	0.00294	1117.787	545.564	2102.399	881.195	4105.218	732.804
615	0.615	0.00638	743.560	1313.226	1837.178	1530.312	4427.718	1382.876
616	0.616	0.00638	819.478	1184.145	1750.105	945.425	4508.880	605.584
617	0.617	0.00761	1045.837	720.803	3173.732	2704.619	--undefined--	--undefined--
618	0.618	0.00761	969.491	591.348	4161.884	1033.352	--undefined--	--undefined--
619	0.619	0.00552	1015.933	573.979	3246.084	1136.240	--undefined--	--undefined--
620	0.620	0.00552	560.255	842.797	1611.964	794.040	4643.264	602.915
621	0.621	0.00352	961.749	510.043	1855.224	541.389	4510.508	987.124
622	0.622	0.00653	1035.583	609.839	1975.873	1840.382	4275.057	1253.385
623	0.623	0.00653	669.946	778.345	1788.586	743.673	4503.649	1322.214
624	0.624	0.00690	1040.214	996.985	2625.775	1724.551	--undefined--	--undefined--
625	0.625	0.00690	1136.118	520.340	4742.893	662.270	--undefined--	--undefined--
626	0.626	0.00372	1114.267	889.053	2108.716	1149.540	--undefined--	--undefined--
627	0.627	0.00679	952.968	1080.987	1905.073	2136.410	4346.529	1202.374
628	0.628	0.00679	715.229	1066.171	1674.991	870.531	4625.004	803.780
629	0.629	0.01039	591.555	962.066	1629.290	1338.295	4298.041	1567.666
630	0.630	0.01039	1162.992	495.116	4395.458	522.813	--undefined--	--undefined--
631	0.631	0.00423	1131.019	815.747	2214.249	1525.779	--undefined--	--undefined--
632	0.632	0.00895	812.879	1492.233	1691.324	1793.248	4430.993	1436.421
633	0.633	0.00895	766.378	602.582	1740.025	577.769	4186.991	447.311
634	0.634	0.01202	684.593	1067.015	2358.340	2928.398	--undefined--	--undefined--
635	0.635	0.01202	997.499	737.192	1819.420	1381.928	4449.698	438.225
636	0.636	0.00430	1032.841	643.367	2012.956	918.008	4379.240	1885.028
637	0.637	0.01116	803.777	1322.631	1947.464	1500.095	4369.901	1261.501
638	0.638	0.01116	927.893	924.261	1854.227	1165.356	4490.729	1097.011
639	0.639	0.01232	840.648	1028.411	4588.314	904.591	--undefined--	--undefined--
640	0.640	0.01232	1318.486	817.103	1526.388	2457.224	4639.166	643.999
641	0.641	0.00590	1072.331	745.459	1972.726	895.780	4513.559	925.623
642	0.642	0.01357	1163.213	1430.592	2038.536	2300.584	4601.629	1367.033
643	0.643	0.01357	697.527	1076.923	2294.103	1513.972	4249.017	681.557
644	0.644	0.01801	514.963	627.336	1852.659	532.244	4261.375	699.668
645	0.645	0.01801	1192.709	3127.636	1394.718	856.597	4658.191	785.112
646	0.646	0.00718	881.787	629.472	1873.836	479.532	4141.604	594.549
647	0.647	0.02657	1258.327	706.481	3018.007	4425.143	4360.522	2446.976
648	0.648	0.02657	494.078	1072.019	2609.135	1040.264	4172.722	645.629
649	0.649	0.02663	873.198	1095.588	2054.651	766.951	4935.703	1655.445
650	0.650	0.02663	826.271	1071.696	1923.313	893.059	4593.560	1053.034
651	0.651	0.01289	986.183	1029.643	1939.318	882.116	4411.468	848.009
652	0.652	0.03072	978.336	897.416	2061.906	1081.147	--undefined--	--undefined--
653	0.653	0.03072	956.353	1335.496	1691.448	930.455	4286.961	486.492
654	0.654	0.01264	1116.265	595.767	2077.190	628.920	3996.562	892.805
655	0.655	0.03559	1123.003	702.281	2397.276	1221.847	4085.840	908.984
656	0.656	0.03559	2309.743	685.194	3934.476	874.567	--undefined--	--undefined--
657	0.657	0.02820	1388.974	618.402	2407.029	919.037	4019.624	2177.650
658	0.658	0.02820	896.811	951.935	1962.792	830.182	4381.840	813.348
659	0.659	0.00982	992.041	940.483	1939.346	681.203	4299.705	590.712
660	0.660	0.04221	1190.742	421.545	3685.387	1285.603	--undefined--	--undefined--
661	0.661	0.04221	1003.117	2492.758	1495.960	851.675	4289.385	501.854
662	0.662	0.01066	1175.232	553.464	2114.819	606.230	4180.443	625.970
663	0.663	0.02771	1151.611	687.423	2745.653	2336.800	4116.408	1478.666
664	0.664	0.02771	2438.819	939.955	4015.353	930.450	--undefined--	--undefined--
665	0.665	0.02597	1220.405	814.116	2178.599	840.264	3955.424	808.234
666	0.666	0.02973	909.329	1132.187	2030.009	1125.135	4088.090	1079.346
667	0.667	0.02973	1088.313	1580.894	1848.749	1150.571	4232.371	562.440
668	0.668	0.03296	1485.136	586.767	4414.350	625.947	--undefined--	--undefined--
669	0.669	0.03296	1005.691	556.128	1874.860	579.905	4541.662	539.842
670	0.670	0.00816	925.597	583.414	1899.704	464.150	4265.650	581.268
671	0.671	0.03430	1052.893	650.817	3636.318	700.743	--undefined--	--undefined--
672	0.672	0.03430	872.284	1220.741	1890.904	1104.589	4088.951	628.189
673	0.673	0.01087	1230.938	1080.977	2176.533	1476.756	4366.402	1419.104
674	0.674	0.03206	1161.791	667.576	2910.831	1165.392	--undefined--	--undefined--
675	0.675	0.03206	1235.516	2256.256	2592.538	1816.195	4173.069	1330.948
676	0.676	0.00956	1239.653	744.355	2048.189	1024.269	4145.142	675.217
677	0.677	0.03473	1017.223	1441.199	2016.359	1690.835	4233.123	2345.447
678	0.678	0.03473	1854.132	883.651	3926.962	1011.863	--undefined--	--undefined--
679	0.679	0.02837	1219.559	574.106	2003.863	756.706	4045.188	749.989
680	0.680	0.02837	882.318	742.497	1869.731	606.318	4557.715	883.927
681	0.681	0.00943	868.887	1226.811	1906.469	931.095	3992.940	837.347
682	0.682	0.02509	799.792	1291.841	1886.951	1270.830	5064.254	1832.155
683	0.683	0.02509	1023.219	566.049	1905.122	619.577	4321.490	548.661
684	0.684	0.01031	1070.210	553.136	2099.775	555.643	4203.427	1532.836
685	0.685	0.01649	725.975	1110.564	1249.952	1408.525	4545.901	858.296
686	0.686	0.01649	845.854	951.346	1796.388	704.691	4194.689	513.788
687	0.687	0.00637	1044.033	723.440	2073.656	728.408	4110.135	1439.682
688	0.688	0.02610	991.428	872.868	1485.523	2983.732	4765.600	1565.588
689	0.689	0.02610	922.188	1250.977	2059.602	1182.743	4070.741	759.859
690	0.690	0.00892	1022.368	1022.999	1965.551	1001.707	4019.021	1230.393
691	0.691	0.02197	1079.709	620.641	2132.337	2322.921	4476.059	1432.698
