frame	time(s)	intensity	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)
694	0.694	0.01129	2144.962	821.738	3085.600	1016.575	--undefined--	--undefined--
695	0.695	0.01129	1356.061	1433.601	2785.584	1004.991	--undefined--	--undefined--
696	0.696	0.00477	909.586	1838.648	2642.116	873.473	4206.079	8901.549
697	0.697	0.01280	1793.443	1148.466	2885.726	1005.577	--undefined--	--undefined--
698	0.698	0.01280	874.726	775.696	2381.170	900.967	3810.188	1412.463
699	0.699	0.00327	411.480	1352.535	2541.797	577.973	--undefined--	--undefined--
700	0.700	0.01511	714.636	1029.277	2196.681	1210.237	3493.822	1610.592
701	0.701	0.01511	673.171	621.790	2391.281	631.146	4058.930	682.906
702	0.702	0.00419	718.802	1147.406	2238.015	603.833	4874.443	1199.020
703	0.703	0.01318	824.143	422.020	2256.090	761.936	3972.485	941.762
704	0.704	0.01318	543.254	605.408	2111.896	717.433	4210.613	588.713
705	0.705	0.00338	1015.444	867.474	2173.169	553.874	4692.010	781.584
706	0.706	0.01515	933.559	422.857	2391.175	1693.215	4138.190	1027.499
707	0.707	0.01515	598.272	705.254	1920.840	588.092	4193.931	645.280
708	0.708	0.00316	886.320	940.860	2095.691	513.388	4375.929	901.514
709	0.709	0.01461	917.867	772.679	2507.208	1483.395	4562.995	1934.265
710	0.710	0.01461	719.769	1224.764	1935.833	1054.909	4412.515	1227.464
711	0.711	0.00323	802.528	1139.742	2135.957	580.438	4028.384	1409.419
712	0.712	0.01929	1285.934	1151.041	2850.360	994.666	--undefined--	--undefined--
713	0.713	0.01929	873.850	1445.474	2572.899	1097.992	4481.934	628.815
714	0.714	0.00179	755.332	1753.084	2117.413	796.404	3652.706	1821.557
715	0.715	0.01218	798.722	1238.623	2088.156	1477.510	3781.674	1795.649
716	0.716	0.01218	1028.443	576.362	2098.464	603.070	4498.696	889.668
717	0.717	0.00387	2046.063	936.947	2879.541	2448.779	--undefined--	--undefined--
718	0.718	0.01526	852.159	1543.222	2148.700	1707.484	4782.752	3376.042
719	0.719	0.01526	1096.787	587.378	2116.081	656.507	4741.838	737.729
720	0.720	0.00765	2016.657	783.832	2981.062	1538.725	--undefined--	--undefined--
721	0.721	0.01267	799.724	1246.313	2102.402	1323.907	3715.894	1604.081
722	0.722	0.01267	1114.077	602.652	2220.039	657.410	4816.427	1336.211
723	0.723	0.01238	2099.349	714.175	3193.007	1745.923	--undefined--	--undefined--
724	0.724	0.01238	954.303	1604.864	2417.157	1883.323	--undefined--	--undefined--
725	0.725	0.00660	1070.064	650.030	2237.309	649.274	4390.031	1517.607
726	0.726	0.01599	2125.395	609.109	3530.216	1433.640	--undefined--	--undefined--
727	0.727	0.01599	885.784	1327.231	2170.518	1407.873	4933.870	2669.391
728	0.728	0.00353	1065.476	761.365	2213.132	674.852	4859.827	1515.500
729	0.729	0.01248	2055.315	565.882	3427.924	1051.408	--undefined--	--undefined--
730	0.730	0.01248	851.229	1092.666	2128.291	1126.012	4233.735	2033.360
731	0.731	0.00462	1062.999	893.138	2234.290	805.159	4847.431	1633.509
732	0.732	0.00977	2093.203	589.608	3519.730	1086.243	--undefined--	--undefined--
733	0.733	0.00977	851.041	1031.844	2094.484	1055.310	4046.307	2237.546
734	0.734	0.00393	1061.517	997.367	2235.213	935.029	5016.925	2443.820
735	0.735	0.00827	2040.450	639.064	3229.863	1063.970	--undefined--	--undefined--
736	0.736	0.00827	831.034	890.239	2019.174	844.878	4317.731	1989.142
737	0.737	0.00357	978.912	907.835	2115.517	796.703	4856.110	1711.191
738	0.738	0.00939	1909.464	610.886	3005.210	958.994	--undefined--	--undefined--
739	0.739	0.00939	951.984	1280.190	2246.922	1457.566	3356.342	4248.109
740	0.740	0.00333	964.412	961.137	2152.126	903.310	5088.948	2256.847
741	0.741	0.01094	1905.992	610.075	3080.213	832.430	--undefined--	--undefined--
742	0.742	0.01094	890.126	1133.980	2144.905	1189.285	4727.033	3472.134
743	0.743	0.00419	962.115	921.104	2131.630	850.997	4836.181	1601.872
744	0.744	0.01124	1943.674	824.635	3226.371	1134.694	--undefined--	--undefined--
745	0.745	0.01124	878.371	1270.895	2159.251	1413.560	4830.547	3478.705
746	0.746	0.00397	908.219	804.549	2093.987	784.683	4638.566	1400.800
747	0.747	0.00972	1003.415	1747.125	2296.099	734.778	3543.284	708.856
748	0.748	0.00972	865.972	1363.282	2165.371	1541.376	--undefined--	--undefined--
749	0.749	0.00620	892.126	687.285	2071.086	713.061	4488.788	1168.056
750	0.750	0.00439	1382.827	1128.164	2586.754	907.380	3711.080	1219.091
751	0.751	0.01019	796.574	1296.685	2039.420	1653.003	3854.354	1913.998
752	0.752	0.01019	938.346	702.127	2117.333	906.475	4679.554	1097.219
753	0.753	0.00282	1248.601	612.051	2704.002	508.957	3939.606	802.637
754	0.754	0.00843	972.708	1487.332	3002.204	2573.306	--undefined--	--undefined--
755	0.755	0.00843	915.880	540.358	1993.334	1114.975	4431.678	592.473
756	0.756	0.00273	1124.628	339.929	3001.196	730.324	4672.878	1600.694
757	0.757	0.01273	784.422	1151.291	1871.132	1571.864	3869.598	1271.851
758	0.758	0.01273	983.127	543.093	2563.471	1814.189	4642.163	1154.493
759	0.759	0.00241	1148.367	462.134	2578.496	833.757	3913.548	1662.915
760	0.760	0.00906	927.629	911.848	3401.413	1237.814	--undefined--	--undefined--
761	0.761	0.00906	905.240	392.948	2861.193	2510.643	4136.831	941.777
762	0.762	0.00265	1155.796	540.908	2383.792	874.255	3692.669	1677.558
763	0.763	0.01115	930.320	674.288	3395.374	962.024	--undefined--	--undefined--
764	0.764	0.01115	786.341	453.260	2860.949	1573.288	3991.652	1012.783
765	0.765	0.00376	1216.949	705.427	2439.212	833.182	4485.589	3734.029
766	0.766	0.01068	909.478	452.420	2728.961	2229.814	3671.011	989.762
767	0.767	0.01068	819.953	914.621	2570.029	3017.200	3884.750	1159.120
768	0.768	0.00297	1256.378	1005.257	2200.965	2294.235	2796.048	1326.775
769	0.769	0.00940	947.050	555.218	2190.918	1714.340	3466.037	698.932
770	0.770	0.00940	1144.575	1237.080	3710.523	1018.916	--undefined--	--undefined--
771	0.771	0.00287	1080.174	1012.630	1981.027	1205.690	3331.313	1402.493
772	0.772	0.00890	1140.872	744.352	3139.335	914.950	--undefined--	--undefined--
773	0.773	0.00890	1243.571	693.073	3786.229	941.442	--undefined--	--undefined--
774	0.774	0.00345	1201.808	881.585	1918.531	1929.166	3855.668	1172.822
775	0.775	0.00963	1189.158	761.612	3312.808	388.028	--undefined--	--undefined--
776	0.776	0.00963	899.097	1055.164	1528.957	921.056	3790.868	884.199
777	0.777	0.00426	1199.522	684.422	1784.432	1710.204	3906.365	705.982
778	0.778	0.01178	1094.502	877.695	3263.653	472.300	--undefined--	--undefined--
779	0.779	0.01178	1078.329	609.312	2092.463	1019.009	--undefined--	--undefined--
780	0.780	0.00489	920.037	1294.412	1594.828	1025.848	4261.227	1135.121
781	0.781	0.00847	832.890	1134.419	1472.341	2198.200	3430.311	646.643
782	0.782	0.00847	1013.222	1185.686	2099.164	1871.930	3332.602	2523.814
783	0.783	0.00525	1169.743	1099.251	2643.485	1376.069	--undefined--	--undefined--
784	0.784	0.00239	1128.575	623.674	1631.457	3530.681	3511.266	739.976
785	0.785	0.01071	771.639	1557.612	2631.890	2183.786	3993.799	4133.051
786	0.786	0.01071	721.511	547.344	2625.114	1124.326	4308.702	1280.929
787	0.787	0.00293	1196.897	624.804	1747.861	1815.240	3517.461	758.784
788	0.788	0.01043	619.858	678.849	2664.679	997.859	3937.650	1635.992
789	0.789	0.01043	947.262	625.413	2734.956	997.475	4344.074	1385.701
790	0.790	0.00326	1356.289	511.253	2558.187	729.252	--undefined--	--undefined--
791	0.791	0.00761	957.931	824.606	2750.515	540.019	--undefined--	--undefined--
792	0.792	0.00761	816.754	901.380	1919.018	1005.768	3813.514	1112.412
793	0.793	0.00240	1013.426	807.600	1980.357	828.942	3249.682	903.016
794	0.794	0.00927	1123.049	503.363	2655.868	693.326	--undefined--	--undefined--
795	0.795	0.00927	733.508	544.612	1734.873	390.632	4085.278	681.005
796	0.796	0.00432	1056.428	654.713	1949.690	772.194	3974.697	1111.420
797	0.797	0.00393	1007.449	629.497	3203.640	647.807	--undefined--	--undefined--
798	0.798	0.00460	942.299	416.814	1888.932	402.601	4158.477	1087.390
799	0.799	0.00460	669.952	808.027	1664.246	749.086	4567.775	512.138
800	0.800	0.00141	787.884	939.532	1764.758	957.517	3378.579	969.965
801	0.801	0.00616	727.371	1278.789	2091.570	1118.051	4052.350	1814.499
802	0.802	0.00616	603.403	493.384	2398.638	1277.941	4489.481	787.891
803	0.803	0.00163	1022.819	365.188	1805.260	337.480	3549.970	686.154
804	0.804	0.00470	2383.326	659.657	--undefined--	--undefined--	--undefined--	--undefined--
805	0.805	0.00470	1062.052	819.625	2216.167	1096.021	4092.248	1131.704
806	0.806	0.00181	1081.167	677.321	1986.682	679.730	3313.936	981.710
807	0.807	0.00605	892.859	554.908	2357.090	551.538	--undefined--	--undefined--
808	0.808	0.00605	760.978	684.717	1754.576	480.747	4132.198	643.443
809	0.809	0.00286	1084.657	565.405	2019.654	635.479	4025.100	1292.091
810	0.810	0.00572	584.278	716.476	2136.732	1259.347	3418.411	844.958
811	0.811	0.00572	1008.157	631.034	2033.042	655.820	4733.436	2547.108
812	0.812	0.00304	689.087	809.670	1919.918	706.263	4286.081	1059.243
813	0.813	0.00201	990.160	1126.444	1899.857	1096.503	3427.160	2165.291
814	0.814	0.00426	2113.109	4677.016	2321.960	1846.410	--undefined--	--undefined--
815	0.815	0.00426	863.673	813.846	2545.239	779.992	4413.561	1915.644
816	0.816	0.00143	1301.008	539.697	2208.819	607.360	--undefined--	--undefined--
817	0.817	0.00756	649.760	1263.919	2508.285	529.550	--undefined--	--undefined--
818	0.818	0.00756	765.509	882.414	1841.438	742.048	3906.973	730.068
819	0.819	0.00289	986.447	739.794	1941.961	756.942	3382.196	1251.368
820	0.820	0.00673	205.416	1212.744	2598.153	873.710	3743.593	2122.548
821	0.821	0.00673	1051.132	710.711	2057.930	816.354	--undefined--	--undefined--
822	0.822	0.00498	778.729	1288.394	1819.973	1170.421	--undefined--	--undefined--
823	0.823	0.00330	1251.603	595.230	2425.611	786.859	--undefined--	--undefined--
824	0.824	0.00742	768.949	1721.550	2337.749	1659.849	3830.870	2400.576
825	0.825	0.00742	957.312	701.258	2515.823	881.364	3928.456	1106.977
826	0.826	0.00430	1099.544	639.395	1962.602	863.765	3160.136	1741.736
827	0.827	0.00566	985.629	1427.073	2277.954	1381.797	--undefined--	--undefined--
828	0.828	0.00566	779.278	589.613	1756.305	419.137	4073.115	875.008
829	0.829	0.00391	965.721	540.873	1861.307	591.499	3448.164	1169.941
830	0.830	0.00341	623.414	634.067	2186.535	1229.321	3322.752	780.566
831	0.831	0.00640	877.362	1312.336	2073.233	1073.925	3758.953	1644.216
832	0.832	0.00640	582.603	504.047	2535.196	1062.910	4286.343	1602.778
833	0.833	0.00386	1142.408	675.725	2006.228	576.493	--undefined--	--undefined--
834	0.834	0.00685	1429.364	1372.212	1944.189	999.498	4351.138	1925.382
835	0.835	0.00685	891.873	966.237	1908.502	860.972	3991.568	1235.581
836	0.836	0.00329	986.916	860.985	2001.751	862.968	3490.576	1093.310
837	0.837	0.00706	640.217	1139.122	2020.008	2352.350	3224.283	1034.652
838	0.838	0.00706	942.684	965.152	1991.936	846.152	4026.200	1545.055
839	0.839	0.00442	518.607	627.508	2008.602	1308.552	4202.811	674.272
840	0.840	0.00305	1117.640	586.158	1946.699	770.031	2865.908	1046.679
841	0.841	0.00583	1543.270	670.623	2458.878	636.373	3582.262	800.536
842	0.842	0.00583	949.080	988.888	2001.826	965.196	3761.326	1380.588
843	0.843	0.00245	949.381	820.304	1935.964	739.649	3350.944	1087.491
844	0.844	0.00551	2023.481	596.054	3555.389	1761.404	--undefined--	--undefined--
845	0.845	0.00566	920.999	965.525	1944.904	756.913	3908.826	2473.186
846	0.846	0.00566	461.630	776.770	2228.499	456.664	--undefined--	--undefined--
847	0.847	0.00259	1058.422	579.727	1875.751	598.234	2765.929	659.112
848	0.848	0.00662	1664.204	598.896	2468.105	628.013	--undefined--	--undefined--
849	0.849	0.00662	874.126	774.443	1920.260	593.897	3848.385	2076.524
850	0.850	0.00328	1112.647	898.234	2092.424	966.971	3439.104	3846.238
851	0.851	0.00328	2018.484	1318.523	2486.638	1243.546	--undefined--	--undefined--
852	0.852	0.00651	963.363	1101.512	2010.835	899.456	3916.716	1718.006
853	0.853	0.00651	469.298	812.704	2178.697	367.837	4342.123	1073.152
854	0.854	0.00287	1301.737	508.276	2210.806	449.023	--undefined--	--undefined--
855	0.855	0.00724	1425.375	894.801	2174.614	718.632	3761.628	1554.073
856	0.856	0.00724	959.720	563.115	1905.404	481.591	4157.118	1569.097
857	0.857	0.00541	1186.714	646.711	2236.289	738.041	2727.526	4284.109
858	0.858	0.00400	1548.089	1289.054	2501.035	1118.404	--undefined--	--undefined--
859	0.859	0.00726	1164.360	594.127	2126.027	582.613	4058.226	1780.925
860	0.860	0.00726	1175.271	848.262	2269.163	888.054	4222.937	1733.657
861	0.861	0.00383	1155.267	624.041	2086.607	654.401	3181.939	4441.618
862	0.862	0.00945	1492.814	597.535	2345.433	352.877	--undefined--	--undefined--
863	0.863	0.00945	943.980	652.048	1932.889	531.285	4916.107	2178.342
864	0.864	0.00509	697.730	1049.397	2039.071	659.730	3970.163	2825.839
865	0.865	0.00378	1284.282	601.804	2308.477	634.448	--undefined--	--undefined--
866	0.866	0.00913	1118.777	1748.535	2013.220	646.508	3682.065	3228.908
867	0.867	0.00913	816.212	613.649	1838.055	437.392	3961.923	1019.559
868	0.868	0.00385	1014.079	796.724	1947.526	813.332	3083.544	1801.596
869	0.869	0.00385	1634.999	916.758	2439.338	731.414	--undefined--	--undefined--
870	0.870	0.00857	1154.699	964.085	2126.664	1099.164	4215.760	1963.938
871	0.871	0.00857	972.106	889.731	2161.938	675.786	4055.442	989.007
872	0.872	0.00407	1228.328	458.159	2131.101	411.856	--undefined--	--undefined--
873	0.873	0.00875	1725.314	970.122	2544.770	1141.835	--undefined--	--undefined--
874	0.874	0.00875	999.869	741.939	1990.446	652.001	5425.195	3249.090
875	0.875	0.00524	614.744	1239.045	2040.154	409.342	4526.000	1313.076
876	0.876	0.00363	1065.476	594.758	1884.853	666.989	2725.556	740.691
877	0.877	0.00973	1412.729	381.883	2223.834	494.845	4679.490	2036.726
878	0.878	0.00973	893.642	532.659	1850.065	376.426	4113.143	932.713
879	0.879	0.00509	1183.703	590.485	2133.726	691.401	3961.714	2280.633
880	0.880	0.00387	1021.722	1376.762	1972.840	850.145	2887.812	1755.262
881	0.881	0.00994	1260.134	622.399	2150.482	732.061	4030.570	2828.092
882	0.882	0.00994	1247.203	720.658	2212.442	828.296	4018.144	1189.874
883	0.883	0.00459	1056.723	827.827	1971.908	769.843	2877.581	2192.945
884	0.884	0.00287	1624.801	447.647	2419.572	444.825	--undefined--	--undefined--
885	0.885	0.01159	1057.798	869.831	2040.450	874.720	3789.932	1510.744
886	0.886	0.01159	1535.102	1172.326	2083.544	653.040	4291.902	969.686
887	0.887	0.00543	1184.478	609.306	2097.417	656.500	3339.820	3836.123
888	0.888	0.01129	1323.183	861.445	2281.596	829.281	2475.332	5233.038
889	0.889	0.01129	931.579	674.200	1928.925	552.685	4222.083	1477.857
890	0.890	0.00587	849.510	979.408	1970.397	515.221	4506.978	1811.977
891	0.891	0.00471	1023.865	649.255	1867.615	606.134	2754.859	582.747
892	0.892	0.01126	1258.317	505.079	2124.801	856.639	2590.353	1441.236
893	0.893	0.01126	995.012	420.454	1895.068	386.036	4369.199	1123.938
894	0.894	0.00487	1214.943	807.952	2218.668	721.859	--undefined--	--undefined--
895	0.895	0.00398	1157.963	1008.958	2042.077	1313.028	2653.894	1255.058
896	0.896	0.00949	1060.289	666.807	1947.647	555.776	--undefined--	--undefined--
897	0.897	0.00949	839.795	673.213	1850.626	470.271	4312.906	695.483
898	0.898	0.00385	1085.321	570.909	2026.238	649.188	3493.707	1705.048
899	0.899	0.00385	758.397	4120.653	2086.331	654.796	--undefined--	--undefined--
900	0.900	0.01054	846.931	515.115	1736.100	354.802	4362.203	2115.035
901	0.901	0.01054	910.694	936.882	1976.198	714.269	4179.045	709.548
902	0.902	0.00253	958.413	710.742	1914.051	599.169	3797.309	1293.473
903	0.903	0.00232	355.178	831.080	2120.751	289.705	4014.792	756.097
904	0.904	0.00885	969.815	577.024	1740.539	644.162	3985.953	752.097
905	0.905	0.00885	1143.149	1213.300	2204.429	1303.209	4087.536	702.867
906	0.906	0.00228	939.073	633.588	1883.785	495.592	4055.760	928.638
907	0.907	0.00132	425.889	979.527	2129.386	510.005	4114.336	1312.651
908	0.908	0.00729	1072.834	663.406	1852.279	973.250	4419.550	1043.589
909	0.909	0.00729	1310.921	1994.584	2165.529	1304.832	4092.581	799.920
910	0.910	0.00221	996.391	564.558	1893.041	467.573	4150.598	913.989
911	0.911	0.00111	781.569	1344.583	2034.023	753.732	4320.838	1601.118
912	0.912	0.00601	964.970	718.879	1777.086	949.729	3955.363	782.418
913	0.913	0.00601	728.852	1999.457	2534.163	1320.061	4139.699	774.885
914	0.914	0.00155	990.494	817.508	1792.824	677.537	4184.082	605.325
915	0.915	0.00103	869.152	728.879	1995.900	737.777	3560.470	831.162
916	0.916	0.00627	1043.403	826.332	1811.413	1623.630	3908.573	886.944
917	0.917	0.00627	770.766	1918.850	2613.939	1609.632	4193.573	790.462
918	0.918	0.00151	903.723	627.515	1798.675	500.572	3942.231	662.660
919	0.919	0.00118	935.688	786.794	2367.227	1463.406	3973.256	1340.752
920	0.920	0.00739	1198.513	655.965	3377.942	1939.268	--undefined--	--undefined--
921	0.921	0.00739	763.017	1398.265	2683.945	1442.574	4185.525	842.025
922	0.922	0.00157	890.518	735.489	1779.737	560.783	4048.731	812.335
923	0.923	0.00122	790.496	773.881	2238.948	856.033	3645.965	830.383
924	0.924	0.00422	1146.489	478.877	3377.984	1124.628	--undefined--	--undefined--
925	0.925	0.00422	758.596	863.613	2768.578	1461.045	4086.193	791.619
926	0.926	0.00173	820.226	856.880	1703.599	592.928	4032.842	643.082
927	0.927	0.00119	697.143	752.830	2317.708	1248.833	3753.480	889.719
928	0.928	0.00347	1072.773	460.051	2963.489	1227.986	--undefined--	--undefined--
929	0.929	0.00347	849.083	1237.098	1881.926	2180.337	4010.781	762.663
930	0.930	0.00174	886.849	1155.299	1665.906	816.948	4457.831	1103.939
931	0.931	0.00143	747.186	824.505	3238.507	1005.977	--undefined--	--undefined--
932	0.932	0.00472	1070.222	772.300	2538.913	1211.871	--undefined--	--undefined--
933	0.933	0.00472	826.473	1434.546	1697.098	1433.204	4134.465	618.314
934	0.934	0.00292	1063.582	753.511	1931.084	1023.932	4160.594	1340.878
935	0.935	0.00157	693.995	864.675	1721.522	1020.401	3947.951	673.529
936	0.936	0.00604	1091.806	1139.308	2187.139	1285.568	--undefined--	--undefined--
937	0.937	0.00604	932.879	1265.843	1555.777	937.852	4404.190	534.143
938	0.938	0.00349	1220.076	722.607	2393.779	869.677	--undefined--	--undefined--
939	0.939	0.00183	908.690	492.732	1830.816	405.911	4155.646	1182.833
940	0.940	0.00542	1160.635	968.927	2184.021	986.974	--undefined--	--undefined--
941	0.941	0.00542	1195.703	954.212	1412.928	1381.337	4372.545	487.287
942	0.942	0.00392	663.182	702.738	2022.428	937.452	4522.212	1035.182
943	0.943	0.00113	982.208	529.899	1917.628	496.600	4524.213	1338.889
944	0.944	0.00530	991.352	458.737	1875.212	458.803	--undefined--	--undefined--
945	0.945	0.00530	169.752	2777.494	1386.355	1087.741	4334.182	976.726
946	0.946	0.00363	584.834	438.763	3174.868	2074.015	4151.825	789.618
947	0.947	0.00100	1008.907	675.505	1985.891	695.263	3899.859	1471.294
948	0.948	0.00134	867.366	593.384	1848.903	544.509	4283.057	1401.815
949	0.949	0.00311	735.787	960.202	2345.918	2287.453	4097.527	1609.685
950	0.950	0.00311	1117.218	642.154	2454.367	4378.649	4065.879	628.959
951	0.951	0.00110	974.987	723.121	1875.942	748.217	3906.613	934.815
952	0.952	0.00103	996.579	5224.696	1035.635	448.548	3789.669	816.867
953	0.953	0.00423	987.200	538.294	2563.148	1237.653	--undefined--	--undefined--
954	0.954	0.00423	899.165	1481.430	1656.091	1442.081	4143.849	726.837
955	0.955	0.00096	951.246	955.615	1758.520	893.708	3927.016	1192.104
956	0.956	0.00102	852.804	1224.333	1762.376	1192.841	4107.741	1546.080
957	0.957	0.00331	686.387	1080.620	1735.225	973.614	3559.571	2220.292
958	0.958	0.00370	1021.488	851.444	1692.522	952.373	4407.471	519.408
959	0.959	0.00370	703.608	1235.907	2227.956	1028.454	4629.672	1318.262
960	0.960	0.00129	1053.102	507.660	1917.993	523.816	4519.316	3325.734
961	0.961	0.00211	1074.412	850.199	2051.277	1229.896	--undefined--	--undefined--
962	0.962	0.00337	692.872	1128.518	1862.299	1034.604	4264.307	744.055
963	0.963	0.00337	1776.142	1098.979	4363.236	953.428	--undefined--	--undefined--
964	0.964	0.00147	1159.901	675.691	2116.278	819.452	2984.863	2707.682
965	0.965	0.00138	609.612	414.425	2314.088	505.124	4305.206	773.146
966	0.966	0.00399	425.111	1367.867	2465.014	742.862	4134.263	1326.361
967	0.967	0.00399	1131.586	873.223	2092.507	1528.269	4083.483	688.542
968	0.968	0.00148	885.738	655.892	1819.598	464.379	3757.917	1265.394
969	0.969	0.00148	1183.130	768.314	2279.381	909.593	4954.809	2558.927
970	0.970	0.00270	1282.030	604.449	2298.967	529.624	--undefined--	--undefined--
971	0.971	0.00332	1059.087	1020.674	1701.889	951.742	4357.321	542.771
972	0.972	0.00332	956.846	932.098	2052.310	710.281	4041.048	883.793
973	0.973	0.00218	1052.916	545.899	1959.000	473.179	4079.617	1391.919
974	0.974	0.00157	1026.348	831.716	1993.712	788.320	3978.679	2001.845
975	0.975	0.00364	789.601	1101.970	1979.429	816.313	4133.882	900.760
976	0.976	0.00364	1819.903	515.501	4278.174	989.699	--undefined--	--undefined--
977	0.977	0.00197	1120.766	565.806	1975.157	674.491	2948.554	955.320
978	0.978	0.00160	1937.776	882.439	2153.873	1318.070	--undefined--	--undefined--
979	0.979	0.00507	1498.274	574.901	2243.861	568.865	4454.877	1426.856
980	0.980	0.00507	976.478	1031.464	2000.147	979.628	4037.666	768.397
981	0.981	0.00219	977.845	461.206	1882.239	394.180	3709.236	810.336
982	0.982	0.00181	1260.114	798.805	2154.750	687.086	3862.921	970.462
983	0.983	0.00457	1332.543	862.694	2357.709	828.714	--undefined--	--undefined--
984	0.984	0.00498	957.819	660.387	1841.500	589.802	4396.953	573.015
985	0.985	0.00498	715.063	1155.756	2004.820	604.218	4480.327	832.860
986	0.986	0.00231	1169.046	677.655	2112.195	669.911	4041.881	3862.452
987	0.987	0.00150	1085.551	597.586	1986.722	479.273	--undefined--	--undefined--
988	0.988	0.00593	1144.352	1315.679	2144.418	937.347	3835.463	1082.858
989	0.989	0.00593	1281.169	869.544	2121.833	1613.262	4162.715	670.517
990	0.990	0.00267	947.609	764.344	1868.872	622.247	3841.371	1607.541
991	0.991	0.00156	973.279	3389.817	2111.397	602.721	3856.437	1398.433
992	0.992	0.00811	1283.813	759.483	2145.514	540.120	--undefined--	--undefined--
993	0.993	0.00811	967.787	630.976	1829.661	589.713	4361.578	540.145
994	0.994	0.00470	923.764	859.378	2014.753	682.303	4181.932	1203.532
995	0.995	0.00211	1088.974	550.698	2006.551	552.664	4067.405	1172.804
996	0.996	0.00164	1023.497	482.056	1924.622	508.466	3555.782	1561.350
997	0.997	0.00848	990.640	1663.187	2025.057	1374.099	4012.799	1772.258
998	0.998	0.00848	1620.472	883.305	4031.802	1058.935	--undefined--	--undefined--
999	0.999	0.00219	1106.898	596.980	1989.597	730.848	3966.805	964.810
1000	1.000	0.00208	1235.712	1080.497	2308.747	845.203	3697.902	1440.843
1001	1.001	0.00726	901.136	815.767	1825.112	447.999	3416.338	1639.948
1002	1.002	0.00726	890.551	830.806	1778.678	649.406	4392.479	574.366
1003	1.003	0.00443	1035.642	683.156	2087.171	718.816	4001.744	806.839
1004	1.004	0.00147	978.111	828.778	1871.881	716.142	4132.840	1134.636
1005	1.005	0.00165	1020.844	770.527	1935.169	833.562	4606.987	4547.083
1006	1.006	0.00683	914.450	1256.994	2050.822	994.663	3953.367	1191.695
1007	1.007	0.00683	1560.218	830.268	4088.995	846.584	--undefined--	--undefined--
1008	1.008	0.00157	1097.545	509.955	1988.336	608.494	3471.325	1031.106
1009	1.009	0.00157	541.370	1528.084	2310.881	550.394	3981.551	1211.019
1010	1.010	0.00579	1286.040	455.575	2073.665	343.086	--undefined--	--undefined--
1011	1.011	0.00579	910.950	802.038	1792.292	644.174	4372.518	595.575
1012	1.012	0.00370	1025.144	712.137	2072.249	667.071	4059.098	868.702
1013	1.013	0.00114	965.826	759.623	1889.074	621.064	4138.198	1004.864
1014	1.014	0.00140	947.632	686.227	1886.752	667.296	3682.494	2099.599
1015	1.015	0.00621	1155.065	1477.500	2025.683	1357.427	4032.536	2178.458
1016	1.016	0.00621	1428.953	2973.081	1577.246	1070.312	4115.747	793.169
1017	1.017	0.00120	1123.320	613.229	1985.192	716.844	4106.108	979.086
1018	1.018	0.00133	674.203	2350.705	2205.331	518.058	3835.906	958.573
1019	1.019	0.00705	1231.378	809.365	1864.760	4868.831	2058.243	696.279
1020	1.020	0.00705	988.164	592.429	1859.611	597.761	4252.935	532.836
1021	1.021	0.00374	872.446	738.329	1993.292	504.312	4204.035	850.461
1022	1.022	0.00125	1108.261	699.430	2036.869	736.803	4167.453	828.992
1023	1.023	0.00158	982.804	425.650	1885.448	398.417	4173.268	924.876
1024	1.024	0.00573	1225.246	906.341	2148.285	1088.086	--undefined--	--undefined--
1025	1.025	0.00573	1244.753	796.263	2345.683	1376.925	4092.228	746.230
1026	1.026	0.00096	1038.115	1356.970	1667.332	846.699	4225.059	710.356
1027	1.027	0.00093	1059.527	2657.817	2213.526	655.483	3843.948	753.664
1028	1.028	0.00549	791.215	1001.629	1865.656	634.670	4226.259	3109.187
1029	1.029	0.00549	996.615	840.332	1798.896	814.138	4503.159	653.993
1030	1.030	0.00264	153.973	1810.783	1902.044	929.384	4269.236	504.711
1031	1.031	0.00081	1182.257	481.948	2138.196	500.696	4439.116	916.371
1032	1.032	0.00090	930.384	641.770	1907.527	570.802	4170.126	870.178
1033	1.033	0.00467	1079.429	438.925	1886.105	336.582	4500.373	557.558
1034	1.034	0.00467	871.561	1213.276	1819.355	1026.967	4152.637	619.525
1035	1.035	0.00079	1119.811	692.379	2012.076	1067.423	3992.983	748.809
1036	1.036	0.00060	1524.979	1041.101	3987.987	710.697	--undefined--	--undefined--
1037	1.037	0.00057	693.485	950.199	1806.484	835.083	3744.684	1563.836
1038	1.038	0.00446	857.911	1638.152	1806.489	1473.974	4256.529	1530.356
1039	1.039	0.00446	1707.283	1004.302	4025.961	588.375	--undefined--	--undefined--
1040	1.040	0.00064	1179.012	661.098	2126.399	895.315	3986.372	697.569
1041	1.041	0.00067	582.897	2424.060	2079.027	681.534	4232.936	832.593
1042	1.042	0.00382	833.739	985.321	1831.826	460.602	--undefined--	--undefined--
1043	1.043	0.00382	1113.426	770.618	1802.172	1101.726	4377.077	618.215
1044	1.044	0.00217	728.049	833.027	1904.913	574.254	4169.116	462.877
1045	1.045	0.00081	1280.650	668.124	2125.978	942.091	4394.092	667.672
1046	1.046	0.00091	982.868	404.208	1880.225	359.106	4160.950	808.875
1047	1.047	0.00407	1509.464	630.287	1702.941	2032.719	4501.701	1136.362
