frame	time(s)	intensity	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)
699	0.699	0.00295	1343.904	1053.486	2396.254	1559.862	4713.562	3092.277
700	0.700	0.00917	1155.367	706.425	2325.541	1629.825	4887.538	1775.048
701	0.701	0.00917	2399.809	1077.797	4197.121	1011.619	--undefined--	--undefined--
702	0.702	0.00244	1299.887	789.108	2132.840	720.824	4666.480	849.825
703	0.703	0.00908	967.732	1330.974	2072.626	1502.965	4807.962	2211.692
704	0.704	0.00908	1236.057	1287.759	2047.788	1244.155	4353.670	814.943
705	0.705	0.00633	1673.763	455.230	3829.350	1101.896	--undefined--	--undefined--
706	0.706	0.00633	802.935	1136.270	1935.709	1040.484	4441.834	1258.158
707	0.707	0.00617	1138.133	1624.364	1613.123	1199.933	4171.118	570.070
708	0.708	0.00778	1631.618	894.096	3110.531	1079.727	--undefined--	--undefined--
709	0.709	0.00778	857.151	724.972	1914.995	604.869	4760.660	872.997
710	0.710	0.00232	1093.619	1146.563	2082.334	984.366	--undefined--	--undefined--
711	0.711	0.00893	664.586	1055.992	3145.917	914.078	--undefined--	--undefined--
712	0.712	0.00893	996.710	556.257	1872.358	585.692	4446.906	444.792
713	0.713	0.00256	1209.769	700.547	2278.245	749.281	--undefined--	--undefined--
714	0.714	0.00878	1005.505	520.184	3623.352	1747.193	--undefined--	--undefined--
715	0.715	0.00878	912.680	607.120	1893.190	551.930	4462.741	557.935
716	0.716	0.00168	1080.930	532.670	2055.172	563.290	4280.448	1912.888
717	0.717	0.00844	1046.940	326.974	4615.352	813.869	--undefined--	--undefined--
718	0.718	0.00844	821.887	928.184	1946.668	744.106	4294.487	672.105
719	0.719	0.00142	1050.707	685.302	1981.786	584.058	--undefined--	--undefined--
720	0.720	0.00784	803.949	662.144	1787.024	2456.937	3783.652	817.361
721	0.721	0.00784	700.413	1399.196	2045.545	936.977	4213.500	826.139
722	0.722	0.00097	996.607	599.400	1920.633	424.391	4809.663	895.060
723	0.723	0.00484	880.042	754.953	2360.828	1560.132	4690.763	1883.871
724	0.724	0.00484	143.488	1973.522	2102.346	918.125	4191.328	832.480
725	0.725	0.00104	1152.845	590.618	2057.270	472.013	4727.710	1167.580
726	0.726	0.00545	1243.945	921.481	2944.738	2571.694	--undefined--	--undefined--
727	0.727	0.00545	2371.368	948.404	4168.200	761.810	--undefined--	--undefined--
728	0.728	0.00116	1054.650	604.019	1984.844	424.266	4340.226	670.715
729	0.729	0.00470	1097.471	898.974	1792.893	1912.722	--undefined--	--undefined--
730	0.730	0.00470	478.456	968.211	2454.834	1013.419	4196.712	772.830
731	0.731	0.00100	1087.033	610.345	2034.452	471.982	4211.645	1334.809
732	0.732	0.00485	1031.536	1213.518	1484.805	1410.138	4596.807	1562.855
733	0.733	0.00485	487.467	668.622	2557.815	935.492	4298.418	801.749
734	0.734	0.00116	1076.951	788.858	2088.688	547.339	4710.221	1235.429
735	0.735	0.00454	1022.653	817.773	1645.741	1287.828	4779.852	949.780
736	0.736	0.00454	571.143	611.649	2341.555	1625.744	4138.001	879.925
737	0.737	0.00122	1002.836	742.441	1968.481	586.754	4335.214	1932.359
738	0.738	0.00495	1185.776	737.647	3871.254	1192.595	--undefined--	--undefined--
739	0.739	0.00495	664.026	1037.918	1867.496	1304.483	4167.780	947.003
740	0.740	0.00097	1057.170	488.719	1984.085	442.338	--undefined--	--undefined--
741	0.741	0.00348	576.182	683.599	1590.876	1178.778	4353.978	746.611
742	0.742	0.00348	797.304	747.612	1826.052	700.437	4713.429	780.970
743	0.743	0.00182	1027.330	542.041	1924.122	506.015	3542.273	3255.315
744	0.744	0.00474	850.339	666.149	3384.330	1102.741	--undefined--	--undefined--
745	0.745	0.00474	976.799	528.978	1885.597	641.252	4609.839	737.206
746	0.746	0.00127	913.562	1039.336	1832.654	818.948	5094.523	2572.624
747	0.747	0.00356	591.515	808.842	1869.771	1066.080	3886.841	980.623
748	0.748	0.00356	797.400	752.049	1777.293	637.369	4696.241	774.574
749	0.749	0.00130	827.131	1057.998	1915.200	1014.383	3778.764	1430.344
750	0.750	0.00113	840.784	1118.352	1825.846	870.255	--undefined--	--undefined--
751	0.751	0.00247	610.173	1494.113	1505.035	1217.477	4443.454	1026.105
752	0.752	0.00247	902.283	467.061	2221.914	1602.772	3914.867	535.843
753	0.753	0.00088	1471.135	883.273	2064.784	1510.481	4076.171	973.225
754	0.754	0.00154	805.757	644.501	3312.920	892.502	--undefined--	--undefined--
755	0.755	0.00154	672.429	1088.152	1640.860	1265.114	4214.934	537.767
756	0.756	0.00056	946.688	979.791	1978.241	864.232	3949.640	1368.704
757	0.757	0.00126	847.717	684.813	3078.064	1153.111	--undefined--	--undefined--
758	0.758	0.00148	791.405	1309.003	1589.445	957.788	4628.482	784.024
759	0.759	0.00148	927.855	502.176	1841.904	482.139	4130.508	1180.817
760	0.760	0.00120	1018.544	671.198	4486.118	1843.090	--undefined--	--undefined--
761	0.761	0.00120	775.310	646.881	1780.568	529.214	4800.966	762.684
762	0.762	0.00114	696.393	1097.188	1818.904	1202.572	4269.479	1750.600
763	0.763	0.00042	623.670	1698.522	1863.421	733.773	--undefined--	--undefined--
764	0.764	0.00136	985.047	1827.244	1923.696	2808.289	4896.051	2812.586
765	0.765	0.00136	738.741	453.973	1994.030	1233.032	4120.462	690.010
766	0.766	0.00067	831.047	1276.723	1850.555	1010.342	3755.876	2401.668
767	0.767	0.00137	666.611	802.986	2405.646	1461.360	--undefined--	--undefined--
768	0.768	0.00158	830.849	810.951	1772.261	766.262	4601.369	944.421
769	0.769	0.00158	971.090	575.591	1856.443	746.876	3955.298	1772.303
770	0.770	0.00122	1230.737	630.677	4754.528	1246.061	--undefined--	--undefined--
771	0.771	0.00135	692.293	715.882	1772.352	546.895	4407.149	744.674
772	0.772	0.00135	853.143	1019.837	1021.438	3937.970	3704.610	1068.725
773	0.773	0.00067	1072.453	491.357	1930.725	543.161	3943.261	971.053
774	0.774	0.00151	815.787	461.460	2659.438	966.135	--undefined--	--undefined--
775	0.775	0.00151	711.616	694.129	1747.219	602.071	4191.646	1226.984
776	0.776	0.00060	1076.702	955.134	2051.084	861.328	--undefined--	--undefined--
777	0.777	0.00106	463.873	1038.717	1304.493	853.514	4276.948	836.995
778	0.778	0.00124	810.192	706.501	1847.865	583.486	4773.647	1283.125
779	0.779	0.00124	922.538	719.688	4066.238	1260.125	--undefined--	--undefined--
780	0.780	0.00037	1220.081	563.026	2194.736	806.595	--undefined--	--undefined--
781	0.781	0.00143	1354.462	637.665	2570.046	1061.867	--undefined--	--undefined--
782	0.782	0.00143	808.536	937.334	1860.172	832.205	3904.986	1757.365
783	0.783	0.00041	1235.762	760.609	2253.643	738.052	--undefined--	--undefined--
784	0.784	0.00088	515.745	502.918	1938.775	433.388	5141.946	798.323
785	0.785	0.00162	761.573	740.905	1863.729	556.339	4642.796	2199.541
786	0.786	0.00162	563.602	476.220	2276.118	1098.828	3810.231	3110.151
787	0.787	0.00057	1079.795	564.044	1936.434	621.541	3053.606	1276.619
788	0.788	0.00178	2294.540	477.189	4499.894	1616.078	--undefined--	--undefined--
789	0.789	0.00178	850.394	685.411	1833.874	584.883	4008.670	1540.025
790	0.790	0.00150	987.567	523.235	1903.747	667.355	3100.672	1219.603
791	0.791	0.00057	699.980	978.861	1763.934	924.701	3027.262	1987.940
792	0.792	0.00194	1062.880	988.269	2103.679	1037.409	4616.022	1839.335
793	0.793	0.00194	950.103	464.772	2009.853	514.190	4208.567	1623.507
794	0.794	0.00054	1063.004	704.386	1984.802	716.109	2597.851	3719.065
795	0.795	0.00174	262.144	988.498	2105.480	1187.076	4484.951	1279.916
796	0.796	0.00174	804.339	653.210	1818.047	512.580	4342.104	1769.711
797	0.797	0.00144	565.361	602.130	1967.588	951.555	4550.288	1284.622
798	0.798	0.00047	1008.347	627.290	1879.844	667.377	2974.743	1258.077
799	0.799	0.00186	406.476	879.430	2286.015	335.551	--undefined--	--undefined--
800	0.800	0.00186	910.199	678.535	1862.149	585.348	4469.233	2177.878
801	0.801	0.00176	1102.299	624.105	2163.470	776.857	--undefined--	--undefined--
802	0.802	0.00049	1062.127	1122.365	2125.689	784.585	--undefined--	--undefined--
803	0.803	0.00175	1226.329	578.119	2144.494	546.209	4446.254	1462.621
804	0.804	0.00175	1038.702	799.450	2018.332	757.528	3613.152	2972.813
805	0.805	0.00053	1313.102	593.264	2285.612	543.331	--undefined--	--undefined--
806	0.806	0.00053	1382.830	1442.669	2259.467	469.643	--undefined--	--undefined--
807	0.807	0.00170	1068.574	686.117	2030.296	691.031	4354.034	2148.785
808	0.808	0.00170	1494.838	1075.915	2022.897	3815.542	2438.330	823.588
809	0.809	0.00054	1185.450	613.355	2100.035	552.782	--undefined--	--undefined--
810	0.810	0.00077	780.156	1589.537	2142.326	600.178	--undefined--	--undefined--
811	0.811	0.00180	828.910	833.696	1893.734	659.132	--undefined--	--undefined--
812	0.812	0.00180	575.867	1230.929	2407.507	455.850	--undefined--	--undefined--
813	0.813	0.00052	1078.370	443.124	1970.262	396.661	--undefined--	--undefined--
814	0.814	0.00107	1500.088	1116.964	2411.926	1277.044	--undefined--	--undefined--
815	0.815	0.00118	787.206	773.813	1854.171	606.019	5224.264	2528.116
816	0.816	0.00118	269.780	1527.648	2185.855	760.326	3881.887	3104.308
817	0.817	0.00033	1191.918	594.104	2097.667	579.811	--undefined--	--undefined--
818	0.818	0.00084	1157.278	923.206	2045.131	684.583	--undefined--	--undefined--
819	0.819	0.00084	766.793	718.477	1807.855	565.677	4669.523	1255.866
820	0.820	0.00066	603.206	674.255	1920.919	506.275	3463.800	1079.821
821	0.821	0.00019	1325.682	479.782	2301.301	731.899	--undefined--	--undefined--
822	0.822	0.00099	1269.613	435.483	2164.849	519.487	--undefined--	--undefined--
823	0.823	0.00099	723.071	730.700	1768.946	557.953	4777.111	900.130
824	0.824	0.00088	1301.486	1454.891	2309.970	1610.246	--undefined--	--undefined--
825	0.825	0.00026	1294.629	446.223	2252.548	659.971	5054.004	1002.719
826	0.826	0.00062	1192.469	395.536	2053.069	556.109	3898.316	1128.999
827	0.827	0.00082	672.163	655.496	1738.839	527.274	4769.866	1089.805
828	0.828	0.00082	1002.385	1175.857	2717.740	1202.331	--undefined--	--undefined--
829	0.829	0.00020	1256.646	494.880	2225.367	595.687	--undefined--	--undefined--
830	0.830	0.00067	1309.049	734.869	2213.373	772.661	--undefined--	--undefined--
831	0.831	0.00075	661.441	750.418	1736.680	635.656	4811.146	1049.906
832	0.832	0.00075	862.205	677.484	2771.233	1184.453	--undefined--	--undefined--
833	0.833	0.00024	1003.769	533.858	1885.868	556.764	3199.894	2107.614
834	0.834	0.00014	1150.884	602.624	2204.626	905.296	--undefined--	--undefined--
835	0.835	0.00041	732.553	2564.359	1217.054	1112.813	4330.105	941.702
836	0.836	0.00041	873.562	749.258	1620.832	943.511	4165.944	486.084
837	0.837	0.00010	933.196	544.399	1825.751	477.727	5055.935	1977.854
838	0.838	0.00007	1009.856	382.723	1810.230	403.151	--undefined--	--undefined--
839	0.839	0.00048	859.777	486.917	2218.274	1269.185	4053.538	1234.908
840	0.840	0.00048	924.898	643.594	1821.676	623.567	4394.145	1039.511
841	0.841	0.00015	732.670	972.411	1698.655	698.329	4856.675	825.187
842	0.842	0.00009	1074.520	510.941	1977.204	580.531	4497.034	2607.364
843	0.843	0.00032	829.595	377.553	4406.627	1074.186	--undefined--	--undefined--
844	0.844	0.00033	912.781	657.335	1809.262	578.399	4506.657	769.991
845	0.845	0.00033	846.025	794.667	2487.663	870.703	4369.196	792.972
846	0.846	0.00004	764.643	759.504	1797.217	500.867	4396.939	783.463
847	0.847	0.00023	536.318	734.457	1614.016	594.067	4346.927	879.905
848	0.848	0.00024	738.226	784.904	1747.136	590.616	4740.695	780.955
849	0.849	0.00024	505.069	583.591	1975.556	943.774	4112.880	587.175
850	0.850	0.00003	1313.935	729.674	2098.027	830.382	4545.990	2441.668
851	0.851	0.00004	673.319	865.470	1763.816	655.329	3216.267	1825.047
852	0.852	0.00021	975.718	840.367	1908.094	1525.755	4180.947	1446.994
853	0.853	0.00021	955.706	521.856	1832.349	544.784	4468.501	1204.014
854	0.854	0.00009	691.235	797.568	1773.887	507.960	4945.601	645.168
855	0.855	0.00003	1365.146	449.633	2286.424	712.889	--undefined--	--undefined--
856	0.856	0.00021	448.672	1488.597	1356.478	1036.372	5177.379	1927.188
857	0.857	0.00021	1011.366	562.951	1858.211	620.817	4371.346	493.225
858	0.858	0.00014	1133.035	1224.527	4791.824	1836.885	--undefined--	--undefined--
859	0.859	0.00003	720.713	1308.071	1788.761	806.907	4309.830	896.456
860	0.860	0.00004	1787.337	1551.906	2354.165	1634.779	--undefined--	--undefined--
861	0.861	0.00020	706.169	792.188	1786.113	670.177	4344.835	1145.751
862	0.862	0.00020	610.697	742.724	1594.887	777.621	4052.083	1170.262
863	0.863	0.00003	638.691	758.327	1881.381	427.742	--undefined--	--undefined--
864	0.864	0.00001	684.097	815.782	1742.579	476.778	--undefined--	--undefined--
865	0.865	0.00020	509.611	879.241	1350.353	592.050	4915.492	429.973
866	0.866	0.00020	888.356	535.741	1814.115	480.878	3995.686	974.523
867	0.867	0.00012	1054.758	709.117	1660.413	2083.831	4671.133	1195.932
868	0.868	0.00002	721.060	674.287	1811.043	422.672	4105.852	933.847
869	0.869	0.00007	1469.738	1210.779	4828.673	989.662	--undefined--	--undefined--
870	0.870	0.00020	641.755	870.757	1702.116	780.191	4334.152	1299.243
871	0.871	0.00020	593.530	648.399	1526.523	585.332	3847.892	633.599
872	0.872	0.00005	800.675	1755.168	1820.135	705.955	--undefined--	--undefined--
873	0.873	0.00002	638.996	674.647	1663.796	405.614	3749.241	1496.109
874	0.874	0.00014	558.255	959.025	1440.849	721.280	4948.871	655.340
875	0.875	0.00014	904.627	409.659	1793.024	385.961	4303.540	1014.211
876	0.876	0.00008	966.208	753.553	1533.704	996.311	4536.633	689.671
877	0.877	0.00002	601.897	574.152	1661.068	450.839	4040.009	873.577
878	0.878	0.00002	1071.788	1022.134	2045.770	936.644	--undefined--	--undefined--
879	0.879	0.00011	1191.812	844.016	4142.664	1287.012	--undefined--	--undefined--
880	0.880	0.00011	861.605	573.522	1699.984	507.332	4007.662	938.314
881	0.881	0.00005	1019.474	1242.422	3223.230	1540.178	--undefined--	--undefined--
882	0.882	0.00002	1026.744	439.447	1859.988	502.659	4290.667	1352.500
883	0.883	0.00007	760.745	1231.852	1775.643	799.792	4976.544	2459.041
884	0.884	0.00007	590.277	701.913	1576.492	572.302	4525.335	881.044
885	0.885	0.00005	680.781	932.102	1746.279	739.852	4297.366	1245.753
886	0.886	0.00001	1252.880	1128.330	4485.051	1186.587	--undefined--	--undefined--
887	0.887	0.00001	587.600	960.293	1670.534	846.817	--undefined--	--undefined--
888	0.888	0.00006	919.012	927.445	1816.433	1325.413	--undefined--	--undefined--
889	0.889	0.00006	979.525	509.839	1864.972	555.052	4065.333	2084.386
890	0.890	0.00004	749.923	550.960	2152.282	740.255	4683.870	1314.128
891	0.891	0.00001	654.075	655.114	1980.531	845.992	4397.920	1100.504
892	0.892	0.00001	104.173	1551.073	1858.706	668.437	--undefined--	--undefined--
893	0.893	0.00005	562.218	541.535	2364.524	2713.628	3556.408	1234.752
894	0.894	0.00005	913.458	347.183	1758.170	331.605	3875.108	814.159
895	0.895	0.00004	856.577	948.601	3720.872	1060.222	--undefined--	--undefined--
896	0.896	0.00001	1165.190	553.896	1972.942	1137.475	4096.686	2330.858
897	0.897	0.00003	1776.461	642.801	4555.844	2239.711	--undefined--	--undefined--
898	0.898	0.00005	540.837	657.390	1686.716	664.258	4786.002	1439.532
899	0.899	0.00005	738.497	1186.492	1757.906	1051.097	2768.407	2899.952
900	0.900	0.00002	453.726	665.923	1450.434	731.527	4563.185	1215.045
901	0.901	0.00001	654.971	1101.884	1613.556	920.083	3139.671	3684.563
902	0.902	0.00005	691.985	786.015	1713.188	546.682	--undefined--	--undefined--
903	0.903	0.00005	881.539	684.744	1805.535	578.810	--undefined--	--undefined--
904	0.904	0.00003	956.421	964.451	1714.392	1535.453	2245.519	1224.412
905	0.905	0.00001	928.684	1415.338	1566.134	1463.838	--undefined--	--undefined--
906	0.906	0.00001	1048.067	711.399	2036.375	664.384	--undefined--	--undefined--
907	0.907	0.00005	878.714	535.542	2065.783	802.874	--undefined--	--undefined--
908	0.908	0.00005	1173.331	674.619	2090.206	728.979	--undefined--	--undefined--
909	0.909	0.00003	1671.580	2850.490	1950.951	469.948	--undefined--	--undefined--
910	0.910	0.00001	1128.752	551.058	2155.143	1661.232	--undefined--	--undefined--
911	0.911	0.00001	1295.524	1046.829	1954.274	707.550	--undefined--	--undefined--
912	0.912	0.00005	445.995	601.954	2468.442	619.908	--undefined--	--undefined--
913	0.913	0.00005	977.073	428.627	1839.350	443.705	3625.320	2003.061
914	0.914	0.00003	489.717	927.550	1852.400	767.460	3429.628	1360.660
915	0.915	0.000009	1064.808	828.155	1425.143	1873.438	4494.025	1820.475
916	0.916	0.000007	818.928	1048.944	1733.941	559.569	3101.716	1675.905
917	0.917	0.00004	539.364	1237.955	2138.712	1264.233	--undefined--	--undefined--
918	0.918	0.00004	1104.439	925.891	2017.990	861.309	--undefined--	--undefined--
919	0.919	0.00003	1141.498	1160.391	2151.053	1025.047	--undefined--	--undefined--
920	0.920	0.000009	363.131	1001.886	1131.619	589.984	3221.983	1075.959
921	0.921	0.00002	1105.585	718.045	2049.842	606.947	--undefined--	--undefined--
922	0.922	0.00003	1006.384	1001.218	2039.539	841.574	--undefined--	--undefined--
923	0.923	0.00003	1212.854	673.556	2253.315	705.042	--undefined--	--undefined--
924	0.924	0.000008	1017.353	993.674	1928.849	723.799	--undefined--	--undefined--
925	0.925	0.000005	1012.917	648.738	2139.432	4577.372	--undefined--	--undefined--
926	0.926	0.00003	728.646	830.789	1698.222	688.348	--undefined--	--undefined--
927	0.927	0.00003	1110.504	571.105	2066.188	486.888	--undefined--	--undefined--
928	0.928	0.00002	1259.290	769.779	2256.171	720.803	--undefined--	--undefined--
929	0.929	0.000008	1125.994	715.628	2025.845	595.803	--undefined--	--undefined--
930	0.930	0.000002	854.858	1231.562	2189.380	1601.126	--undefined--	--undefined--
931	0.931	0.00002	855.781	562.387	1748.286	689.459	4198.404	1460.389
932	0.932	0.00002	1100.428	559.495	1992.480	486.328	--undefined--	--undefined--
933	0.933	0.00001	1238.197	729.844	2260.226	586.828	--undefined--	--undefined--
934	0.934	0.000005	1375.746	775.825	2255.313	809.598	--undefined--	--undefined--
935	0.935	0.000002	1080.004	1046.541	2296.615	798.543	--undefined--	--undefined--
936	0.936	0.00001	590.362	727.535	1762.797	896.033	4427.627	1246.647
937	0.937	0.00001	1062.100	484.462	1936.998	541.575	2719.350	4723.604
938	0.938	0.000007	860.711	1081.709	2008.668	939.672	2764.702	3160.210
939	0.939	0.000003	367.206	809.662	2372.033	1022.742	--undefined--	--undefined--
940	0.940	0.000003	516.051	768.117	1666.130	603.378	5152.545	2884.260
941	0.941	0.000007	925.233	1379.829	2154.517	5114.040	--undefined--	--undefined--
942	0.942	0.000007	1062.281	356.646	1855.333	432.321	3092.772	1229.315
943	0.943	0.000004	518.494	404.604	2170.164	720.415	--undefined--	--undefined--
944	0.944	0.000004	1706.477	691.511	1737.446	4664.941	--undefined--	--undefined--
945	0.945	0.000002	394.854	290.986	2047.262	932.132	4605.029	1395.362
946	0.946	0.000006	731.169	741.138	2541.388	1222.443	--undefined--	--undefined--
947	0.947	0.000006	1221.589	835.326	2046.958	856.297	--undefined--	--undefined--
948	0.948	0.000002	433.823	416.171	1365.243	563.555	5083.883	789.513
949	0.949	0.000003	1241.067	747.237	2077.134	668.669	--undefined--	--undefined--
950	0.950	0.000003	492.102	1723.144	1814.195	775.323	3903.039	1812.372
951	0.951	0.000005	432.659	669.913	1449.089	865.834	--undefined--	--undefined--
952	0.952	0.000005	1251.662	925.713	2391.663	1741.040	--undefined--	--undefined--
953	0.953	0.000001	412.709	1075.394	1279.529	1226.411	--undefined--	--undefined--
954	0.954	0.000001	412.510	417.015	1817.312	746.610	5158.821	1386.916
955	0.955	0.000003	577.042	729.227	2152.000	1346.787	4680.039	1865.272
956	0.956	0.000003	417.163	745.507	1300.983	774.171	4421.384	1372.762
957	0.957	0.000003	467.575	1026.039	1472.825	882.802	--undefined--	--undefined--
958	0.958	0.0000009	487.772	793.993	1543.732	726.597	--undefined--	--undefined--
959	0.959	0.0000009	576.970	603.300	2251.523	545.286	--undefined--	--undefined--
960	0.960	0.000001	903.606	745.837	1913.077	754.343	--undefined--	--undefined--
961	0.961	0.000002	458.759	415.413	1493.188	447.487	--undefined--	--undefined--
962	0.962	0.000002	790.464	339.436	--undefined--	--undefined--	--undefined--	--undefined--
963	0.963	0.0000005	889.939	753.691	1410.883	4449.342	--undefined--	--undefined--
964	0.964	0.0000009	965.690	1900.360	2114.900	648.799	--undefined--	--undefined--
965	0.965	0.000002	1093.665	1077.005	2571.186	1302.650	--undefined--	--undefined--
966	0.966	0.000002	458.294	648.815	1471.484	680.615	3469.054	2446.394
967	0.967	0.000002	1681.662	948.149	2275.142	1735.848	--undefined--	--undefined--
968	0.968	0.0000004	876.293	539.336	2176.398	2438.801	--undefined--	--undefined--
969	0.969	0.0000004	398.263	523.856	2052.325	1568.021	--undefined--	--undefined--
970	0.970	0.0000007	945.687	630.969	2478.632	660.050	--undefined--	--undefined--
971	0.971	0.0000010	459.133	518.057	1506.186	614.855	5210.473	1397.583
972	0.972	0.0000010	1502.311	1885.004	1589.988	974.783	3264.438	2378.921
973	0.973	0.0000003	916.297	493.601	4444.349	1332.328	--undefined--	--undefined--
974	0.974	0.0000003	425.967	642.237	1317.781	2000.881	4796.073	1968.815
975	0.975	0.0000004	1215.889	424.507	2081.900	505.714	5308.632	1304.784
976	0.976	0.0000009	697.315	654.533	2591.223	749.514	--undefined--	--undefined--
977	0.977	0.0000009	489.608	661.957	1627.982	581.837	4499.919	1068.775
978	0.978	0.0000003	484.761	534.308	1503.666	528.620	4808.843	2024.920
979	0.979	0.0000004	1006.348	2389.792	1976.861	1269.777	--undefined--	--undefined--
980	0.980	0.0000004	1925.243	512.199	2129.046	3595.892	--undefined--	--undefined--
981	0.981	0.0000006	499.347	667.489	1675.338	785.797	--undefined--	--undefined--
982	0.982	0.0000006	355.484	933.422	812.428	987.506	4874.689	663.461
983	0.983	0.0000003	1003.186	854.587	2493.440	1110.050	--undefined--	--undefined--
984	0.984	0.0000003	861.346	950.696	1867.646	721.555	--undefined--	--undefined--
985	0.985	0.0000003	469.313	883.697	1427.026	884.736	3418.818	2045.031
986	0.986	0.0000004	479.110	711.640	1553.701	715.050	4999.785	786.910
987	0.987	0.0000004	342.862	681.374	1918.631	600.162	3319.981	812.938
988	0.988	0.0000003	2091.092	779.260	5073.283	761.079	--undefined--	--undefined--
989	0.989	0.0000002	692.803	1383.291	2774.933	1413.149	--undefined--	--undefined--
990	0.990	0.0000003	427.601	487.515	2381.142	1578.593	--undefined--	--undefined--
991	0.991	0.0000004	1001.600	541.011	1963.237	488.022	--undefined--	--undefined--
992	0.992	0.0000004	429.275	698.470	1416.186	707.049	--undefined--	--undefined--
993	0.993	0.0000002	940.929	539.355	1849.065	737.466	3397.819	1522.893
994	0.994	0.0000002	826.048	744.819	1780.503	847.198	--undefined--	--undefined--
995	0.995	0.0000002	506.428	614.384	1581.381	553.221	4987.088	1238.744
996	0.996	0.0000003	1145.753	972.619	5020.317	946.367	--undefined--	--undefined--
997	0.997	0.0000003	500.290	605.225	1665.393	465.500	5159.825	947.663
998	0.998	0.0000003	1344.233	854.433	4030.458	1645.837	--undefined--	--undefined--
999	0.999	0.0000002	394.071	833.043	1756.895	1660.703	--undefined--	--undefined--
1000	1.000	0.0000002	274.069	1255.135	1306.381	782.696	3940.416	1471.118
1001	1.001	0.0000002	1315.489	2059.649	1862.871	729.257	--undefined--	--undefined--
1002	1.002	0.0000003	591.165	1032.619	1793.476	760.097	--undefined--	--undefined--
1003	1.003	0.0000003	1357.794	906.237	3144.295	2916.909	--undefined--	--undefined--
1004	1.004	0.0000001	301.962	1537.795	1418.016	1263.054	3925.124	1584.214
1005	1.005	0.00000007	783.134	876.607	4737.762	978.586	--undefined--	--undefined--
1006	1.006	0.00000009	1241.916	446.465	2165.393	401.858	--undefined--	--undefined--
1007	1.007	0.00000010	520.890	598.222	1801.697	509.981	--undefined--	--undefined--
1008	1.008	0.00000010	326.432	801.251	2092.416	386.298	--undefined--	--undefined--
1009	1.009	0.0000001	610.570	943.787	1774.775	558.137	--undefined--	--undefined--
1010	1.010	0.0000001	1608.205	1260.944	3191.899	2245.541	--undefined--	--undefined--
