frame	time(s)	intensity	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)
699	0.699	0.01493	940.418	399.065	4319.821	639.218	--undefined--	--undefined--
700	0.700	0.01313	963.301	527.708	2824.852	631.579	--undefined--	--undefined--
701	0.701	0.01313	1225.532	1252.879	4376.557	1885.369	--undefined--	--undefined--
702	0.702	0.00515	1293.615	3139.975	1355.450	732.564	4462.053	1051.153
703	0.703	0.01306	1101.658	878.295	2637.580	3371.104	4723.628	2370.441
704	0.704	0.01306	1035.933	1406.608	1851.349	1957.978	4001.017	1312.594
705	0.705	0.01351	704.279	1089.710	2079.892	1962.132	--undefined--	--undefined--
706	0.706	0.01351	1069.084	283.654	4248.167	605.538	--undefined--	--undefined--
707	0.707	0.01358	978.302	665.524	2330.868	1931.945	5380.577	2136.857
708	0.708	0.01358	646.884	1494.571	1673.908	1454.445	4374.117	796.564
709	0.709	0.00552	996.710	556.190	1854.766	528.833	4497.387	1252.793
710	0.710	0.01175	927.368	568.575	2991.174	2145.076	--undefined--	--undefined--
711	0.711	0.01175	680.494	876.574	1869.806	1222.796	3743.550	695.768
712	0.712	0.00928	610.372	980.594	1556.464	1780.646	3592.346	1047.010
713	0.713	0.00928	1090.697	559.963	4277.555	1047.838	--undefined--	--undefined--
714	0.714	0.00473	1050.591	604.291	2151.874	956.215	3826.213	2086.033
715	0.715	0.01444	736.739	1186.065	1989.713	1431.331	4014.119	1478.754
716	0.716	0.01444	1087.463	636.624	2039.450	925.423	4047.918	1658.313
717	0.717	0.01628	1112.564	525.024	3942.333	342.103	--undefined--	--undefined--
718	0.718	0.01628	899.683	695.079	3811.691	703.600	--undefined--	--undefined--
719	0.719	0.01683	624.616	687.379	1814.332	2402.680	3495.907	1001.885
720	0.720	0.01683	1234.910	834.062	2606.951	1080.676	--undefined--	--undefined--
721	0.721	0.00341	893.111	729.553	1856.030	577.102	4735.359	1599.633
722	0.722	0.01738	866.285	670.260	2326.801	2015.185	3610.163	980.338
723	0.723	0.01738	792.053	930.919	2527.097	2083.774	3688.328	1662.151
724	0.724	0.01882	538.154	498.675	2116.647	1090.601	5284.429	1364.122
725	0.725	0.01882	1198.683	584.151	3988.434	1678.170	--undefined--	--undefined--
726	0.726	0.00447	1027.003	667.959	1999.131	841.173	--undefined--	--undefined--
727	0.727	0.02161	773.085	1033.401	2318.242	1350.798	3754.964	1228.930
728	0.728	0.02161	1019.497	803.237	2403.144	1585.175	4422.496	1967.344
729	0.729	0.01685	623.585	985.194	1326.419	4609.811	3029.063	1233.378
730	0.730	0.01685	956.300	576.410	1940.869	638.588	4538.458	3820.271
731	0.731	0.00530	1227.682	497.917	2309.934	522.553	--undefined--	--undefined--
732	0.732	0.01791	734.092	1138.048	2186.109	1249.984	3871.525	1588.519
733	0.733	0.01791	986.694	731.875	2233.516	749.243	4627.961	949.611
734	0.734	0.01851	496.228	542.206	2758.381	543.149	--undefined--	--undefined--
735	0.735	0.01851	978.398	455.407	1962.567	411.895	4518.885	1177.933
736	0.736	0.00640	1159.066	545.623	2147.170	543.267	--undefined--	--undefined--
737	0.737	0.01515	918.654	1218.942	2233.485	1253.824	4686.941	1560.967
738	0.738	0.01515	839.884	1202.716	2195.741	803.142	4351.983	1048.532
739	0.739	0.01927	2119.107	877.622	2808.450	3944.322	--undefined--	--undefined--
740	0.740	0.01927	990.786	645.586	2052.929	607.279	5278.317	1746.781
741	0.741	0.00536	1158.748	745.006	2164.976	739.757	--undefined--	--undefined--
742	0.742	0.01366	1026.154	501.499	3068.094	1930.917	--undefined--	--undefined--
743	0.743	0.01366	498.091	834.238	2490.606	836.576	4290.440	1222.275
744	0.744	0.01658	1536.929	1117.531	2361.753	1004.599	--undefined--	--undefined--
745	0.745	0.01658	1114.021	1100.795	2271.820	1003.312	--undefined--	--undefined--
746	0.746	0.00558	1319.836	976.573	2363.396	1037.796	--undefined--	--undefined--
747	0.747	0.02031	827.834	932.621	2342.708	1164.171	3974.527	1952.984
748	0.748	0.02031	753.013	783.579	1913.473	525.714	3925.536	647.626
749	0.749	0.00626	1291.594	844.695	2178.243	656.203	--undefined--	--undefined--
750	0.750	0.01711	969.626	1154.091	2285.280	1345.959	3832.092	1311.179
751	0.751	0.01711	1105.811	1191.060	2220.552	539.158	3765.771	1431.393
752	0.752	0.02286	1477.245	569.243	2475.416	856.095	3553.655	946.178
753	0.753	0.02286	1204.052	1100.458	2321.411	1368.885	3319.497	4871.923
754	0.754	0.00648	1090.832	860.502	2079.735	763.555	3576.085	1142.416
755	0.755	0.02038	856.567	949.580	3504.792	478.654	--undefined--	--undefined--
756	0.756	0.02038	810.964	988.987	1927.968	683.413	3962.690	1795.570
757	0.757	0.00863	1309.872	750.324	2119.219	968.456	3926.630	1860.594
758	0.758	0.02546	1069.889	754.999	2543.000	1309.069	3610.035	1221.122
759	0.759	0.02546	2296.158	622.596	3796.873	1649.992	--undefined--	--undefined--
760	0.760	0.02389	1452.266	691.512	2361.382	793.217	3501.720	680.605
761	0.761	0.02389	1129.069	1614.114	2245.476	1811.077	--undefined--	--undefined--
762	0.762	0.01443	1130.792	1033.520	2219.256	841.313	--undefined--	--undefined--
763	0.763	0.02049	463.546	1869.826	1549.898	921.045	3614.031	529.161
764	0.764	0.02049	1054.108	510.932	1978.770	498.711	--undefined--	--undefined--
765	0.765	0.00557	1013.378	643.701	1969.339	516.998	3714.653	2604.345
766	0.766	0.02495	617.263	532.143	2637.883	853.262	4482.195	2243.842
767	0.767	0.02495	877.889	1003.148	2015.401	689.567	4117.473	1284.054
768	0.768	0.00444	1254.558	960.461	2108.734	1214.901	2907.663	1494.421
769	0.769	0.02046	1088.257	765.379	2519.696	732.320	--undefined--	--undefined--
770	0.770	0.02046	2103.089	596.372	3356.319	1683.854	--undefined--	--undefined--
771	0.771	0.00462	1317.182	599.352	2174.525	601.453	3261.547	643.697
772	0.772	0.01961	923.385	1331.653	2110.009	1253.272	4198.001	2646.406
773	0.773	0.01961	1213.906	762.059	2185.009	501.201	4552.648	1183.413
774	0.774	0.01905	1121.727	1675.398	1965.438	992.908	3744.706	1090.111
775	0.775	0.01905	1273.580	1185.180	2377.878	1129.214	--undefined--	--undefined--
776	0.776	0.00820	1031.005	1017.211	2074.689	720.182	4338.555	4225.187
777	0.777	0.01948	1550.381	871.578	4330.303	1533.765	--undefined--	--undefined--
778	0.778	0.01948	1233.612	646.485	2272.166	714.466	--undefined--	--undefined--
779	0.779	0.00533	1323.726	600.609	2279.076	487.970	--undefined--	--undefined--
780	0.780	0.01796	2580.674	1362.997	--undefined--	--undefined--	--undefined--	--undefined--
781	0.781	0.01796	998.558	650.395	1959.868	520.961	4485.971	1284.786
782	0.782	0.00535	1248.093	558.658	2217.951	550.524	--undefined--	--undefined--
783	0.783	0.02028	609.491	853.211	2425.030	1225.322	--undefined--	--undefined--
784	0.784	0.02028	825.278	1246.203	1919.949	770.299	4316.849	1038.228
785	0.785	0.00356	1323.690	861.407	1811.444	4148.782	2350.236	768.834
786	0.786	0.02003	1225.107	918.214	4113.363	1517.743	--undefined--	--undefined--
787	0.787	0.02003	2031.245	974.304	4163.780	1471.688	--undefined--	--undefined--
788	0.788	0.00320	1223.456	898.745	2166.560	919.359	3600.437	1847.840
789	0.789	0.01703	1217.747	581.584	3895.886	840.198	--undefined--	--undefined--
790	0.790	0.01703	2175.599	618.028	3944.506	953.344	--undefined--	--undefined--
791	0.791	0.00268	1293.853	590.112	2283.398	744.605	3572.415	710.860
792	0.792	0.01274	1210.546	711.687	3521.248	1046.077	--undefined--	--undefined--
793	0.793	0.01274	2142.412	473.751	4552.465	1957.112	--undefined--	--undefined--
794	0.794	0.00291	1514.730	513.269	2684.823	973.269	3973.083	1731.499
795	0.795	0.01695	1178.884	1007.968	1930.450	3373.588	3753.875	1198.454
796	0.796	0.01695	741.225	1805.259	2241.960	523.730	4344.731	1672.469
797	0.797	0.00403	1534.532	481.750	2660.608	935.083	3702.697	1059.830
798	0.798	0.01484	1255.199	929.476	3249.339	1505.634	--undefined--	--undefined--
799	0.799	0.01484	2127.081	1769.288	2545.591	1315.314	--undefined--	--undefined--
800	0.800	0.00352	1544.149	504.870	2751.331	1076.143	3576.281	1311.505
801	0.801	0.01316	1174.229	936.173	3274.361	1406.901	--undefined--	--undefined--
802	0.802	0.01316	417.875	3154.609	2530.717	1032.988	--undefined--	--undefined--
803	0.803	0.00233	1501.123	598.574	2521.635	1018.940	3650.819	719.671
804	0.804	0.01237	1021.999	897.242	2669.434	4417.766	3345.387	1308.982
805	0.805	0.01237	689.707	1086.495	2489.648	720.716	3882.519	1112.140
806	0.806	0.00221	1757.061	717.714	3199.090	860.008	--undefined--	--undefined--
807	0.807	0.00878	1040.690	662.298	2998.807	961.431	--undefined--	--undefined--
808	0.808	0.00878	631.797	596.260	2785.059	838.881	4257.567	1133.845
809	0.809	0.00141	1195.100	1033.663	2104.719	797.736	3316.755	597.147
810	0.810	0.00950	920.944	412.699	2866.425	846.579	4872.081	4239.754
811	0.811	0.00950	654.279	876.736	2329.994	1360.268	4017.217	1155.084
812	0.812	0.00141	1492.662	1072.074	2065.096	3031.388	2903.078	1205.015
813	0.813	0.00974	811.457	427.240	2764.745	1356.454	--undefined--	--undefined--
814	0.814	0.00974	692.107	917.798	1944.791	963.634	3822.948	979.525
815	0.815	0.00189	1326.017	786.839	2512.765	1030.517	2623.367	3505.908
816	0.816	0.00700	884.658	914.213	2708.016	1046.569	--undefined--	--undefined--
817	0.817	0.00700	776.688	822.814	1798.336	696.481	3806.675	1142.533
818	0.818	0.00416	1351.329	640.481	2500.300	779.174	--undefined--	--undefined--
819	0.819	0.00837	546.305	570.849	3174.734	814.241	--undefined--	--undefined--
820	0.820	0.00837	943.957	452.372	1854.015	399.593	5211.757	2023.480
821	0.821	0.00384	1314.210	736.558	2332.206	660.488	--undefined--	--undefined--
822	0.822	0.00688	598.118	1405.714	2950.166	1103.128	--undefined--	--undefined--
823	0.823	0.00688	1003.017	848.183	2014.601	915.231	--undefined--	--undefined--
824	0.824	0.00377	701.377	917.698	1938.434	651.009	--undefined--	--undefined--
825	0.825	0.00181	687.304	1734.950	1759.445	1326.627	3467.026	1207.150
826	0.826	0.00423	907.587	1775.794	2440.446	2823.946	4159.434	3581.494
827	0.827	0.00423	588.150	713.486	2293.002	466.095	4511.770	717.169
828	0.828	0.00133	1630.733	641.991	3711.341	531.506	--undefined--	--undefined--
829	0.829	0.00487	786.976	487.772	2907.176	766.802	3929.420	824.327
830	0.830	0.00487	917.700	808.181	2155.897	796.797	4094.462	1073.361
831	0.831	0.00119	1095.522	1747.495	2072.054	1207.602	3378.809	899.233
832	0.832	0.00417	847.895	1556.832	3522.586	461.232	--undefined--	--undefined--
833	0.833	0.00417	854.301	707.366	1794.994	524.002	4172.645	1003.937
834	0.834	0.00191	804.792	1414.254	1751.301	1038.001	3738.574	1373.796
835	0.835	0.00193	273.427	1699.725	2232.420	1106.456	3405.928	750.082
836	0.836	0.00270	991.860	1625.441	2184.479	1663.668	4252.251	2169.978
837	0.837	0.00270	533.233	982.109	2034.486	870.809	4494.672	623.641
838	0.838	0.00197	2263.285	956.012	3772.874	887.425	--undefined--	--undefined--
839	0.839	0.00351	883.484	755.524	2816.459	492.131	4262.099	2416.329
840	0.840	0.00351	858.958	1076.952	2441.440	1152.217	4052.614	905.012
841	0.841	0.00171	873.617	1181.640	1807.292	971.245	4083.609	2985.987
842	0.842	0.00259	614.849	1206.864	1995.032	1037.413	3440.063	781.592
843	0.843	0.00288	1003.021	472.240	1938.182	473.468	4532.876	1090.738
844	0.844	0.00288	737.037	740.882	1864.414	596.259	4505.231	1912.898
845	0.845	0.00160	1906.241	850.285	4425.142	3318.634	--undefined--	--undefined--
846	0.846	0.00436	927.438	1036.562	2135.487	1036.952	4112.844	1218.190
847	0.847	0.00436	713.710	646.312	2411.657	1225.389	4416.394	464.586
848	0.848	0.00180	773.209	1324.689	1874.901	515.393	4540.787	939.801
849	0.849	0.00428	619.919	857.679	2070.912	669.451	3954.212	1066.723
850	0.850	0.00428	943.178	609.434	1912.243	539.906	4342.029	752.421
851	0.851	0.00244	1033.465	594.569	2038.615	712.569	4165.253	1078.027
852	0.852	0.00120	2176.531	694.699	4698.188	1209.029	--undefined--	--undefined--
853	0.853	0.00362	1036.399	1591.947	2097.095	1394.372	4324.790	2338.542
854	0.854	0.00362	2005.781	904.605	4445.060	835.121	--undefined--	--undefined--
855	0.855	0.00204	1254.832	1910.950	1829.674	650.578	4150.363	655.013
856	0.856	0.00379	387.026	1801.400	2081.397	699.696	3641.784	937.537
857	0.857	0.00379	1030.093	526.949	1968.911	496.962	4619.962	1063.595
858	0.858	0.00299	1017.855	732.618	2019.633	721.284	4545.219	1401.101
859	0.859	0.00162	1208.864	2302.735	1829.962	674.190	4362.871	2173.053
860	0.860	0.00598	1158.141	1401.733	2145.174	1529.182	3928.444	2314.488
861	0.861	0.00598	1976.932	476.639	4302.513	798.227	--undefined--	--undefined--
862	0.862	0.00332	1211.834	873.251	2068.360	587.421	4229.124	981.168
863	0.863	0.00757	1970.684	931.166	3598.219	1318.778	--undefined--	--undefined--
864	0.864	0.00757	1034.315	419.134	1948.126	399.981	4515.818	1292.404
865	0.865	0.00333	969.100	874.934	2036.691	782.957	3917.302	1970.320
866	0.866	0.00215	1288.729	1155.327	1975.182	849.043	3839.445	609.052
867	0.867	0.00859	1254.291	783.739	2310.834	915.985	4244.363	2608.445
868	0.868	0.00859	1197.282	1066.270	2198.211	1172.969	4173.851	784.955
869	0.869	0.00268	883.916	1028.833	1795.853	655.687	4499.052	898.167
870	0.870	0.00475	1614.436	778.351	2796.180	717.344	--undefined--	--undefined--
871	0.871	0.00627	845.523	945.239	1897.994	770.242	4081.287	1068.416
872	0.872	0.00627	2057.555	963.424	4186.846	771.949	--undefined--	--undefined--
873	0.873	0.00251	1373.093	421.354	2262.019	519.214	4728.962	682.665
874	0.874	0.00603	1607.711	621.314	4164.303	1302.745	--undefined--	--undefined--
875	0.875	0.00603	1041.784	471.090	1945.791	480.275	4447.878	694.838
876	0.876	0.00327	921.933	876.983	2009.210	709.256	4344.595	1087.436
877	0.877	0.00283	1309.088	1243.033	1908.306	855.081	4552.020	934.465
878	0.878	0.00602	1363.319	1190.061	2034.228	812.858	--undefined--	--undefined--
879	0.879	0.00602	1056.489	823.305	2054.427	738.441	4242.610	915.740
880	0.880	0.00320	1019.010	570.860	1968.220	498.295	4106.734	1005.389
881	0.881	0.00202	1636.972	1014.627	2176.378	1239.689	4116.435	3468.171
882	0.882	0.00782	1104.251	552.639	2031.848	575.844	3934.545	1040.241
883	0.883	0.00782	1497.496	775.502	2258.521	1015.703	4277.729	657.001
884	0.884	0.00250	999.110	615.246	1944.084	407.664	4535.167	2125.077
885	0.885	0.00146	1102.540	1513.214	2035.831	1121.422	3256.959	1997.165
886	0.886	0.00819	958.661	1175.884	1934.497	1110.218	4331.870	1726.266
887	0.887	0.00819	1742.537	533.135	4467.711	787.190	--undefined--	--undefined--
888	0.888	0.00182	1356.169	403.137	2239.221	526.017	4320.574	776.487
889	0.889	0.00554	1083.072	1436.007	1979.060	836.728	3935.198	947.479
890	0.890	0.00554	898.293	823.213	1911.020	747.739	4167.900	1389.659
891	0.891	0.00182	603.202	927.799	1862.202	723.414	4453.348	529.096
892	0.892	0.00138	1385.394	634.634	2379.221	1017.779	4292.163	1282.126
893	0.893	0.00569	1817.179	401.949	3911.548	724.040	--undefined--	--undefined--
894	0.894	0.00569	976.055	548.141	1854.161	529.656	4381.893	572.381
895	0.895	0.00184	687.706	1017.335	2041.164	828.533	4513.306	609.741
896	0.896	0.00102	1084.322	2300.931	1630.980	951.944	4316.307	786.505
897	0.897	0.00329	2403.216	1064.882	4005.366	624.907	--undefined--	--undefined--
898	0.898	0.00329	1066.106	642.255	1851.235	721.472	4525.821	584.998
899	0.899	0.00139	713.024	1022.812	2023.954	662.510	4420.013	540.175
900	0.900	0.00052	797.539	1007.378	1820.352	581.685	4411.209	670.422
901	0.901	0.00329	1926.666	583.820	3825.982	956.202	--undefined--	--undefined--
902	0.902	0.00329	1064.675	620.956	1882.771	674.773	4553.602	572.559
903	0.903	0.00117	706.841	1180.173	1909.392	784.989	4398.897	488.334
904	0.904	0.00058	445.114	2625.802	1596.853	797.932	4372.662	642.045
905	0.905	0.00419	1985.473	994.548	3820.741	1043.034	--undefined--	--undefined--
906	0.906	0.00419	950.800	521.717	1854.436	465.501	4479.008	565.130
907	0.907	0.00134	665.510	1194.076	1921.388	646.500	4344.912	474.386
908	0.908	0.00110	476.557	1927.993	1911.649	736.829	4289.293	494.140
909	0.909	0.00406	1785.592	688.410	4303.308	1539.064	--undefined--	--undefined--
910	0.910	0.00406	844.918	752.431	1830.424	636.328	4340.550	1171.641
911	0.911	0.00117	337.601	1683.570	2070.082	815.858	4274.411	656.569
912	0.912	0.00090	1957.733	534.826	4492.852	552.151	--undefined--	--undefined--
913	0.913	0.00141	614.899	915.482	1908.714	583.128	4187.949	1324.378
914	0.914	0.00297	808.085	1116.576	1932.527	1131.541	3919.270	1057.672
915	0.915	0.00297	1938.808	795.762	3998.208	804.264	--undefined--	--undefined--
916	0.916	0.00086	1920.319	722.108	4306.272	663.613	--undefined--	--undefined--
917	0.917	0.00027	737.658	1001.565	1831.534	720.886	4595.245	1644.638
918	0.918	0.00314	986.893	866.801	2244.307	1606.146	3829.342	1370.345
919	0.919	0.00314	1286.096	730.223	2651.027	5692.850	3976.150	810.786
920	0.920	0.00067	1007.799	2076.253	1886.483	1892.612	4011.626	1002.916
921	0.921	0.00022	1327.137	715.950	1695.707	1873.115	4116.123	568.888
922	0.922	0.00228	802.691	646.224	2440.427	2814.269	4496.890	1507.139
923	0.923	0.00228	914.928	818.919	1941.247	744.066	4416.268	916.804
924	0.924	0.00051	1093.835	869.401	1716.397	1063.623	4310.736	400.384
925	0.925	0.00038	1028.290	792.130	2000.608	753.974	4371.113	1101.250
926	0.926	0.00210	1530.967	616.724	3664.306	1522.749	--undefined--	--undefined--
927	0.927	0.00210	959.597	536.699	1815.446	505.953	4334.628	502.208
928	0.928	0.00089	1960.078	686.934	4363.823	741.629	--undefined--	--undefined--
929	0.929	0.00034	810.390	1467.321	2010.001	626.049	4312.747	616.650
930	0.930	0.00031	949.746	1061.426	1973.090	687.030	4267.321	2175.404
931	0.931	0.00182	873.851	1006.966	2034.177	1118.875	3987.974	986.698
932	0.932	0.00182	1548.004	700.002	4147.252	813.199	--undefined--	--undefined--
933	0.933	0.00052	730.248	2143.284	1841.856	1192.612	4066.423	648.044
934	0.934	0.00029	1020.281	580.740	1918.684	550.798	4044.685	591.261
935	0.935	0.00133	265.234	1383.859	2264.310	1488.865	4360.683	1520.078
936	0.936	0.00133	975.417	723.886	1937.052	657.983	4101.865	954.995
937	0.937	0.00085	986.880	1255.765	1717.189	957.747	4367.505	813.154
938	0.938	0.00039	1207.354	622.552	2222.948	792.419	3852.296	1255.342
939	0.939	0.00117	908.458	729.071	1879.024	398.685	3876.637	929.227
940	0.940	0.00185	864.674	1239.001	1917.040	1144.818	3964.852	1543.515
941	0.941	0.00185	1955.492	774.152	3929.552	1034.867	--undefined--	--undefined--
942	0.942	0.00053	1902.533	794.496	3955.839	795.377	--undefined--	--undefined--
943	0.943	0.00028	920.759	951.086	1903.639	869.035	3613.546	1056.040
944	0.944	0.00204	591.634	1247.689	3205.659	1486.687	--undefined--	--undefined--
945	0.945	0.00204	1001.869	877.924	2008.037	908.561	4036.495	2252.427
946	0.946	0.00088	1157.923	1401.956	1487.179	1093.806	4300.008	861.495
947	0.947	0.00037	1269.594	778.628	2349.190	983.782	3742.954	1547.545
948	0.948	0.00023	1247.960	1348.973	1844.926	1249.214	3628.437	2240.260
949	0.949	0.00171	854.805	1552.139	1870.516	1544.941	4172.452	1978.705
950	0.950	0.00171	618.675	2513.308	1760.676	1573.851	3968.057	744.466
951	0.951	0.00026	476.733	2258.969	1794.201	1190.121	3908.284	663.746
952	0.952	0.00025	1061.946	920.784	1895.466	1011.234	4021.575	1075.202
953	0.953	0.00161	397.184	1286.256	1711.475	1152.097	4465.886	2062.898
954	0.954	0.00161	968.772	417.491	1862.365	376.101	4417.950	726.361
955	0.955	0.00067	844.213	1110.327	2046.110	697.007	4485.598	1236.911
956	0.956	0.00031	1235.901	1010.994	2265.724	879.219	5308.532	3166.126
957	0.957	0.00021	1400.801	848.889	1983.243	948.494	--undefined--	--undefined--
958	0.958	0.00125	1001.962	953.089	2351.885	1480.048	4476.605	1651.352
959	0.959	0.00125	1203.954	689.607	2030.050	1420.671	4064.302	608.591
960	0.960	0.00033	1173.035	1179.335	1740.915	2103.322	4110.340	1028.456
961	0.961	0.00033	1095.128	1206.424	1981.209	1351.021	3932.775	1132.279
962	0.962	0.00019	797.237	1234.819	1825.049	1007.237	3649.845	1540.529
963	0.963	0.00086	802.075	1430.759	1947.754	1202.189	4369.776	1780.628
964	0.964	0.00086	1747.852	869.746	4100.864	633.476	--undefined--	--undefined--
965	0.965	0.00034	733.752	1438.576	1798.945	1059.741	4032.824	819.998
966	0.966	0.00017	993.135	772.503	1847.506	748.512	4014.591	769.902
967	0.967	0.00118	547.857	900.532	1679.477	663.682	4061.591	1098.996
968	0.968	0.00118	961.495	497.312	1890.535	459.315	4500.864	1028.044
969	0.969	0.00052	590.629	1198.879	2086.281	534.327	4457.055	862.706
970	0.970	0.00030	584.882	1530.394	2010.511	467.772	4489.866	550.288
971	0.971	0.00017	1115.753	1007.156	1996.813	765.220	--undefined--	--undefined--
972	0.972	0.00076	1463.240	725.643	3158.003	1286.271	--undefined--	--undefined--
973	0.973	0.00076	892.527	686.638	1847.770	552.835	4277.626	724.278
974	0.974	0.00043	1071.881	839.998	2059.603	1312.204	4066.186	782.408
975	0.975	0.00015	870.983	1064.515	2169.960	1101.917	3915.399	999.421
976	0.976	0.00011	449.459	1596.859	1700.256	488.128	4117.203	695.540
977	0.977	0.00071	1615.415	1631.420	3145.792	2204.314	--undefined--	--undefined--
978	0.978	0.00071	1257.953	846.917	1929.604	2035.270	4145.606	849.847
979	0.979	0.00024	981.656	3182.898	1256.057	1282.301	4013.592	854.383
980	0.980	0.00024	1121.392	649.889	2270.093	1748.936	3951.579	736.232
981	0.981	0.00007	1234.060	1011.201	3955.954	1201.344	--undefined--	--undefined--
982	0.982	0.00066	742.771	1276.549	2059.488	1074.444	3894.408	1034.910
983	0.983	0.00066	1495.076	676.967	4132.185	776.140	--undefined--	--undefined--
984	0.984	0.00018	766.074	1213.279	1740.005	1089.593	3988.840	672.092
985	0.985	0.00008	901.598	1452.351	1560.896	1032.527	3992.066	590.856
986	0.986	0.00015	1185.136	1040.998	3780.392	627.624	--undefined--	--undefined--
987	0.987	0.00045	724.378	1107.871	1880.231	1010.698	4039.675	1161.215
988	0.988	0.00045	1677.599	1018.274	4145.772	955.952	--undefined--	--undefined--
989	0.989	0.00012	904.078	1101.463	1663.677	954.429	3962.060	526.471
990	0.990	0.00007	739.822	1811.014	1584.770	1240.853	4045.639	1025.599
991	0.991	0.00020	1017.632	599.956	3674.136	1962.383	--undefined--	--undefined--
992	0.992	0.00029	781.035	1045.420	1918.627	845.248	4036.271	1148.515
993	0.993	0.00029	1156.443	2230.799	1801.446	1078.113	4110.131	1147.271
994	0.994	0.00014	1157.660	1156.243	1757.189	1052.752	3995.540	655.704
995	0.995	0.00005	868.895	1046.314	1902.382	857.375	3727.761	1056.759
996	0.996	0.00010	541.584	540.665	2328.381	2339.667	5288.747	1981.575
997	0.997	0.00023	793.681	902.602	1941.076	638.178	4016.009	1400.723
998	0.998	0.00023	1112.905	1643.334	1886.787	982.139	4194.173	1243.975
999	0.999	0.00009	1051.140	929.907	1914.606	682.303	4202.283	882.821
1000	1.000	0.00004	836.210	1097.889	1853.961	865.412	3649.412	1653.091
1001	1.001	0.00004	912.358	547.972	3786.219	1510.852	--undefined--	--undefined--
1002	1.002	0.00030	920.949	1384.388	1943.913	1131.009	4306.901	1740.857
1003	1.003	0.00030	927.579	1218.272	1777.172	750.188	4211.348	651.552
1004	1.004	0.00008	902.146	1218.996	1954.962	898.700	3939.611	972.356
1005	1.005	0.00005	810.349	715.212	1792.499	521.184	4006.244	985.053
1006	1.006	0.00005	509.008	554.087	2036.228	1224.230	3969.289	1091.222
1007	1.007	0.00031	1358.888	2168.635	1736.731	1148.411	4435.686	2240.424
1008	1.008	0.00031	888.388	1142.480	1766.162	760.513	4125.859	616.160
1009	1.009	0.00006	936.526	1660.003	1906.851	1392.995	3994.749	1226.948
1010	1.010	0.00005	910.111	533.450	1824.980	406.014	3922.676	631.354
1011	1.011	0.00005	633.729	867.494	1849.481	883.410	3510.067	888.958
1012	1.012	0.00025	1771.436	712.860	3769.463	949.405	--undefined--	--undefined--
1013	1.013	0.00025	1075.225	665.230	1996.701	810.371	3926.572	814.789
1014	1.014	0.00010	1237.322	1131.881	1801.209	1776.031	4166.779	1261.225
1015	1.015	0.00004	1357.082	750.483	2398.022	1108.489	3839.694	1406.489
1016	1.016	0.00003	675.915	1235.296	1806.530	1044.640	4013.204	1870.243
1017	1.017	0.00019	1584.485	332.820	3167.837	1110.600	--undefined--	--undefined--
1018	1.018	0.00019	1066.479	637.744	1993.165	634.459	4115.135	1767.539
1019	1.019	0.00011	963.063	801.481	1909.666	613.501	4123.792	1294.918
1020	1.020	0.00003	1449.180	924.296	2342.992	962.222	3774.468	1421.700
1021	1.021	0.00002	1106.467	979.634	1994.887	742.936	--undefined--	--undefined--
1022	1.022	0.00011	1040.586	836.203	1811.446	809.808	5077.970	1898.188
1023	1.023	0.00011	1179.477	707.275	2161.424	693.771	--undefined--	--undefined--
1024	1.024	0.00006	1482.478	742.776	2493.120	783.869	--undefined--	--undefined--
1025	1.025	0.00003	1951.958	455.903	3320.027	666.695	--undefined--	--undefined--
1026	1.026	0.000008	1730.248	929.859	2259.780	1660.430	--undefined--	--undefined--
1027	1.027	0.000008	1429.795	696.454	4609.411	910.381	--undefined--	--undefined--
1028	1.028	0.00011	809.551	1335.966	2028.491	1119.355	3656.240	1570.042
1029	1.029	0.00011	1805.669	680.387	3806.616	650.426	--undefined--	--undefined--
1030	1.030	0.00001	165.665	2414.648	1379.856	1168.350	3813.260	668.070
1031	1.031	0.000006	1118.321	1004.725	3623.783	682.605	--undefined--	--undefined--
1032	1.032	0.000006	1537.099	1161.173	3733.115	813.765	--undefined--	--undefined--
1033	1.033	0.00008	1144.878	841.572	2117.877	532.146	4449.960	1821.470
1034	1.034	0.00008	1064.089	642.943	1999.092	748.289	3910.205	1025.730
1035	1.035	0.00003	945.964	412.184	1826.933	394.774	3995.577	917.458
1036	1.036	0.00002	1515.319	823.188	2284.738	2479.261	4140.317	2023.165
1037	1.037	0.000008	410.149	1360.295	2051.036	1023.475	3318.314	1053.976
1038	1.038	0.00008	1210.915	528.514	2063.060	550.751	3485.776	530.974
1039	1.039	0.00008	1054.305	482.254	1935.569	456.348	--undefined--	--undefined--
1040	1.040	0.00002	1731.482	1209.017	2711.826	1591.966	--undefined--	--undefined--
1041	1.041	0.00001	1736.875	1548.387	2362.987	1116.056	--undefined--	--undefined--
1042	1.042	0.000005	1756.993	1027.994	--undefined--	--undefined--	--undefined--	--undefined--
1043	1.043	0.000002	1022.154	816.315	3293.481	2551.905	--undefined--	--undefined--
1044	1.044	0.00004	667.316	1180.433	1995.874	1276.060	3831.193	1025.131
1045	1.045	0.00004	1772.768	2113.299	3917.622	855.896	--undefined--	--undefined--
1046	1.046	0.000008	471.738	1778.109	1492.382	938.924	3967.191	729.030
1047	1.047	0.000002	355.672	1302.508	2562.025	1172.370	3858.597	729.754
