"participant","group","trial_id","test_language","country","word","input_text","response_type","typing_offset","similarity_phon","similarity_ort","close_substitutions","same_onset","consecutive_longest","freq","pthn"
"5e52fa4bc6506d30c686471e","ENG-SPA",7,"Spanish","UK","bocadillo","book","wrong",2.073999882,0.142857142857142,0.117647058823529,0,"different",1,21.9216,0
"5e52fa4bc6506d30c686471e","ENG-SPA",8,"Spanish","UK","bol","ball","false_friend",1.607000113,0.571428571428571,0.857142857142857,0,"same_consonant",1,21.451,12
"5e52fa4bc6506d30c686471e","ENG-SPA",9,"Spanish","UK","boli","bally","wrong",1.990999937,,,,,,24.7255,7
"5e52fa4bc6506d30c686471e","ENG-SPA",10,"Spanish","UK","botella","botega","wrong",4.34800005,0.363636363636363,0.615384615384615,0,"same_consonant",1,50.7451,0
"5e52fa4bc6506d30c686471e","ENG-SPA",11,"Spanish","UK","boton","baton","wrong",2.511000156,0.666666666666666,0.545454545454545,0,"same_consonant",1,28.2549,0
"5e52fa4bc6506d30c686471e","ENG-SPA",12,"Spanish","UK","brazo","thanks","wrong",1.625,0,0.25,0,"different",0,65.4118,5
"5e52fa4bc6506d30c686471e","ENG-SPA",13,"Spanish","UK","buho","boar","wrong",1.85800004,0.333333333333333,0.285714285714285,0,"different",1,5.6078,10
"5e52fa4bc6506d30c686471e","ENG-SPA",14,"Spanish","UK","burro","bored","wrong",1.122999907,0,0.181818181818181,0,"different",0,5.3529,0
"5e52fa4bc6506d30c686471e","ENG-SPA",15,"Spanish","UK","caballo","ciabatta","wrong",2.592999935,0,0.166666666666666,0,"different",0,92.8824,2
"5e52fa4bc6506d30c686471e","ENG-SPA",16,"Spanish","UK","caja","car","wrong",5.551000118,0.25,0,0,"different",1,89.7451,0
"5e52fa4bc6506d30c686471e","ENG-SPA",17,"Spanish","UK","calcetin","cafetierre","wrong",8.275000095,0.181818181818181,0.166666666666666,0,"different",1,8.9804,16
"5e52fa4bc6506d30c686471e","ENG-SPA",18,"Spanish","UK","camisa","camisole","correct",1.925000191,0,0.181818181818181,0,"different",0,46.3725,6
"5e52fa4bc6506d30c686471e","ENG-SPA",19,"Spanish","UK","camiseta","camisole","wrong",2.743000031,0.307692307692307,0.266666666666666,0.153846153846153,"different",1,,
"5e52fa4bc6506d30c686471e","ENG-SPA",20,"Spanish","UK","caracol","very cold","wrong",2.75999999,0.166666666666666,0.333333333333333,0,"different",1,1.7647,7
"5e52fa4bc6506d30c686471e","ENG-SPA",21,"Spanish","UK","cebra","favourite","wrong",2.208999872,0.4,0.8,0.2,"different",2,2.5098,0
"5e52fa4bc6506d30c686471e","ENG-SPA",22,"Spanish","UK","cepillo","sad","wrong",11.53399992,0,0,0,"different",0,14.1569,2
"5e52fa4bc6506d30c686471e","ENG-SPA",23,"Spanish","UK","cerdo","cold","wrong",3.84100008,0,0,0.25,"different",0,39.1373,3
"5e52fa4bc6506d30c686471e","ENG-SPA",24,"Spanish","UK","cereza","sell","wrong",2.994999886,0.2,0.5,0.4,"different",1,13.5882,6
"5e52fa4bc6506d30c686471e","ENG-SPA",25,"Spanish","UK","cesta","siesta","wrong",1.256999969,0.363636363636363,0.363636363636363,0,"different",1,13.1765,0
"5e52fa4bc6506d30c686471e","ENG-SPA",26,"Spanish","UK","chaqueta","jacket","correct",12.26899981,0.363636363636363,0.428571428571428,0.545454545454545,"different",1,33.4118,0
"5e52fa4bc6506d30c686471e","ENG-SPA",27,"Spanish","UK","chocolate","chocolate","correct",3.395999908,0.533333333333333,1,0,"same_consonant",1,29.3922,0
"5e52fa4bc6506d30c686471e","ENG-SPA",28,"Spanish","UK","cielo","sale","wrong",4.796999931,0,0,0.222222222222222,"different",0,44.8039,0
"5e52fa4bc6506d30c686471e","ENG-SPA",29,"Spanish","UK","coche","coochie","wrong",8.608999968,0.333333333333333,0.25,0,"same_consonant",1,483.0588,2
"5e52fa4bc6506d30c686471e","ENG-SPA",30,"Spanish","UK","corona","corona","wrong",1.503999949,0.545454545454545,0.727272727272727,0,"same_consonant",1,13.6863,4
"5e52fa4bc6506d30c686471e","ENG-SPA",31,"Spanish","UK","cubo","cool","wrong",0.99000001,0.222222222222222,0.2,0,"different",1,10.0196,1
"5e52fa4bc6506d30c686471e","ENG-SPA",32,"Spanish","UK","cuchara","gucci","wrong",2.660000086,0.2,0,0,"different",1,7.6078,3
"5e52fa4bc6506d30c686471e","ENG-SPA",33,"Spanish","UK","dedo","table","wrong",3.745999813,0,0.2,0.222222222222222,"different",0,36.6667,0
"5e52fa4bc6506d30c686471e","ENG-SPA",34,"Spanish","UK","ensalada","salad","correct",3.273000002,0.461538461538461,0.769230769230769,0.153846153846153,"different",1,17.0196,0
"5e52fa4bc6506d30c686471e","ENG-SPA",35,"Spanish","UK","esponja","spunk","wrong",19.30400014,0.333333333333333,0.615384615384615,0,"different",2,6.7059,0
"5e52fa4bc6506d30c686471e","ENG-SPA",36,"Spanish","UK","estrella","australia","wrong",3.194000006,0.4,0.5,0,"different",2,81.3529,3
"5e52fa4bc6506d30c686471e","ENG-SPA",37,"Spanish","UK","flor","floor","false_friend",1.507000208,0.444444444444444,0.8,0,"same_consonant",2,22.7647,1
"5e52fa4bc6506d30c686471e","ENG-SPA",38,"Spanish","UK","frambuesa","trampoline","wrong",2.92599988,0.25,0.444444444444444,0,"different",1,1.8824,0
"5e52fa4bc6506d30c686471e","ENG-SPA",39,"Spanish","UK","gafas","house","wrong",7.403999805,0.363636363636363,0.5,0,"same_consonant",1,33.1176,0
"5e52fa4bc6506d30c686471e","ENG-SPA",40,"Spanish","UK","galleta","kite","wrong",1.566999912,0.166666666666666,0.142857142857142,0,"different",1,,
"5e52fa4bc6506d30c686471e","ENG-SPA",41,"Spanish","UK","gallina","hyena","wrong",5.298999786,0,0,0.222222222222222,"different",0,11.3725,16
"5e52fa4bc6506d30c686471e","ENG-SPA",42,"Spanish","UK","gato","gateau","wrong",4.046999931,0.285714285714285,0.571428571428571,0.571428571428571,"different",1,66.3333,9
"5e52fa4bc6506d30c686471e","ENG-SPA",43,"Spanish","UK","globo","blob","wrong",2.257999897,0.2,0.5,0.2,"different",1,8.6667,0
"5e52fa4bc6506d30c686471e","ENG-SPA",44,"Spanish","UK","gorrion","go run","wrong",7.470999956,0.166666666666666,0.285714285714285,0.166666666666666,"different",1,,
"5e52fa4bc6506d30c686471e","ENG-SPA",45,"Spanish","UK","gorro","good","wrong",1.838999987,0,0,0,"different",0,64.1765,14
"5e52fa4bc6506d30c686471e","ENG-SPA",46,"Spanish","UK","grifo","grief","wrong",1.190000057,0,0,0,"different",0,14.7451,8
"5e52fa4bc6506d30c686471e","ENG-SPA",47,"Spanish","UK","guitarra","guitat","typo",1.774999857,0.6,0.857142857142857,0,"same_consonant",3,15.5882,0
"5e52fa4bc6506d30c686471e","ENG-SPA",48,"Spanish","UK","gusano","bruschetta","wrong",5.25,0,0.2,0,"different",0,10.1176,8
"5e52fa4bc6506d30c686471e","ENG-SPA",49,"Spanish","UK","hormiga","omega","wrong",4.765000105,0,0.2,0,"different",0,5.3529,9
"5e52fa4bc6506d30c686471e","ENG-SPA",50,"Spanish","UK","jirafa","far","wrong",30.46899986,0.545454545454545,0.615384615384615,0,"different",2,1.4902,0
"5e52fa4bc6506d30c686471e","ENG-SPA",51,"Spanish","UK","ladrillo","drawer","wrong",5.868000031,0.363636363636363,0.307692307692307,0,"different",2,10.1765,8
"5e52fa4bc6506d30c686471e","ENG-SPA",52,"Spanish","UK","lapiz","run","wrong",7.973999977,0.2,0.181818181818181,0,"different",1,9.8627,0
"5e52fa4bc6506d30c686471e","ENG-SPA",53,"Spanish","UK","leche","lychee","wrong",1.49000001,0.25,0.222222222222222,0,"different",1,42.5294,0
"5e52fa4bc6506d30c686471e","ENG-SPA",54,"Spanish","UK","lengua","rain","wrong",3.845000029,0,0.5,0,"different",0,31.1569,3
"5e52fa4bc6506d30c686471e","ENG-SPA",55,"Spanish","UK","leon","lyon","typo",1.974999905,0.444444444444444,0.5,0,"same_consonant",1,15.3529,1
"5e52fa4bc6506d30c686471e","ENG-SPA",56,"Spanish","UK","libro","libra","wrong",1.506000042,0,0.444444444444444,0,"different",0,176.9804,3
"5e52fa4bc6506d30c686471e","ENG-SPA",57,"Spanish","UK","loro","load","wrong",1.289000034,0.222222222222222,0.4,0,"different",1,3.2745,2
"5e52fa4bc6506d30c686471e","ENG-SPA",58,"Spanish","UK","luna","moon","correct",1.220999956,0.571428571428571,0.25,0,"different",2,49.9608,6
"5e52fa4bc6506d30c686471e","ENG-SPA",59,"Spanish","UK","mano","man","wrong",1.138999939,0.25,0.5,0.25,"different",1,279.6471,2
"5e52fa4bc6506d30c686471e","ENG-SPA",60,"Spanish","UK","manzana","magazine","wrong",1.974999905,0,0.166666666666666,0,"different",0,23.6667,0
"5e52fa4bc6506d30c686471e","ENG-SPA",61,"Spanish","UK","mariposa","marriage","wrong",1.422999859,0.25,0.117647058823529,0.125,"different",1,5.5098,0
"5e52fa4bc6506d30c686471e","ENG-SPA",62,"Spanish","UK","martillo","martinis","wrong",1.704999924,0.181818181818181,0.285714285714285,0,"different",1,12.4706,0
"5e52fa4bc6506d30c686471e","ENG-SPA",63,"Spanish","UK","mesa","me","wrong",1.825999975,0.222222222222222,0.222222222222222,0,"different",1,105.6275,1
"5e52fa4bc6506d30c686471e","ENG-SPA",64,"Spanish","UK","moneda","money","correct",1.858999968,0.2,0.4,0.2,"different",1,9.7451,6
"5e52fa4bc6506d30c686471e","ENG-SPA",65,"Spanish","UK","mono","mono","wrong",13.58899999,0.222222222222222,0.6,0,"same_consonant",1,33.5098,1
"5e52fa4bc6506d30c686471e","ENG-SPA",66,"Spanish","UK","moto","murder","wrong",5.449999809,0.307692307692307,0.615384615384615,0,"same_consonant",1,0.7451,0
"5e52fa4bc6506d30c686471e","ENG-SPA",67,"Spanish","UK","muneca","lots of money","wrong",7.571000099,0,0,0,"different",0,24.7647,5
"5e52fa4bc6506d30c686471e","ENG-SPA",68,"Spanish","UK","naranja","nap","wrong",1.642000198,0.166666666666666,0.461538461538461,0,"different",1,22.3137,0
"5e52fa4bc6506d30c686471e","ENG-SPA",69,"Spanish","UK","nariz","night time","wrong",4.598999977,0.222222222222222,0.222222222222222,0,"same_consonant",1,69.7451,6
"5e52fa4bc6506d30c686471e","ENG-SPA",70,"Spanish","UK","ola","hi","correct",8.342000008,0,0.285714285714285,0,"different",0,21.2549,8
"5e52fa4bc6506d30c686471e","ENG-SPA",71,"Spanish","UK","ombligo","long","wrong",2.340999842,0.4,0.105263157894736,0,"different",2,,
"5e52fa4bc6506d30c686471e","ENG-SPA",72,"Spanish","UK","osito","profit","wrong",2.523999929,0.166666666666666,0.133333333333333,0,"different",1,,
"5e52fa4bc6506d30c686471e","ENG-SPA",73,"Spanish","UK","oveja","above","wrong",6.854000092,0,0.2,0,"different",0,13.4314,8
"5e52fa4bc6506d30c686471e","ENG-SPA",74,"Spanish","UK","pajaro","book","wrong",7.320999861,0,0.2,0.222222222222222,"different",0,45.451,7
"5e52fa4bc6506d30c686471e","ENG-SPA",75,"Spanish","UK","pan","pan","false_friend",0.620000124,0,0.25,0.285714285714285,"different",0,28.3333,5
"5e52fa4bc6506d30c686471e","ENG-SPA",76,"Spanish","UK","panal","pineapple","wrong",12.83599997,0.222222222222222,0.2,0,"different",1,0.78431,8
"5e52fa4bc6506d30c686471e","ENG-SPA",77,"Spanish","UK","pantalon","trousers","correct",2.660000086,0.133333333333333,0.125,0,"different",1,5.1569,0
"5e52fa4bc6506d30c686471e","ENG-SPA",78,"Spanish","UK","pastel","pasta","wrong",1.872999907,0.2,0.4,0,"different",1,45.0588,8
"5e52fa4bc6506d30c686471e","ENG-SPA",79,"Spanish","UK","patata","skirt","wrong",2.559000015,0.428571428571428,0.666666666666666,0,"same_consonant",1,11.2941,0
"5e52fa4bc6506d30c686471e","ENG-SPA",80,"Spanish","UK","pato","patio","wrong",3.32799983,0,0,0,"different",0,24.7647,11
"5e52fa4bc6506d30c686471e","ENG-SPA",81,"Spanish","UK","pelota","pony","wrong",2.157999992,0.222222222222222,0.2,0.222222222222222,"different",1,104.9608,5
"5e52fa4bc6506d30c686471e","ENG-SPA",82,"Spanish","UK","perro","beer","wrong",1.256000042,0,0.25,0,"different",0,192.8431,1
"5e52fa4bc6506d30c686471e","ENG-SPA",83,"Spanish","UK","pez","bin","wrong",2.325999975,0,0,0.333333333333333,"different",0,83.4902,1
"5e52fa4bc6506d30c686471e","ENG-SPA",84,"Spanish","UK","pie","yes","wrong",0.753000021,0,0,0,"different",0,64.9216,5
"5e52fa4bc6506d30c686471e","ENG-SPA",85,"Spanish","UK","pierna","piano","wrong",1.20600009,0,0.222222222222222,0,"different",0,56.5098,2
"5e52fa4bc6506d30c686471e","ENG-SPA",86,"Spanish","UK","pingüino","penguin","correct",4.730999947,,,,,,,
"5e52fa4bc6506d30c686471e","ENG-SPA",87,"Spanish","UK","platano","latin","wrong",1.440999985,0.153846153846153,0.307692307692307,0.153846153846153,"different",1,10.7255,0
"5e52fa4bc6506d30c686471e","ENG-SPA",88,"Spanish","UK","plato","scientist","wrong",3.647000074,0.6,0.8,0,"same_consonant",2,25.6471,7
"5e52fa4bc6506d30c686471e","ENG-SPA",89,"Spanish","UK","pluma","bloom","wrong",1.020999908,0,0.166666666666666,0,"different",0,6.6275,6
"5e52fa4bc6506d30c686471e","ENG-SPA",90,"Spanish","UK","pollo","yo yo","wrong",8.155999899,0,0,0,"different",0,61.7255,0
"5e52fa4bc6506d30c686471e","ENG-SPA",91,"Spanish","UK","puerta","pretty","wrong",3.946000099,0,0.2,0,"different",0,292.0588,5
"5e52fa4bc6506d30c686471e","ENG-SPA",92,"Spanish","UK","sandwich","sandwich","correct",3.562999964,0.615384615384615,0.875,0.153846153846153,"same_consonant",2,21.9216,0
"5e52fa4bc6506d30c686471e","ENG-SPA",93,"Spanish","UK","sol","soul","wrong",1.457000017,0.333333333333333,0.333333333333333,0,"same_consonant",1,69.6667,13
"5e52fa4bc6506d30c686471e","ENG-SPA",94,"Spanish","UK","tambor","tamborine","correct",2.141000032,0.2,0.2,0.2,"different",1,8.4706,4
"5e52fa4bc6506d30c686471e","ENG-SPA",95,"Spanish","UK","tenedor","tennis","wrong",1.34100008,0,0.363636363636363,0,"different",0,8.8235,12
"5e52fa4bc6506d30c686471e","ENG-SPA",96,"Spanish","UK","tigre","tiger","correct",2.957999945,0.4,0.8,0,"same_consonant",1,18.5294,0
"5e52fa4bc6506d30c686471e","ENG-SPA",97,"Spanish","UK","tijeras","tissues","wrong",1.657000065,0.166666666666666,0.4,0,"different",1,6.6863,1
"5e52fa4bc6506d30c686471e","ENG-SPA",98,"Spanish","UK","tobogan","w","incomplete",1.20600009,0.166666666666666,0,0,"different",1,17.8235,2
"5e52fa4bc6506d30c686471e","ENG-SPA",99,"Spanish","UK","tomate","tomato","correct",2.024999857,0.461538461538461,0.833333333333333,0,"same_consonant",1,5.902,0
"5e52fa4bc6506d30c686471e","ENG-SPA",100,"Spanish","UK","toro","door","wrong",0.45299983,0,0,0.571428571428571,"different",0,27.5098,6
"5e52fa4bc6506d30c686471e","ENG-SPA",101,"Spanish","UK","tren","very","wrong",2.075000048,0.888888888888888,0.666666666666666,0,"same_consonant",3,95.0588,0
"5e52fa4bc6506d30c686471e","ENG-SPA",102,"Spanish","UK","ventana","bend down","wrong",3.579999924,0.153846153846153,0.153846153846153,0.153846153846153,"different",1,86,0
"5e52fa4bc6506d30c686471e","ENG-SPA",103,"Spanish","UK","zanahoria","sand","wrong",3.377000093,0.153846153846153,0.266666666666666,0.153846153846153,"different",1,3.8235,3
"5e60db57fdef8001c1fdc6f7","ENG-SPA",1,"Spanish","UK","arbol","water","wrong",12.7099998,0.25,0.222222222222222,0,"different",1,65,5
"5e60db57fdef8001c1fdc6f7","ENG-SPA",2,"Spanish","UK","avestruz","trousers","wrong",16.80099988,0.428571428571428,0.4,0,"different",3,0.94118,0
"5e60db57fdef8001c1fdc6f7","ENG-SPA",3,"Spanish","UK","barco","pub","wrong",4.343000174,0.222222222222222,0.444444444444444,0,"same_consonant",1,95.7843,5
"5e60db57fdef8001c1fdc6f7","ENG-SPA",4,"Spanish","UK","biberon","curry","wrong",3.559000015,0.181818181818181,0.307692307692307,0,"same_consonant",1,50.7451,0
"5e60db57fdef8001c1fdc6f7","ENG-SPA",5,"Spanish","UK","bici","please","wrong",5.095000029,0.5,0.5,0,"same_consonant",1,25.8824,9
"5e60db57fdef8001c1fdc6f7","ENG-SPA",6,"Spanish","UK","boca","scooter","wrong",3.492000103,0.25,0.222222222222222,0.25,"different",1,104.4118,0
"5e60db57fdef8001c1fdc6f7","ENG-SPA",7,"Spanish","UK","bocadillo","ship","wrong",3.726000071,0.142857142857142,0.117647058823529,0,"different",1,21.9216,0
"5e60db57fdef8001c1fdc6f7","ENG-SPA",8,"Spanish","UK","bol","bowl","correct",2.773999929,0.571428571428571,0.857142857142857,0,"same_consonant",1,21.451,12
"5e60db57fdef8001c1fdc6f7","ENG-SPA",9,"Spanish","UK","boli","dance","wrong",4.410000086,,,,,,24.7255,7
"5e60db57fdef8001c1fdc6f7","ENG-SPA",10,"Spanish","UK","botella","potato","wrong",1.621999979,0.363636363636363,0.615384615384615,0,"same_consonant",1,50.7451,0
"5e60db57fdef8001c1fdc6f7","ENG-SPA",11,"Spanish","UK","boton","button","correct",1.588000059,0.666666666666666,0.545454545454545,0,"same_consonant",1,28.2549,0
"5e60db57fdef8001c1fdc6f7","ENG-SPA",12,"Spanish","UK","brazo","underwear","wrong",7.049000025,0,0.25,0,"different",0,65.4118,5
"5e60db57fdef8001c1fdc6f7","ENG-SPA",13,"Spanish","UK","buho","no","wrong",3.040999889,0.333333333333333,0.285714285714285,0,"different",1,5.6078,10
"5e60db57fdef8001c1fdc6f7","ENG-SPA",14,"Spanish","UK","burro","bull","wrong",1.372000217,0,0.181818181818181,0,"different",0,5.3529,0
"5e60db57fdef8001c1fdc6f7","ENG-SPA",15,"Spanish","UK","caballo","cute","wrong",1.904999971,0,0.166666666666666,0,"different",0,92.8824,2
"5e60db57fdef8001c1fdc6f7","ENG-SPA",16,"Spanish","UK","caja","car","wrong",2.20600009,0.25,0,0,"different",1,89.7451,0
"5e60db57fdef8001c1fdc6f7","ENG-SPA",17,"Spanish","UK","calcetin","car","wrong",8.484000206,0.181818181818181,0.166666666666666,0,"different",1,8.9804,16
"5e60db57fdef8001c1fdc6f7","ENG-SPA",18,"Spanish","UK","camisa","commisories","wrong",3.492000103,0,0.181818181818181,0,"different",0,46.3725,6
"5e60db57fdef8001c1fdc6f7","ENG-SPA",19,"Spanish","UK","camiseta","happy","wrong",7.967000008,0.307692307692307,0.266666666666666,0.153846153846153,"different",1,,
"5e60db57fdef8001c1fdc6f7","ENG-SPA",20,"Spanish","UK","caracol","carrot","wrong",1.704999924,0.166666666666666,0.333333333333333,0,"different",1,1.7647,7
"5e60db57fdef8001c1fdc6f7","ENG-SPA",21,"Spanish","UK","cebra","favourite","wrong",7.266000032,0.4,0.8,0.2,"different",2,2.5098,0
"5e60db57fdef8001c1fdc6f7","ENG-SPA",22,"Spanish","UK","cepillo","warm","wrong",3.006999969,0,0,0,"different",0,14.1569,2
"5e60db57fdef8001c1fdc6f7","ENG-SPA",23,"Spanish","UK","cerdo","cat","wrong",2.322999954,0,0,0.25,"different",0,39.1373,3
"5e60db57fdef8001c1fdc6f7","ENG-SPA",24,"Spanish","UK","cereza","yes please","wrong",6.713999987,0.2,0.5,0.4,"different",1,13.5882,6
"5e60db57fdef8001c1fdc6f7","ENG-SPA",25,"Spanish","UK","cesta","nap","wrong",3.909000158,0.363636363636363,0.363636363636363,0,"different",1,13.1765,0
"5e60db57fdef8001c1fdc6f7","ENG-SPA",26,"Spanish","UK","chaqueta","food","wrong",11.67400002,0.363636363636363,0.428571428571428,0.545454545454545,"different",1,33.4118,0
"5e60db57fdef8001c1fdc6f7","ENG-SPA",27,"Spanish","UK","chocolate","chocolate","correct",2.723999977,0.533333333333333,1,0,"same_consonant",1,29.3922,0
"5e60db57fdef8001c1fdc6f7","ENG-SPA",28,"Spanish","UK","cielo","yellow","wrong",2.773000002,0,0,0.222222222222222,"different",0,44.8039,0
"5e60db57fdef8001c1fdc6f7","ENG-SPA",29,"Spanish","UK","coche","keychain","wrong",2.640000105,0.333333333333333,0.25,0,"same_consonant",1,483.0588,2
"5e60db57fdef8001c1fdc6f7","ENG-SPA",30,"Spanish","UK","corona","beer","wrong",2.907999992,0.545454545454545,0.727272727272727,0,"same_consonant",1,13.6863,4
"5e60db57fdef8001c1fdc6f7","ENG-SPA",31,"Spanish","UK","cubo","dog","wrong",2.006000042,0.222222222222222,0.2,0,"different",1,10.0196,1
"5e60db57fdef8001c1fdc6f7","ENG-SPA",32,"Spanish","UK","cuchara","bye","wrong",11.65799999,0.2,0,0,"different",1,7.6078,3
"5e60db57fdef8001c1fdc6f7","ENG-SPA",33,"Spanish","UK","dedo","dice","wrong",27.9230001,0,0.2,0.222222222222222,"different",0,36.6667,0
"5e60db57fdef8001c1fdc6f7","ENG-SPA",34,"Spanish","UK","ensalada","enchilada","wrong",2.790999889,0.461538461538461,0.769230769230769,0.153846153846153,"different",1,17.0196,0
"5e60db57fdef8001c1fdc6f7","ENG-SPA",35,"Spanish","UK","esponja","speaking","wrong",18.38800001,0.333333333333333,0.615384615384615,0,"different",2,6.7059,0
"5e60db57fdef8001c1fdc6f7","ENG-SPA",36,"Spanish","UK","estrella","australia","wrong",2.34800005,0.4,0.5,0,"different",2,81.3529,3
"5e60db57fdef8001c1fdc6f7","ENG-SPA",37,"Spanish","UK","flor","floor","false_friend",1.571000099,0.444444444444444,0.8,0,"same_consonant",2,22.7647,1
"5e60db57fdef8001c1fdc6f7","ENG-SPA",38,"Spanish","UK","frambuesa","cake","wrong",2.661999941,0.25,0.444444444444444,0,"different",1,1.8824,0
"5e60db57fdef8001c1fdc6f7","ENG-SPA",39,"Spanish","UK","gafas","parents","wrong",3.491999865,0.363636363636363,0.5,0,"same_consonant",1,33.1176,0
"5e60db57fdef8001c1fdc6f7","ENG-SPA",40,"Spanish","UK","galleta","aunt","wrong",8.066999912,0.166666666666666,0.142857142857142,0,"different",1,,
"5e60db57fdef8001c1fdc6f7","ENG-SPA",41,"Spanish","UK","gallina","kite","wrong",1.487999916,0,0,0.222222222222222,"different",0,11.3725,16
"5e60db57fdef8001c1fdc6f7","ENG-SPA",42,"Spanish","UK","gato","garden","wrong",1.588000059,0.285714285714285,0.571428571428571,0.571428571428571,"different",1,66.3333,9
"5e60db57fdef8001c1fdc6f7","ENG-SPA",43,"Spanish","UK","globo","global","wrong",2.088999987,0.2,0.5,0.2,"different",1,8.6667,0
"5e60db57fdef8001c1fdc6f7","ENG-SPA",44,"Spanish","UK","gorrion","gory","wrong",12.15799999,0.166666666666666,0.285714285714285,0.166666666666666,"different",1,,
"5e60db57fdef8001c1fdc6f7","ENG-SPA",45,"Spanish","UK","gorro","rope","wrong",10.27099991,0,0,0,"different",0,64.1765,14
"5e60db57fdef8001c1fdc6f7","ENG-SPA",46,"Spanish","UK","grifo","grief","wrong",2.555999994,0,0,0,"different",0,14.7451,8
"5e60db57fdef8001c1fdc6f7","ENG-SPA",47,"Spanish","UK","guitarra","guitar","correct",2.022000074,0.6,0.857142857142857,0,"same_consonant",3,15.5882,0
"5e60db57fdef8001c1fdc6f7","ENG-SPA",48,"Spanish","UK","gusano","traffic","wrong",12.09200001,0,0.2,0,"different",0,10.1176,8
"5e60db57fdef8001c1fdc6f7","ENG-SPA",49,"Spanish","UK","hormiga","daughter","wrong",4.177000046,0,0.2,0,"different",0,5.3529,9
"5e60db57fdef8001c1fdc6f7","ENG-SPA",50,"Spanish","UK","jirafa","pie","wrong",7.48300004,0.545454545454545,0.615384615384615,0,"different",2,1.4902,0
"5e60db57fdef8001c1fdc6f7","ENG-SPA",51,"Spanish","UK","ladrillo","ladder","wrong",5.546000004,0.363636363636363,0.307692307692307,0,"different",2,10.1765,8
"5e60db57fdef8001c1fdc6f7","ENG-SPA",52,"Spanish","UK","lapiz","gemstone","wrong",5.394999981,0.2,0.181818181818181,0,"different",1,9.8627,0
"5e60db57fdef8001c1fdc6f7","ENG-SPA",53,"Spanish","UK","leche","lady","wrong",1.036999941,0.25,0.222222222222222,0,"different",1,42.5294,0
"5e60db57fdef8001c1fdc6f7","ENG-SPA",54,"Spanish","UK","lengua","pasta","wrong",3.125,0,0.5,0,"different",0,31.1569,3
"5e60db57fdef8001c1fdc6f7","ENG-SPA",55,"Spanish","UK","leon","lion","correct",7.933000088,0.444444444444444,0.5,0,"same_consonant",1,15.3529,1
"5e60db57fdef8001c1fdc6f7","ENG-SPA",56,"Spanish","UK","libro","cost","wrong",7.5,0,0.444444444444444,0,"different",0,176.9804,3
"5e60db57fdef8001c1fdc6f7","ENG-SPA",57,"Spanish","UK","loro","lord","wrong",3.058000088,0.222222222222222,0.4,0,"different",1,3.2745,2
"5e60db57fdef8001c1fdc6f7","ENG-SPA",58,"Spanish","UK","luna","moon","correct",2.355999947,0.571428571428571,0.25,0,"different",2,49.9608,6
"5e60db57fdef8001c1fdc6f7","ENG-SPA",59,"Spanish","UK","mano","grain","wrong",112.869,0.25,0.5,0.25,"different",1,279.6471,2
"5e60db57fdef8001c1fdc6f7","ENG-SPA",60,"Spanish","UK","manzana","mountain","wrong",18.13699985,0,0.166666666666666,0,"different",0,23.6667,0
"5e60db57fdef8001c1fdc6f7","ENG-SPA",61,"Spanish","UK","mariposa","insect","wrong",16.28299999,0.25,0.117647058823529,0.125,"different",1,5.5098,0
"5e60db57fdef8001c1fdc6f7","ENG-SPA",62,"Spanish","UK","martillo","tool","wrong",26.08599997,0.181818181818181,0.285714285714285,0,"different",1,12.4706,0
"5e60db57fdef8001c1fdc6f7","ENG-SPA",63,"Spanish","UK","mesa","chair","wrong",9.01900005,0.222222222222222,0.222222222222222,0,"different",1,105.6275,1
"5e60db57fdef8001c1fdc6f7","ENG-SPA",64,"Spanish","UK","moneda","money","correct",1.938999891,0.2,0.4,0.2,"different",1,9.7451,6
"5e60db57fdef8001c1fdc6f7","ENG-SPA",65,"Spanish","UK","mono","more","wrong",7.934000015,0.222222222222222,0.6,0,"same_consonant",1,33.5098,1
"5e60db57fdef8001c1fdc6f7","ENG-SPA",66,"Spanish","UK","moto","more of","wrong",5.829999924,0.307692307692307,0.615384615384615,0,"same_consonant",1,0.7451,0
"5e60db57fdef8001c1fdc6f7","ENG-SPA",67,"Spanish","UK","muneca","friend","wrong",20.99300003,0,0,0,"different",0,24.7647,5
"5e60db57fdef8001c1fdc6f7","ENG-SPA",68,"Spanish","UK","naranja","motorbike","wrong",7.799999952,0.166666666666666,0.461538461538461,0,"different",1,22.3137,0
"5e60db57fdef8001c1fdc6f7","ENG-SPA",69,"Spanish","UK","nariz","sweet","wrong",9.53699994,0.222222222222222,0.222222222222222,0,"same_consonant",1,69.7451,6
"5e60db57fdef8001c1fdc6f7","ENG-SPA",70,"Spanish","UK","ola","ball","wrong",10.30500007,0,0.285714285714285,0,"different",0,21.2549,8
"5e60db57fdef8001c1fdc6f7","ENG-SPA",71,"Spanish","UK","ombligo","friend","wrong",4.243999958,0.4,0.105263157894736,0,"different",2,,
"5e60db57fdef8001c1fdc6f7","ENG-SPA",72,"Spanish","UK","osito","biscuit","wrong",5.296000004,0.166666666666666,0.133333333333333,0,"different",1,,
"5e60db57fdef8001c1fdc6f7","ENG-SPA",73,"Spanish","UK","oveja","obey","wrong",1.621000051,0,0.2,0,"different",0,13.4314,8
"5e60db57fdef8001c1fdc6f7","ENG-SPA",74,"Spanish","UK","pajaro","backpack","wrong",4.927999973,0,0.2,0.222222222222222,"different",0,45.451,7
