participant,trial_id,test_language,word,language_native,input_text,typing_onset,typing_offset
83989,154,Catalan,mirall,Spanish,mirad,2.21600008010864,2.75
83989,155,Catalan,moneda,Spanish,moneda,2.41700005531311,3.2480001449585
83989,156,Catalan,moto,Spanish,motu,1.70000004768372,2.10000014305115
83989,157,Catalan,mussol,Spanish,rusol,2.91199994087219,3.40999984741211
83989,158,Catalan,nas,Spanish,nada,3.63399982452393,3.90100002288818
83989,159,Catalan,onada,Spanish,unada,4.81699991226196,5.65100002288818
83989,160,Catalan,orella,Spanish,oreja,1.23399996757507,2.992999792099
83989,161,Catalan,ovella,Spanish,oveja,1.61700010299683,2.28400015830994
83989,162,Catalan,pa,Spanish,pan,2.33299994468689,3.07299995422363
83989,163,Catalan,papallona,Spanish,,0,0
83989,164,Catalan,patata,Spanish,patata,1.10000014305115,2.05700016021729
83989,165,Catalan,pernil,Spanish,parnil,2.11699986457825,3.51899981498718
83989,166,Catalan,peu,Spanish,perro,1.68400001525879,2.21799993515015
83989,167,Catalan,pingui,Spanish,wiii,27.460000038147,38.2420001029968
83989,168,Catalan,planta,Spanish,planta,1.8529999256134,2.73699998855591
83989,169,Catalan,plat,Spanish,plato,2.56700015068054,2.89200019836426
83989,170,Catalan,ploma,Spanish,plomo,2.78400015830994,3.45000004768372
83989,171,Catalan,pollastre,Spanish,vuestra,7.40199995040894,12.4029998779297
83989,172,Catalan,poma,Spanish,pomo,2.48399996757507,2.79999995231628
83989,173,Catalan,porc,Spanish,puerco,2.56599998474121,3.22399997711182
83989,174,Catalan,porta,Spanish,puerta,1.64999985694885,2.33499979972839
83989,175,Catalan,raspall,Spanish,raspar,3.45099997520447,4.3510000705719
83989,176,Catalan,samarreta,Spanish,error,172.572999954224,174.230000019074
83989,177,Catalan,sol,Spanish,sol,1.95000004768372,2.23300004005432
83989,178,Catalan,taronja,Spanish,playa,1.81699991226196,2.26799988746643
83989,180,Catalan,tisores,Spanish,tesoros,2.00100016593933,2.68500018119812
83989,181,Catalan,tobogan,Spanish,tobogan,1.6509997844696,2.51799988746643
83989,182,Catalan,tomaquet,Spanish,tomate,1.79999995231628,2.32799983024597
83989,183,Catalan,tren,Spanish,tren,2.08399987220764,2.43400001525879
83989,184,Catalan,ull,Spanish,ul,3.8439998626709,3.89499998092651
83989,185,Catalan,ulleres,Spanish,bli,14.8699998855591,16.952999830246
83989,187,Catalan,vaixell,Spanish,vajilla,2.8659999370575,6.75100016593933
83989,188,Catalan,xocolata,Spanish,chocolate,1.70000004768372,3.84899997711182
83989,189,Catalan,zebra,Spanish,cebra,2,2.39400005340576
98682,104,Catalan,abella,Spanish,avellana,1.82000017166138,3.10600018501282
98682,105,Catalan,aigua,Spanish,agua,1.55299997329712,2.23799991607666
98682,106,Catalan,aixeta,Spanish,espera,2.33899998664856,3.81100010871887
98682,107,Catalan,amanida,Spanish,mano,3.79500007629395,4.32999992370605
98682,108,Catalan,ampolla,Spanish,ampolla,1.50399994850159,2.87399983406067
98682,109,Catalan,arbre,Spanish,arbol,1.60200023651123,3.375
98682,110,Catalan,berenar,Spanish,nadar,3.71000003814697,4.69400000572205
98682,111,Catalan,bibero,Spanish,biberon,1.4210000038147,2.68999981880188
98682,112,Catalan,bici,Spanish,bicicleta,1.61899995803833,6.34800004959106
98682,113,Catalan,boca,Spanish,boca,1.45499992370605,3.30900001525879
98682,114,Catalan,bol,Spanish,bol,1.97000002861023,2.45499992370605
98682,115,Catalan,bolet,Spanish,volar,2.85599994659424,3.97599983215332
98682,116,Catalan,bolquer,Spanish,cubo,2.85800004005432,3.37400007247925
98682,117,Catalan,boto,Spanish,sillon,2.87299990653992,4.09299993515015
98682,118,Catalan,bou,Spanish,bola,3.34200000762939,3.91000008583069
98682,119,Catalan,caixa,Spanish,casa,2.07200002670288,2.87400007247925
98682,120,Catalan,cama,Spanish,cama,1.47000002861023,2.65700006484985
98682,121,Catalan,camisa,Spanish,camisa,1.20500016212463,2.34100008010864
98682,122,Catalan,casa,Spanish,casa,1.85599994659424,2.58999991416931
98682,123,Catalan,cavall,Spanish,caballo,1.4210000038147,3.35899996757507
98682,124,Catalan,cirera,Spanish,sirena,1.80399990081787,2.73899984359741
98682,125,Catalan,colom,Spanish,col,10.8460001945496,24.5980000495911
98682,126,Catalan,corona,Spanish,corona,1.3529999256134,2.30599999427795
98682,127,Catalan,cotxe,Spanish,coche,1.5550000667572,2.48900008201599
98682,128,Catalan,cuc,Spanish,cocina,2.33899998664856,3.19099998474121
98682,129,Catalan,dit,Spanish,decir,2.43799996376038,4.87800002098084
98682,130,Catalan,entrepa,Spanish,atrapar,1.97200012207031,3.64200019836426
98682,131,Catalan,esponja,Spanish,esponja,1.22000002861023,2.75600004196167
98682,132,Catalan,estrella,Spanish,estrella,1.35500001907349,2.7739999294281
98682,133,Catalan,estruc,Spanish,obstruso,2.74100017547607,4.14499998092651
98682,134,Catalan,flor,Spanish,flor,1.33699989318848,1.83899998664856
98682,135,Catalan,formiga,Spanish,hormiga,1.73699998855591,3.1729998588562
98682,136,Catalan,forquilla,Spanish,horquilla,1.85500001907349,3.70999979972839
98682,137,Catalan,fulla,Spanish,furia,1.97300004959106,2.74000000953674
98682,138,Catalan,galeta,Spanish,calesa,1.58800005912781,4.12900018692017
98682,139,Catalan,galleda,Spanish,galleta,2.83899998664856,4.64400005340576
98682,140,Catalan,gat,Spanish,gato,2.17200016975403,2.94100022315979
98682,141,Catalan,gerd,Spanish,ayer,4.76300001144409,12.7849998474121
98682,142,Catalan,girafa,Spanish,jirafa,1.80399990081787,3.15799999237061
98682,143,Catalan,globus,Spanish,globo,1.68800020217896,4.95400023460388
98682,144,Catalan,gorra,Spanish,gorra,1.48699998855591,3.40900015830994
98682,145,Catalan,got,Spanish,dios,3.55900001525879,4.21099996566772
98682,146,Catalan,guitarra,Spanish,guitarra,1.10400009155273,3.17499995231628
98682,147,Catalan,jaqueta,Spanish,chaqueta,1.67000007629395,3.10700011253357
98682,148,Catalan,lleo,Spanish,alli,13.2049999237061,13.8369998931885
98682,149,Catalan,llibre,Spanish,libro,1.47000002861023,6.30000019073486
98682,150,Catalan,lloro,Spanish,lagrima,3.12600016593933,4.81300020217896
98682,151,Catalan,lluna,Spanish,luna,1.97199988365173,2.82399988174439
98682,152,Catalan,ma,Spanish,mar,1.80399990081787,2.23899984359741
98682,153,Catalan,mico,Spanish,raton,3.44200015068054,7.85400009155273
98682,154,Catalan,mirall,Spanish,cristal,4.94700002670288,6.36699986457825
98682,155,Catalan,moneda,Spanish,moneda,1.15299987792969,2.12400007247925
98682,156,Catalan,moto,Spanish,moto,1.43899989128113,2.2739999294281
98682,157,Catalan,mussol,Spanish,musica,2.50699996948242,3.49200010299683
98682,158,Catalan,nas,Spanish,nada,4.17700004577637,4.81200003623962
98682,159,Catalan,onada,Spanish,hada,1.3050000667572,1.99000000953674
98682,160,Catalan,orella,Spanish,oreja,1.2039999961853,2.25600004196167
98682,161,Catalan,ovella,Spanish,oveja,1.35300016403198,3.02800011634827
98682,162,Catalan,pa,Spanish,pan,1.78800010681152,2.13899993896484
98682,163,Catalan,papallona,Spanish,patata,5.38199996948242,9.97499990463257
98682,164,Catalan,patata,Spanish,patata,1.18500018119812,3.22300004959106
98682,165,Catalan,pernil,Spanish,pernil,3.42500019073486,4.24000000953674
98682,166,Catalan,peu,Spanish,feo,3.5530002117157,3.95900011062622
98682,167,Catalan,pingui,Spanish,pinguino,1.51999998092651,4.81099987030029
98682,168,Catalan,planta,Spanish,planta,1.45300006866455,3.32500004768372
98682,169,Catalan,plat,Spanish,plata,1.48700022697449,3.21000003814697
98682,170,Catalan,ploma,Spanish,goma,4.99600005149841,5.46500015258789
98682,171,Catalan,pollastre,Spanish,pollo,1.40400004386902,2.17199993133545
98682,172,Catalan,poma,Spanish,puma,3.05700016021729,3.8270001411438
98682,173,Catalan,porc,Spanish,cerdo,1.95499992370605,4.86299991607666
98682,174,Catalan,porta,Spanish,puerta,1.3529999256134,2.67499995231628
98682,175,Catalan,raspall,Spanish,silla,2.62199997901917,6.80099987983704
98682,176,Catalan,samarreta,Spanish,pandereta,4.86299991607666,7.70499992370606
98682,177,Catalan,sol,Spanish,sol,1.50399994850159,1.90499997138977
98682,178,Catalan,taronja,Spanish,zanja,9.7960000038147,13.2860000133514
98682,180,Catalan,tisores,Spanish,tiradora,3.70900011062622,6.19900012016296
98682,181,Catalan,tobogan,Spanish,tobogan,1.27099990844727,2.34599995613098
98682,182,Catalan,tomaquet,Spanish,tomate,1.45300006866455,2.5550000667572
98682,183,Catalan,tren,Spanish,tren,1.92199993133545,2.50699996948242
98682,184,Catalan,ull,Spanish,ojo,2.95799994468689,3.35800004005432
98682,185,Catalan,ulleres,Spanish,orejas,2.2409999370575,3.79500007629395
98682,187,Catalan,vaixell,Spanish,belen,5.16299986839294,5.98099994659424
98682,188,Catalan,xocolata,Spanish,chocolate,1.80599999427795,6.25
98682,189,Catalan,zebra,Spanish,cebra,1.53699994087219,2.37299990653992
