127.9029 	EXP 	trial_word: autoDraw = True
127.9029 	EXP 	trial_response_display: autoDraw = True
127.9164 	EXP 	trial_fixation: autoDraw = False
129.5287 	DATA 	Keypress: o
129.5575 	EXP 	trial_response_display: text = 'o'
129.7252 	DATA 	Keypress: o
129.7552 	EXP 	trial_response_display: text = 'oo'
129.9150 	DATA 	Keypress: e
129.9414 	EXP 	trial_response_display: text = 'ooe'
130.0922 	DATA 	Keypress: k
130.1247 	EXP 	trial_response_display: text = 'ooek'
130.4107 	DATA 	Keypress: d
130.4560 	EXP 	trial_response_display: text = 'ooekd'
130.6763 	DATA 	Keypress: comma
130.6902 	EXP 	trial_response_display: text = 'ooekd'
130.8597 	DATA 	Keypress: comma
130.8756 	EXP 	trial_response_display: text = 'ooekd'
131.3331 	DATA 	Keypress: s
131.3736 	EXP 	trial_response_display: text = 'ooekds'
131.7824 	DATA 	Keypress: k
131.8281 	EXP 	trial_response_display: text = 'ooekdsk'
132.0785 	DATA 	Keypress: s
132.1084 	EXP 	trial_response_display: text = 'ooekdsks'
132.6397 	DATA 	Keypress: o
132.6968 	EXP 	trial_response_display: text = 'ooekdskso'
133.4047 	EXP 	New trial (rep=0, index=5): OrderedDict([('TrialID', 11), ('Word', 'bol'), ('FileName', 'Stimuli/Sounds/bol.wav')])
133.4562 	EXP 	trial_word: autoDraw = False
133.4562 	EXP 	trial_response_display: autoDraw = False
133.4562 	EXP 	trial_fixation: autoDraw = False
133.4562 	EXP 	trial_word: autoDraw = False
133.4562 	EXP 	trial_response_display: autoDraw = False
133.4562 	EXP 	trial_word: text = '[Testing sound: bol]'
133.4562 	EXP 	trial_response_display: text = ''
133.4562 	EXP 	trial_fixation: autoDraw = True
134.4512 	EXP 	trial_word: autoDraw = True
134.4512 	EXP 	trial_response_display: autoDraw = True
134.4693 	EXP 	trial_fixation: autoDraw = False
136.0974 	DATA 	Keypress: space
136.1228 	EXP 	trial_response_display: text = ' '
136.3620 	DATA 	Keypress: space
136.3888 	EXP 	trial_response_display: text = '  '
136.5317 	DATA 	Keypress: m
136.5568 	EXP 	trial_response_display: text = '  m'
136.7965 	DATA 	Keypress: space
136.8289 	EXP 	trial_response_display: text = '  m '
136.9799 	DATA 	Keypress: space
137.0139 	EXP 	trial_response_display: text = '  m  '
137.1141 	DATA 	Keypress: space
137.1422 	EXP 	trial_response_display: text = '  m   '
137.3135 	DATA 	Keypress: m
137.3590 	EXP 	trial_response_display: text = '  m   m'
137.5034 	DATA 	Keypress: space
137.5611 	EXP 	trial_response_display: text = '  m   m '
137.6813 	DATA 	Keypress: space
137.7254 	EXP 	trial_response_display: text = '  m   m  '
137.8292 	DATA 	Keypress: space
137.8733 	EXP 	trial_response_display: text = '  m   m   '
137.9788 	DATA 	Keypress: space
137.9941 	EXP 	trial_response_display: text = '  m   m    '
138.1454 	DATA 	Keypress: m
138.1753 	EXP 	trial_response_display: text = '  m   m    m'
138.3331 	DATA 	Keypress: space
138.3606 	EXP 	trial_response_display: text = '  m   m    m '
138.4806 	DATA 	Keypress: space
138.5110 	EXP 	trial_response_display: text = '  m   m    m  '
138.6101 	DATA 	Keypress: space
138.6455 	EXP 	trial_response_display: text = '  m   m    m   '
138.7813 	DATA 	Keypress: space
138.8086 	EXP 	trial_response_display: text = '  m   m    m    '
138.9198 	DATA 	Keypress: m
138.9628 	EXP 	trial_response_display: text = '  m   m    m    m'
139.1412 	DATA 	Keypress: space
139.1985 	EXP 	trial_response_display: text = '  m   m    m    m '
139.3025 	DATA 	Keypress: space
139.3485 	EXP 	trial_response_display: text = '  m   m    m    m  '
139.5372 	DATA 	Keypress: k
139.5644 	EXP 	trial_response_display: text = '  m   m    m    m  k'
139.7363 	DATA 	Keypress: k
139.7671 	EXP 	trial_response_display: text = '  m   m    m    m  kk'
139.9527 	EXP 	New trial (rep=0, index=6): OrderedDict([('TrialID', 24), ('Word', 'cotxe'), ('FileName', 'Stimuli/Sounds/cotxe.wav')])
139.9819 	DATA 	Keypress: k
139.9999 	EXP 	trial_word: autoDraw = False
139.9999 	EXP 	trial_response_display: autoDraw = False
139.9999 	EXP 	trial_fixation: autoDraw = False
139.9999 	EXP 	trial_word: autoDraw = False
139.9999 	EXP 	trial_response_display: autoDraw = False
139.9999 	EXP 	trial_word: text = '[Testing sound: cotxe]'
139.9999 	EXP 	trial_response_display: text = ''
139.9999 	EXP 	trial_fixation: autoDraw = True
139.9999 	EXP 	trial_response_display: text = 'k'
140.1872 	DATA 	Keypress: space
140.2389 	EXP 	trial_response_display: text = 'k '
141.0178 	EXP 	trial_fixation: autoDraw = False
141.0178 	EXP 	trial_word: autoDraw = True
141.0178 	EXP 	trial_response_display: autoDraw = True
